Timestamp,Sonar_Dist_cm,IR_Left,IR_Right,Laser_Left_cm,Laser_Right_cm,Laser_Active,Gyro_Z_degs,Target_Throttle,Target_Steering,Actual_PWM_L,Actual_PWM_R,Battery_V,Current_A,RPM,Status_Msg
1772641106.912,41.5,0,0,200.0,200.0,1,-3.31,59.6,49.8,100.0,0.2,10.81,5.81,126.0,🔥 CARVE d=42cm L:200 R:200
1772641106.967,43.2,0,0,200.0,200.0,1,-3.31,61.9,49.5,100.0,2.5,10.81,5.81,126.0,🔥 CARVE d=43cm L:200 R:200
1772641107.022,40.4,0,0,200.0,200.0,1,-3.31,63.6,50.7,100.0,2.6,10.81,5.81,126.0,🔥 CARVE d=40cm L:200 R:200
1772641107.077,41.5,0,0,200.0,200.0,1,-56.24,64.8,50.7,100.0,2.6,10.89,5.81,126.0,🔥 CARVE d=41cm L:200 R:200
1772641107.132,40.8,0,0,200.0,200.0,1,-56.24,65.6,51.0,100.0,2.3,10.89,5.81,126.0,🔥 CARVE d=41cm L:200 R:200
1772641107.187,49.5,0,0,200.0,200.0,1,-56.24,66.2,47.0,100.0,1.7,10.89,5.81,126.0,🔥 CARVE d=49cm L:200 R:200
1772641107.243,48.9,0,0,200.0,200.0,1,-82.09,66.6,45.5,100.0,0.4,10.98,5.82,126.0,🔥 CARVE d=49cm L:200 R:200
1772641107.298,48.6,0,0,200.0,200.0,1,-82.09,66.8,45.0,100.0,1.1,10.98,5.82,126.0,🔥 CARVE d=49cm L:200 R:200
1772641107.353,41.3,0,0,200.0,200.0,1,-82.09,67.0,48.2,100.0,1.6,10.98,5.82,126.0,🔥 CARVE d=41cm L:200 R:200
1772641107.408,35.5,0,0,200.0,200.0,1,-99.39,67.2,50.3,100.0,5.0,11.00,5.82,51.0,🔥 CARVE d=36cm L:200 R:200
1772641107.462,36.5,0,0,200.0,200.0,1,-99.39,67.3,51.2,100.0,5.7,11.00,5.82,51.0,🔥 CARVE d=36cm L:200 R:200
1772641107.517,40.6,0,0,200.0,200.0,1,-99.39,67.3,51.4,100.0,5.7,11.00,5.82,51.0,🔥 CARVE d=41cm L:200 R:200
1772641107.572,39.7,0,0,200.0,200.0,1,-98.21,67.4,51.7,100.0,5.8,10.98,5.82,51.0,🔥 CARVE d=40cm L:200 R:200
1772641107.627,37.8,0,0,200.0,200.0,1,-98.21,67.4,51.9,100.0,5.9,10.98,5.82,51.0,🔥 CARVE d=38cm L:200 R:200
1772641107.681,39.2,0,0,200.0,200.0,1,-98.21,67.4,51.9,100.0,6.0,10.98,5.82,51.0,🔥 CARVE d=39cm L:200 R:200
1772641107.737,44.8,0,0,200.0,200.0,1,-101.27,67.5,49.7,100.0,4.5,10.97,5.81,51.0,🔥 CARVE d=45cm L:200 R:200
1772641107.792,42.0,0,0,200.0,200.0,1,-101.27,67.5,50.0,100.0,4.8,10.97,5.81,51.0,🔥 CARVE d=42cm L:200 R:200
1772641107.847,43.0,0,0,200.0,200.0,1,-101.27,67.5,49.7,100.0,4.5,10.97,5.81,51.0,🔥 CARVE d=43cm L:200 R:200
1772641107.902,46.0,0,0,200.0,200.0,1,-93.69,67.5,48.1,100.0,2.4,10.99,5.82,51.0,🔥 CARVE d=46cm L:200 R:200
1772641107.958,66.9,0,0,200.0,200.0,1,-93.69,67.5,37.4,100.0,7.4,10.99,5.82,51.0,🔥 CARVE d=67cm L:200 R:200
1772641108.015,65.7,0,0,200.0,200.0,1,-92.67,67.5,33.2,100.0,12.0,11.00,5.82,51.0,🔥 CARVE d=66cm L:200 R:200
1772641108.070,55.9,0,0,200.0,200.0,1,-92.67,67.5,36.0,100.0,9.0,11.00,5.82,51.0,🔥 CARVE d=56cm L:200 R:200
1772641108.126,52.9,0,0,49.0,200.0,1,-92.67,67.5,71.2,100.0,18.4,11.00,5.82,51.0,🔥 CARVE d=53cm L:49 R:200
1772641108.182,51.2,0,0,49.0,200.0,1,-92.53,67.5,87.0,100.0,19.4,10.95,5.81,51.0,🔥 CARVE d=51cm L:49 R:200
