Timestamp,Sonar_Dist_cm,IR_Left,IR_Right,Laser_Left_cm,Laser_Right_cm,Laser_Active,Gyro_Z_degs,Target_Throttle,Target_Steering,Actual_PWM_L,Actual_PWM_R,Battery_V,Current_A,RPM,Status_Msg
1772535782.647,100.4,0,0,200.0,200.0,1,-12.54,66.6,10.2,80.5,52.7,11.27,5.77,255.0,🐍 SLALOM d=100cm L:200 R:200
1772535782.705,98.4,0,0,200.0,200.0,1,-12.54,65.8,10.3,79.8,51.8,11.27,5.77,255.0,🐍 SLALOM d=98cm L:200 R:200
1772535782.763,97.7,0,0,200.0,200.0,1,-12.54,65.0,10.3,79.1,50.9,11.27,5.77,255.0,🐍 SLALOM d=98cm L:200 R:200
1772535782.821,96.1,0,0,200.0,200.0,1,-2.08,64.4,10.4,77.0,51.8,11.32,5.77,228.0,🐍 SLALOM d=96cm L:200 R:200
1772535782.879,94.4,0,0,200.0,200.0,1,-2.08,63.7,10.6,76.4,50.9,11.32,5.77,228.0,🐍 SLALOM d=94cm L:200 R:200
1772535782.938,92.8,0,0,200.0,200.0,1,-2.08,62.9,10.7,75.8,50.0,11.32,5.77,228.0,🐍 SLALOM d=93cm L:200 R:200
1772535782.996,91.6,0,0,200.0,200.0,1,-3.79,62.0,10.8,75.3,48.7,11.40,5.77,228.0,🐍 SLALOM d=92cm L:200 R:200
1772535783.053,90.1,0,0,200.0,200.0,1,-3.79,61.4,10.9,74.9,47.9,11.40,5.77,228.0,🐍 SLALOM d=90cm L:200 R:200
1772535783.111,88.4,0,0,200.0,200.0,1,-13.73,60.7,11.1,75.8,45.6,11.36,5.76,228.0,🐍 SLALOM d=88cm L:200 R:200
1772535783.169,87.6,0,0,200.0,200.0,1,-13.73,59.9,11.2,75.2,44.6,11.36,5.76,228.0,🐍 SLALOM d=88cm L:200 R:200
1772535783.226,86.9,0,0,200.0,200.0,1,-13.73,59.3,11.3,74.7,43.9,11.36,5.76,228.0,🐍 SLALOM d=87cm L:200 R:200
1772535783.288,152.3,0,0,200.0,200.0,1,-24.82,68.5,9.7,83.7,53.3,11.37,5.77,228.0,🐍 SLALOM d=152cm L:200 R:200
1772535783.346,85.6,0,0,200.0,200.0,1,-24.82,65.1,11.4,82.3,47.9,11.37,5.77,228.0,🐍 SLALOM d=86cm L:200 R:200
1772535783.403,84.3,0,0,200.0,200.0,1,-24.82,62.6,12.7,81.3,43.9,11.37,5.77,228.0,🐍 SLALOM d=84cm L:200 R:200
1772535783.470,233.8,0,0,200.0,200.0,0,-22.10,70.9,9.5,85.4,56.3,11.41,5.77,228.0,🛣️ CRUISE [62%] Δd -55.4cm/t
1772535783.542,300.0,0,0,200.0,200.0,0,-22.10,76.6,7.1,88.3,64.9,11.41,5.77,228.0,🛣️ CRUISE [70%] Δd -59.7cm/t
1772535783.600,80.2,0,0,200.0,200.0,1,-16.46,64.1,5.4,72.9,55.3,11.33,5.77,228.0,🛣️ CRUISE [76%] Δd +52.1cm/t
1772535783.672,300.0,0,0,200.0,200.0,0,-16.46,71.9,4.0,79.1,64.7,11.33,5.77,228.0,🛣️ CRUISE [64%] Δd -56.7cm/t
1772535783.745,300.0,0,0,200.0,200.0,0,-18.66,77.3,3.0,83.7,71.0,11.35,5.77,228.0,🛣️ CRUISE [71%] Δd -34.0cm/t
1772535783.802,76.1,0,0,200.0,200.0,1,-18.66,64.6,2.3,70.1,59.2,11.35,5.77,228.0,🛣️ CRUISE [77%] Δd +69.2cm/t
1772535783.874,300.0,0,0,200.0,200.0,0,-18.66,72.2,1.7,77.0,67.4,11.35,5.77,228.0,🛣️ CRUISE [64%] Δd -48.1cm/t
1772535783.947,300.0,0,0,200.0,200.0,0,-13.17,77.6,1.3,81.0,74.1,11.27,5.77,216.0,🛣️ CRUISE [72%] Δd -28.8cm/t
1772535784.020,300.0,0,0,200.0,200.0,0,-13.17,81.3,1.0,84.4,78.2,11.27,5.77,216.0,🛣️ CRUISE [77%] Δd -17.3cm/t
1772535784.092,300.0,0,0,200.0,200.0,0,-6.83,83.9,0.7,85.8,82.0,11.25,5.77,216.0,🛣️ CRUISE [81%] Δd -10.4cm/t
1772535784.165,300.0,0,0,200.0,200.0,0,-6.83,85.7,0.5,87.4,84.1,11.25,5.77,216.0,🛣️ CRUISE [83%] Δd -6.2cm/t
1772535784.237,300.0,0,0,200.0,200.0,0,-5.48,87.0,0.4,88.3,85.7,11.24,5.76,216.0,🛣️ CRUISE [85%] Δd -3.7cm/t
1772535784.310,300.0,0,0,200.0,200.0,0,-5.48,87.9,0.3,89.1,86.7,11.24,5.76,216.0,🛣️ CRUISE [87%] Δd -2.2cm/t
1772535784.375,213.4,0,0,200.0,200.0,0,-6.17,72.0,0.2,73.2,70.8,11.12,5.76,216.0,🛣️ CRUISE [87%] Δd +33.3cm/t
1772535784.439,200.9,0,0,200.0,200.0,0,-6.17,60.9,0.2,62.1,59.8,11.12,5.76,216.0,🛣️ CRUISE [72%] Δd +25.0cm/t
1772535784.504,200.8,0,0,200.0,200.0,0,-6.17,58.4,0.1,59.5,57.3,11.12,5.76,216.0,🛣️ CRUISE [60%] Δd +15.0cm/t
1772535784.560,60.8,0,0,200.0,200.0,1,-5.60,61.1,18.8,79.5,38.1,11.26,5.76,216.0,🔥 CARVE d=61cm L:200 R:200
1772535784.624,194.8,0,0,200.0,200.0,0,-5.60,69.8,22.7,97.5,42.1,11.26,5.76,216.0,🔥 CARVE d=195cm L:200 R:200
1772535784.688,191.8,0,0,200.0,200.0,0,-3.55,75.8,24.5,100.0,44.0,11.46,5.77,216.0,🔥 CARVE d=192cm L:200 R:200
1772535784.751,190.4,0,0,200.0,200.0,0,-3.55,80.1,25.3,100.0,44.9,11.46,5.77,216.0,🔥 CARVE d=190cm L:200 R:200
1772535784.815,186.4,0,0,200.0,200.0,0,-3.55,83.1,25.7,100.0,45.8,11.46,5.77,216.0,🔥 CARVE d=186cm L:200 R:200
1772535784.878,184.5,0,0,200.0,200.0,0,-29.27,85.1,25.9,100.0,41.8,11.39,5.77,216.0,🔥 CARVE d=185cm L:200 R:200
1772535784.941,181.4,0,0,200.0,200.0,0,-29.27,86.6,25.9,100.0,42.4,11.39,5.77,216.0,🔥 CARVE d=181cm L:200 R:200
1772535785.004,179.5,0,0,200.0,200.0,1,-37.15,87.6,20.7,100.0,49.0,11.30,5.77,225.0,🐍 SLALOM d=179cm L:200 R:200
1772535785.067,176.7,0,0,200.0,200.0,1,-37.15,88.3,17.2,100.0,54.7,11.30,5.77,225.0,🐍 SLALOM d=177cm L:200 R:200
1772535785.130,174.3,0,0,200.0,200.0,1,-37.15,88.8,14.6,100.0,59.2,11.30,5.77,225.0,🐍 SLALOM d=174cm L:200 R:200
1772535785.193,171.9,0,0,200.0,200.0,1,-26.14,89.2,12.6,100.0,65.1,11.36,5.77,225.0,🐍 SLALOM d=172cm L:200 R:200
1772535785.250,72.3,0,0,200.0,200.0,1,-26.14,77.7,13.6,97.7,57.7,11.36,5.77,225.0,🐍 SLALOM d=72cm L:200 R:200
1772535785.312,167.8,0,0,200.0,200.0,1,-11.01,81.4,11.4,96.6,66.3,11.19,5.77,225.0,🐍 SLALOM d=168cm L:200 R:200
1772535785.375,164.2,0,0,200.0,200.0,1,-11.01,84.0,9.8,97.2,70.7,11.19,5.77,225.0,🐍 SLALOM d=164cm L:200 R:200
1772535785.437,162.6,0,0,200.0,200.0,1,-11.01,85.8,8.6,97.6,74.0,11.19,5.77,225.0,🐍 SLALOM d=163cm L:200 R:200
1772535785.499,160.2,0,0,200.0,200.0,1,-12.46,87.1,7.7,98.0,76.1,11.22,5.77,225.0,🐍 SLALOM d=160cm L:200 R:200
1772535785.561,157.8,0,0,200.0,200.0,1,-12.46,87.9,7.0,98.1,77.8,11.22,5.77,225.0,🐍 SLALOM d=158cm L:200 R:200
1772535785.619,107.1,0,0,200.0,200.0,1,-20.29,82.0,9.4,96.1,67.8,11.18,5.77,225.0,🐍 SLALOM d=107cm L:200 R:200
1772535785.681,152.5,0,0,200.0,200.0,1,-20.29,84.4,8.3,97.2,71.6,11.18,5.77,225.0,🐍 SLALOM d=152cm L:200 R:200
1772535785.743,154.2,0,0,200.0,200.0,1,-20.29,86.1,7.4,97.9,74.2,11.18,5.77,225.0,🐍 SLALOM d=154cm L:200 R:200
1772535785.804,147.1,0,0,200.0,200.0,1,-11.04,86.6,6.9,96.5,76.8,11.25,5.77,225.0,🐍 SLALOM d=147cm L:200 R:200
1772535785.865,145.0,0,0,200.0,200.0,1,-11.04,86.7,6.6,96.2,77.3,11.25,5.77,225.0,🐍 SLALOM d=145cm L:200 R:200
1772535785.922,69.2,0,0,200.0,200.0,1,-8.34,81.0,17.6,100.0,57.3,11.22,5.77,225.0,🔥 CARVE d=69cm L:200 R:200
1772535785.982,140.3,0,0,200.0,200.0,1,-8.34,82.2,22.2,100.0,49.9,11.22,5.77,225.0,🔥 CARVE d=140cm L:200 R:200
1772535786.043,137.9,0,0,200.0,200.0,1,-8.34,82.4,24.3,100.0,46.7,11.22,5.77,225.0,🔥 CARVE d=138cm L:200 R:200
1772535786.104,135.5,0,0,200.0,200.0,1,-7.70,82.3,25.2,100.0,45.4,11.35,5.77,240.0,🔥 CARVE d=136cm L:200 R:200
1772535786.164,133.2,0,0,200.0,200.0,1,-7.70,81.9,25.7,100.0,44.5,11.35,5.77,240.0,🔥 CARVE d=133cm L:200 R:200
1772535786.224,130.9,0,0,200.0,200.0,1,-17.66,81.3,25.8,100.0,42.1,11.30,5.77,240.0,🔥 CARVE d=131cm L:200 R:200
1772535786.284,128.3,0,0,200.0,200.0,1,-17.66,80.6,25.9,100.0,41.6,11.30,5.77,240.0,🔥 CARVE d=128cm L:200 R:200
1772535786.344,126.5,0,0,200.0,200.0,1,-17.66,79.8,21.3,100.0,48.3,11.30,5.77,240.0,🐍 SLALOM d=127cm L:200 R:200
1772535786.404,124.3,0,0,200.0,200.0,1,-26.23,79.0,18.0,100.0,51.7,11.42,5.77,240.0,🐍 SLALOM d=124cm L:200 R:200
1772535786.464,121.9,0,0,200.0,200.0,1,-26.23,77.8,15.9,100.0,54.8,11.42,5.77,240.0,🐍 SLALOM d=122cm L:200 R:200
1772535786.521,72.7,0,0,200.0,200.0,1,-26.23,69.8,16.1,92.6,46.9,11.42,5.77,240.0,🐍 SLALOM d=73cm L:200 R:200
1772535786.581,118.3,0,0,200.0,200.0,1,-27.17,71.0,14.2,91.8,50.3,11.35,5.76,240.0,🐍 SLALOM d=118cm L:200 R:200
1772535786.637,66.1,0,0,200.0,200.0,1,-27.17,64.1,14.7,85.6,42.7,11.35,5.76,240.0,🐍 SLALOM d=66cm L:200 R:200
1772535786.697,114.8,0,0,200.0,200.0,1,-33.30,66.5,13.2,87.1,45.9,11.46,5.76,240.0,🐍 SLALOM d=115cm L:200 R:200
1772535786.756,112.9,0,0,200.0,200.0,1,-33.30,67.8,12.2,87.2,48.5,11.46,5.76,240.0,🐍 SLALOM d=113cm L:200 R:200
1772535786.815,110.2,0,0,200.0,200.0,1,-33.30,68.5,11.5,87.0,50.0,11.46,5.76,240.0,🐍 SLALOM d=110cm L:200 R:200
1772535786.874,108.7,0,0,200.0,200.0,1,-21.39,68.6,10.9,84.8,52.5,11.43,5.77,240.0,🐍 SLALOM d=109cm L:200 R:200
1772535786.933,106.8,0,0,200.0,200.0,1,-21.39,68.4,10.6,84.2,52.7,11.43,5.77,240.0,🐍 SLALOM d=107cm L:200 R:200
1772535786.992,104.9,0,0,200.0,200.0,1,-14.08,68.0,10.4,82.4,53.6,11.31,5.77,240.0,🐍 SLALOM d=105cm L:200 R:200
1772535787.051,103.0,0,0,200.0,200.0,1,-14.08,67.4,10.3,81.7,53.1,11.31,5.77,240.0,🐍 SLALOM d=103cm L:200 R:200
1772535787.109,100.7,0,0,200.0,200.0,1,-14.08,66.7,10.3,80.9,52.4,11.31,5.77,240.0,🐍 SLALOM d=101cm L:200 R:200
1772535787.168,103.4,0,0,200.0,200.0,1,-5.27,66.5,10.2,79.3,53.6,11.40,5.77,216.0,🐍 SLALOM d=103cm L:200 R:200
1772535787.226,97.4,0,0,200.0,200.0,1,-5.27,65.4,10.8,79.0,51.9,11.40,5.77,216.0,🐍 SLALOM d=97cm L:200 R:200
1772535787.284,64.1,0,0,200.0,200.0,1,-5.27,66.1,21.9,92.7,39.4,11.40,5.77,216.0,🔥 CARVE d=64cm L:200 R:200
1772535787.342,93.5,0,0,200.0,200.0,1,-16.23,66.5,24.2,97.5,35.5,11.35,5.77,216.0,🔥 CARVE d=94cm L:200 R:200
1772535787.400,92.2,0,0,200.0,200.0,1,-16.23,66.8,25.2,98.9,34.6,11.35,5.77,216.0,🔥 CARVE d=92cm L:200 R:200
1772535787.458,90.5,0,0,200.0,200.0,1,-16.23,67.0,25.6,99.7,34.3,11.35,5.77,216.0,🔥 CARVE d=90cm L:200 R:200
1772535787.516,88.4,0,0,200.0,200.0,1,-10.67,67.2,25.8,99.2,35.1,11.48,5.77,216.0,🔥 CARVE d=88cm L:200 R:200
1772535787.574,86.5,0,0,200.0,200.0,1,-10.67,67.3,25.9,99.4,35.1,11.48,5.77,216.0,🔥 CARVE d=86cm L:200 R:200
1772535787.632,84.8,0,0,200.0,200.0,1,-19.26,67.3,26.0,100.0,33.5,11.19,5.77,216.0,🔥 CARVE d=85cm L:200 R:200
1772535787.689,84.3,0,0,200.0,200.0,1,-19.26,64.2,22.5,93.6,34.8,11.19,5.77,216.0,🐍 SLALOM d=84cm L:200 R:200
1772535787.747,82.9,0,0,200.0,200.0,1,-19.26,61.8,19.9,88.1,35.4,11.19,5.77,216.0,🐍 SLALOM d=83cm L:200 R:200
1772535787.804,81.7,0,0,200.0,200.0,1,-24.09,59.7,17.9,84.5,34.9,11.45,5.77,216.0,🐍 SLALOM d=82cm L:200 R:200
1772535787.861,80.5,0,0,200.0,200.0,1,-24.09,58.3,16.5,81.4,35.2,11.45,5.77,216.0,🐍 SLALOM d=81cm L:200 R:200
1772535787.919,79.6,0,0,200.0,200.0,1,-24.09,57.0,15.5,78.9,35.1,11.45,5.77,216.0,🐍 SLALOM d=80cm L:200 R:200
1772535787.976,78.5,0,0,200.0,200.0,1,-37.73,56.1,14.8,79.2,33.0,11.39,5.77,216.0,🐍 SLALOM d=78cm L:200 R:200
1772535788.033,78.4,0,0,200.0,200.0,1,-37.73,55.5,14.2,77.9,33.1,11.39,5.77,216.0,🐍 SLALOM d=78cm L:200 R:200
1772535788.091,78.5,0,0,200.0,200.0,1,-27.34,55.0,13.8,75.4,34.7,11.46,5.77,216.0,🐍 SLALOM d=78cm L:200 R:200
1772535788.148,77.2,0,0,200.0,200.0,1,-27.34,54.4,13.5,74.5,34.4,11.46,5.77,216.0,🐍 SLALOM d=77cm L:200 R:200
1772535788.205,75.3,0,0,200.0,200.0,1,-27.34,53.7,13.3,73.5,33.8,11.46,5.77,216.0,🐍 SLALOM d=75cm L:200 R:200
1772535788.266,155.7,0,0,200.0,200.0,1,-8.21,64.6,11.2,79.1,50.1,11.44,5.77,204.0,🐍 SLALOM d=156cm L:200 R:200
1772535788.323,73.5,0,0,200.0,200.0,1,-8.21,60.5,12.6,76.6,44.5,11.44,5.77,204.0,🐍 SLALOM d=74cm L:200 R:200
1772535788.380,71.9,0,0,200.0,200.0,1,-8.21,57.4,13.5,74.6,40.1,11.44,5.77,204.0,🐍 SLALOM d=72cm L:200 R:200
1772535788.443,149.9,0,0,200.0,200.0,1,-17.54,66.9,11.5,83.0,50.7,11.38,5.77,204.0,🐍 SLALOM d=150cm L:200 R:200
1772535788.505,147.2,0,0,200.0,200.0,1,-17.54,73.2,9.9,87.6,58.8,11.38,5.77,204.0,🐍 SLALOM d=147cm L:200 R:200
1772535788.566,145.3,0,0,200.0,200.0,1,-31.18,77.3,8.9,92.5,62.2,11.30,5.77,204.0,🐍 SLALOM d=145cm L:200 R:200
1772535788.627,142.1,0,0,200.0,200.0,1,-31.18,79.9,8.1,94.2,65.6,11.30,5.77,204.0,🐍 SLALOM d=142cm L:200 R:200
1772535788.683,57.4,0,0,200.0,200.0,1,-31.18,76.2,24.0,100.0,45.6,11.30,5.77,204.0,🔥 CARVE d=57cm L:200 R:200
1772535788.743,139.3,0,0,200.0,200.0,1,-16.14,78.5,25.1,100.0,42.1,11.25,5.77,204.0,🔥 CARVE d=139cm L:200 R:200
1772535788.804,133.9,0,0,200.0,200.0,1,-16.14,79.3,25.6,100.0,41.7,11.25,5.77,204.0,🔥 CARVE d=134cm L:200 R:200
1772535788.864,134.0,0,0,200.0,200.0,1,-16.39,80.1,25.8,100.0,41.7,11.40,5.77,204.0,🔥 CARVE d=134cm L:200 R:200
1772535788.924,124.6,0,0,200.0,200.0,1,-16.39,79.2,25.9,100.0,41.1,11.40,5.77,204.0,🔥 CARVE d=125cm L:200 R:200
1772535788.984,122.6,0,0,200.0,200.0,1,-16.39,78.2,26.0,100.0,40.5,11.40,5.77,204.0,🔥 CARVE d=123cm L:200 R:200
1772535789.044,128.6,0,0,200.0,200.0,1,-23.76,78.5,26.0,100.0,39.3,11.39,5.77,204.0,🔥 CARVE d=129cm L:200 R:200
1772535789.104,122.1,0,0,200.0,200.0,1,-23.76,77.7,21.5,100.0,45.7,11.39,5.77,204.0,🐍 SLALOM d=122cm L:200 R:200
1772535789.164,118.7,0,0,200.0,200.0,1,-23.76,76.6,18.7,100.0,49.8,11.39,5.77,204.0,🐍 SLALOM d=119cm L:200 R:200
