timestamp,dt_ms,laser_front_cm,sonar_front_cm,ir_left,ir_right,accel_x,accel_y,accel_z,accel_mag,gyro_z,rpm,battery_v,current_a,vision_mode,target_name,target_found,target_bbox_area,vision_steer_pull,avoid_state,raw_throttle,raw_steering,smooth_throttle,smooth_steering,motor_L,motor_R,sweep_active,sweep_esc_angle,sweep_esc_dist,rover_heading,target_bearing,laser_healthy,touch_x,touch_y,touch_conf,status_msg
1772270558.5727715,,999,999,False,False,-0.0,0.005,1.017,1.017,-0.68,0.0,12.16,5.81,,,,,,,,,,,,,,,,,,,,,,
1772270558.8728454,,999,999,False,False,-0.017,-0.002,1.071,1.072,0.23,0.0,12.16,5.81,,,,,,,,,,,,,,,,,,,,,,
1772270559.2212822,,999,999,False,False,-0.005,-0.001,1.002,1.002,-0.43,0.0,12.16,5.81,,,,,,,,,,,,,,,,,,,,,,
1772270559.5696785,,999,999,False,False,-0.007,-0.003,0.943,0.943,0.25,0.0,12.16,5.81,,,,,,,,,,,,,,,,,,,,,,
1772270559.8697524,,999,999,False,False,-0.011,0.001,1.006,1.007,-0.31,0.0,12.16,5.81,,,,,,,,,,,,,,,,,,,,,,
1772270560.2181363,,999,999,False,False,-0.017,0.006,1.044,1.045,0.39,0.0,12.16,5.81,,,,,,,,,,,,,,,,,,,,,,
1772270560.5667112,,999,999,False,False,-0.013,0.008,0.979,0.98,0.25,0.0,12.16,5.81,,,,,,,,,,,,,,,,,,,,,,
1772270560.8295207,,999,158.5,False,False,-0.054,-0.001,1.132,1.134,0.22,0.0,12.16,5.81,,,,,,,,,,,,,,,,,,,,,,
1772270561.141103,,999,999,False,False,-0.014,-0.003,1.042,1.043,-0.43,0.0,12.16,5.81,,,,,,,,,,,,,,,,,,,,,,
1772270561.4901521,,999,999,False,False,-0.002,-0.006,1.032,1.032,-0.2,0.0,12.16,5.81,,,,,,,,,,,,,,,,,,,,,,
1772270561.7899587,,999,999,False,False,-0.013,0.003,1.065,1.066,-0.03,0.0,12.16,5.81,,,,,,,,,,,,,,,,,,,,,,
1772270562.1023955,,999,999,False,False,-0.015,0.004,1.044,1.045,-0.45,0.0,12.16,5.81,,,,,,,,,,,,,,,,,,,,,,
1772270562.413467,,999,999,False,False,-0.0,0.001,0.964,0.964,-0.27,0.0,12.16,5.81,,,,,,,,,,,,,,,,,,,,,,
1772270562.6758971,,999,158.9,False,False,-0.004,0.004,1.017,1.017,0.17,0.0,12.16,5.81,,,,,,,,,,,,,,,,,,,,,,
1772270562.950045,,999,161.3,False,False,0.002,-0.001,1.028,1.028,-0.27,0.0,12.16,5.81,,,,,,,,,,,,,,,,,,,,,,
1772270563.224982,,999,158.0,False,False,0.005,0.004,0.99,0.99,-0.53,0.0,12.16,5.81,,,,,,,,,,,,,,,,,,,,,,
1772270563.487385,,999,158.0,False,False,-0.021,0.004,1.048,1.049,0.24,0.0,12.16,5.81,,,,,,,,,,,,,,,,,,,,,,
1772270563.7614226,,999,156.7,False,False,-0.0,0.006,0.982,0.982,-0.58,0.0,12.16,5.81,,,,,,,,,,,,,,,,,,,,,,
1772270564.0357342,,999,156.8,False,False,-0.011,0.01,0.984,0.985,0.32,0.0,12.16,5.81,,,,,,,,,,,,,,,,,,,,,,
1772270564.298339,,999,156.3,False,False,-0.037,-0.002,1.105,1.106,0.54,0.0,12.16,5.81,,,,,,,,,,,,,,,,,,,,,,
1772270564.573778,,999,156.2,False,False,-0.005,-0.003,1.054,1.054,0.0,0.0,12.16,5.81,,,,,,,,,,,,,,,,,,,,,,
1772270564.8481462,,999,156.8,False,False,-0.01,-0.004,1.018,1.019,0.07,0.0,12.16,5.81,,,,,,,,,,,,,,,,,,,,,,
1772270565.1122673,,999,181.2,False,False,-0.039,-0.008,1.064,1.065,-0.3,0.0,12.16,5.81,,,,,,,,,,,,,,,,,,,,,,
1772270565.386329,,999,153.8,False,False,-0.007,0.001,1.026,1.026,-0.43,0.0,12.16,5.81,,,,,,,,,,,,,,,,,,,,,,
1772270565.6603684,,999,158.0,False,False,-0.005,0.001,0.96,0.96,0.28,0.0,12.16,5.81,,,,,,,,,,,,,,,,,,,,,,
1772270565.923033,,999,157.6,False,False,-0.007,0.002,0.998,0.998,0.32,0.0,12.16,5.81,,,,,,,,,,,,,,,,,,,,,,
1772270566.197701,,999,159.8,False,False,-0.005,-0.0,1.005,1.005,-0.01,0.0,12.16,5.81,,,,,,,,,,,,,,,,,,,,,,
1772270566.472043,,999,159.3,False,False,-0.022,0.004,1.058,1.059,0.1,0.0,12.16,5.81,,,,,,,,,,,,,,,,,,,,,,
1772270566.7354934,,999,158.0,False,False,-0.009,0.001,1.004,1.004,0.4,0.0,12.16,5.81,,,,,,,,,,,,,,,,,,,,,,
1772270567.0098252,,999,157.7,False,False,-0.055,0.007,1.083,1.085,-0.1,0.0,12.16,5.81,,,,,,,,,,,,,,,,,,,,,,
1772270567.2838745,,999,157.6,False,False,-0.015,-0.003,1.022,1.023,0.44,0.0,12.16,5.81,,,,,,,,,,,,,,,,,,,,,,
1772270567.5472183,,999,157.2,False,False,-0.002,0.007,0.977,0.977,0.34,0.0,12.16,5.81,,,,,,,,,,,,,,,,,,,,,,
1772270567.8210647,,999,156.4,False,False,-0.031,-0.008,1.03,1.031,-0.23,0.0,12.16,5.81,,,,,,,,,,,,,,,,,,,,,,
1772270568.0952842,,999,156.8,False,False,-0.001,-0.007,0.96,0.96,0.11,0.0,12.16,5.81,,,,,,,,,,,,,,,,,,,,,,
1772270568.358447,,999,156.8,False,False,-0.027,0.003,1.033,1.034,-0.01,0.0,12.16,5.81,,,,,,,,,,,,,,,,,,,,,,
1772270568.6324344,,999,156.3,False,False,-0.045,-0.005,1.082,1.083,-0.2,0.0,12.16,5.81,,,,,,,,,,,,,,,,,,,,,,
1772270568.906637,,999,156.3,False,False,0.005,-0.006,1.023,1.023,-0.31,0.0,12.16,5.81,,,,,,,,,,,,,,,,,,,,,,
1772270569.1694877,,999,156.3,False,False,-0.001,0.004,0.944,0.944,0.44,0.0,12.16,5.81,,,,,,,,,,,,,,,,,,,,,,
1772270569.4458113,,999,155.9,False,False,-0.049,-0.005,1.1,1.102,0.02,0.0,12.16,5.81,,,,,,,,,,,,,,,,,,,,,,
1772270569.720145,,999,156.8,False,False,-0.035,-0.005,1.035,1.036,-0.47,0.0,12.16,5.81,,,,,,,,,,,,,,,,,,,,,,
1772270569.982494,,999,156.4,False,False,-0.049,-0.006,1.036,1.038,-0.42,0.0,12.16,5.81,,,,,,,,,,,,,,,,,,,,,,
1772270570.2571816,,999,156.8,False,False,-0.03,-0.0,1.117,1.118,0.09,0.0,12.16,5.81,,,,,,,,,,,,,,,,,,,,,,
1772270570.5310915,,999,158.0,False,False,-0.024,0.002,1.076,1.077,0.12,0.0,12.16,5.81,,,,,,,,,,,,,,,,,,,,,,
1772270570.794491,,999,158.5,False,False,-0.018,0.007,1.053,1.054,-0.2,0.0,12.16,5.81,,,,,,,,,,,,,,,,,,,,,,
1772270571.105636,,999,158.9,False,False,0.001,-0.0,0.931,0.931,0.37,0.0,12.16,5.81,,,,,,,,,,,,,,,,,,,,,,
1772270571.379702,,999,160.6,False,False,0.005,0.001,0.923,0.923,0.12,0.0,12.16,5.81,,,,,,,,,,,,,,,,,,,,,,
1772270571.6419806,,999,159.4,False,False,0.014,-0.002,0.981,0.982,0.06,0.0,12.16,5.81,,,,,,,,,,,,,,,,,,,,,,
1772270571.9158993,,999,158.5,False,False,-0.046,0.001,1.119,1.12,0.08,0.0,12.16,5.81,,,,,,,,,,,,,,,,,,,,,,
1772270572.189668,,999,159.3,False,False,-0.032,0.005,1.079,1.08,0.2,0.0,12.16,5.81,,,,,,,,,,,,,,,,,,,,,,
1772270572.4518917,,999,159.3,False,False,-0.022,0.001,1.035,1.036,-0.19,0.0,12.16,5.81,,,,,,,,,,,,,,,,,,,,,,
1772270572.726132,,999,158.9,False,False,-0.038,-0.002,1.03,1.031,-0.36,0.0,12.16,5.81,,,,,,,,,,,,,,,,,,,,,,
1772270573.0029485,,999,158.1,False,False,0.009,-0.005,1.026,1.027,-0.23,0.0,12.16,5.81,,,,,,,,,,,,,,,,,,,,,,
1772270573.1678755,,,,,,,,,,,,,,TOUCH_TRACKING,,,,,,,,,,,,,,,,,,0.384,0.391,,TOUCH TARGET ACQUIRED
1772270573.251085,,999,158.5,0,0,,,,0.98,0.2,,,,TOUCH_TRACKING,TOUCH TARGET,1,6400,0.0,CLEAR,100.0,0.0,40.0,0.0,40.0,40.0,0,0,0,-0.3,-0.3,1,,,1.0,>> HUNTING: TOUCH TARGET [100%]
1772270573.2652433,,999,158.5,False,False,-0.005,-0.005,0.966,0.966,-0.1,0.0,12.16,5.81,,,,,,,,,,,,,,,,,,,,,,
1772270573.3015883,,999,158.5,0,0,,,,0.97,-0.1,,,,TOUCH_TRACKING,TOUCH TARGET,1,6400,0.0,CLEAR,100.0,0.0,64.0,0.0,64.0,64.0,0,0,0,-0.3,-0.3,1,,,1.0,>> HUNTING: TOUCH TARGET [100%]
1772270573.351999,,999,156.7,0,0,,,,0.97,-0.1,,,,TOUCH_TRACKING,TOUCH TARGET,1,6400,-7.0,CLEAR,100.0,-7.0,78.4,-7.0,71.4,85.4,0,0,0,1.2,-0.6,1,,,1.0,>> HUNTING: TOUCH TARGET [100%]
1772270573.4023447,,999,156.7,0,0,,,,0.97,-0.1,,,,TOUCH_TRACKING,TOUCH TARGET,1,6400,-7.0,CLEAR,100.0,-7.0,87.0,-7.0,80.1,94.0,0,0,0,2.0,-0.7,1,,,1.0,>> HUNTING: TOUCH TARGET [100%]
1772270573.4527237,,999,156.7,0,0,,,,1.08,-0.6,,,,TOUCH_TRACKING,TOUCH TARGET,1,6400,-7.0,CLEAR,100.0,-7.0,92.2,-7.0,85.3,99.2,0,0,0,2.5,-0.8,1,,,1.0,>> HUNTING: TOUCH TARGET [100%]
1772270573.5043416,,999,156.7,0,0,,,,1.08,-0.6,,,,TOUCH_TRACKING,TOUCH TARGET,1,6400,-7.0,CLEAR,100.0,-7.0,95.3,-7.0,88.4,100.0,0,0,0,2.8,-0.9,1,,,1.0,>> HUNTING: TOUCH TARGET [100%]
1772270573.5719528,,999,999,0,0,,,,1.08,-0.6,,,,TOUCH_TRACKING,TOUCH TARGET,1,6400,-7.0,CLEAR,100.0,-7.0,97.2,-7.0,90.2,100.0,0,0,0,2.9,-0.9,1,,,1.0,>> HUNTING: TOUCH TARGET [100%]
1772270573.5764575,,999,999,False,False,0.04,0.25,1.006,1.038,-5.9,0.0,11.39,5.79,,,,,,,,,,,,,,,,,,,,,,
1772270573.623159,,999,999,0,0,,,,1.04,-5.9,,,,TOUCH_TRACKING,TOUCH TARGET,1,6400,-7.0,CLEAR,100.0,-7.0,98.3,-7.0,91.5,100.0,0,0,0,2.9,-1.0,1,,,1.0,>> HUNTING: TOUCH TARGET [100%]
1772270573.673764,,999,999,0,0,,,,1.04,-5.9,,,,TOUCH_TRACKING,TOUCH TARGET,1,6400,-12.1,CLEAR,100.0,-12.1,99.0,-12.1,87.1,100.0,0,0,0,3.9,-1.2,1,,,0.971,>> HUNTING: TOUCH TARGET [100%]
1772270573.7240794,,999,151.1,0,0,,,,1.04,-5.9,,,,TOUCH_TRACKING,TOUCH TARGET,1,6400,-12.1,CLEAR,100.0,-12.1,99.4,-12.1,87.5,100.0,0,0,0,4.4,-1.4,1,,,0.971,>> HUNTING: TOUCH TARGET [100%]
1772270573.7744515,,999,151.1,0,0,,,,1.04,-0.2,,,,TOUCH_TRACKING,TOUCH TARGET,1,6400,-12.1,CLEAR,100.0,-12.1,99.6,-12.1,87.5,100.0,0,0,0,4.9,-1.5,1,,,0.971,>> HUNTING: TOUCH TARGET [100%]
1772270573.824842,,999,151.1,0,0,,,,1.04,-0.2,,,,TOUCH_TRACKING,TOUCH TARGET,1,6400,-12.1,CLEAR,100.0,-12.1,99.8,-12.1,87.7,100.0,0,0,0,5.2,-1.5,1,,,0.971,>> HUNTING: TOUCH TARGET [100%]
1772270573.8497665,,999,153.1,False,False,0.026,0.209,1.019,1.041,-0.21,0.0,11.51,5.8,,,,,,,,,,,,,,,,,,,,,,
