timestamp,elapsed_s,source,laser_front_mm,sonar_front_cm,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,temp_c,battery_mv,current_mv,rpm_rear_left,rpm_rear_right,rpm_front_right,cmd_pwm_left,cmd_pwm_right,applied_pwm_fl,applied_pwm_fr,applied_pwm_rl,applied_pwm_rr,gear,throttle_input,steering_input,is_braking,is_forward,sync_status,target_rpm_left,target_rpm_right
1773045053.4898,0.0549,gamepad_hot_start,725,100,-0.469,0.117,1.022,0.61,0.44,0.49,35.1,2216.8,576.9,0.0,0.0,0.0,0,0,75.0,28.2,75.0,22.0,1,0,0,False,True,ACTIVE,180.0,180.0
1773045053.6603,0.2254,gamepad_hot_start,275,100,-0.474,0.109,1.018,0.62,0.31,0.38,35.1,2215.4,576.9,0.0,0.0,0.0,0,0,75.0,28.2,75.0,22.0,1,0,0,False,True,ACTIVE,180.0,180.0
1773045053.6807,0.2458,gamepad_hot_start,275,100,-0.474,0.109,1.018,0.62,0.31,0.38,35.1,2215.4,576.9,0.0,0.0,0.0,0,0,75.0,28.2,75.0,22.0,1,0,0,False,True,ACTIVE,180.0,180.0
1773045053.7013,0.2665,gamepad_hot_start,275,100,-0.474,0.109,1.018,0.62,0.31,0.38,35.1,2215.4,576.9,0.0,0.0,0.0,0,0,75.0,28.2,75.0,22.0,1,0,0,False,True,ACTIVE,180.0,180.0
1773045053.7218,0.2869,gamepad_hot_start,-1,100,-0.469,0.11,1.016,0.69,0.56,0.39,35.1,2220.1,576.9,0.0,0.0,0.0,0,0,75.0,28.2,75.0,22.0,1,0,0,False,True,ACTIVE,180.0,180.0
1773045053.7424,0.3075,gamepad_hot_start,-1,100,-0.469,0.11,1.016,0.69,0.56,0.39,35.1,2220.1,576.9,0.0,0.0,0.0,0,0,75.0,28.2,75.0,22.0,1,0,0,False,True,ACTIVE,180.0,180.0
1773045053.7628,0.3279,gamepad_hot_start,-1,100,-0.469,0.11,1.016,0.69,0.56,0.39,35.1,2220.1,576.9,0.0,0.0,0.0,0,0,75.0,28.2,75.0,22.0,1,0,0,False,True,ACTIVE,180.0,180.0
1773045053.7831,0.3482,gamepad_hot_start,-1,100,-0.469,0.11,1.016,0.69,0.56,0.39,35.1,2220.1,576.9,0.0,0.0,0.0,0,0,75.0,28.2,75.0,22.0,1,0,0,False,True,ACTIVE,180.0,180.0
1773045053.8035,0.3687,gamepad_hot_start,-1,100,-0.469,0.11,1.016,0.69,0.56,0.39,35.1,2220.1,576.9,0.0,0.0,0.0,0,0,75.0,28.2,75.0,22.0,1,0,0,False,True,ACTIVE,180.0,180.0
1773045053.8239,0.389,gamepad_hot_start,-1,100,-0.469,0.11,1.016,0.69,0.56,0.39,35.1,2220.1,576.9,0.0,0.0,0.0,0,0,75.0,28.2,75.0,22.0,1,0,0,False,True,ACTIVE,180.0,180.0
1773045053.8443,0.4094,gamepad_hot_start,-1,100,-0.469,0.11,1.016,0.69,0.56,0.39,35.1,2220.1,576.9,0.0,0.0,0.0,0,0,75.0,28.2,75.0,22.0,1,0,0,False,True,ACTIVE,180.0,180.0
1773045053.865,0.4301,gamepad_hot_start,-1,100,-0.469,0.11,1.016,0.69,0.56,0.39,35.1,2220.1,576.9,0.0,0.0,0.0,0,0,75.0,28.2,75.0,22.0,1,0,0,False,True,ACTIVE,180.0,180.0
1773045053.8862,0.4513,gamepad_hot_start,-1,100,-0.475,0.114,1.014,0.64,0.43,0.5,35.4,2220.4,576.6,0.0,0.0,0.0,0,0,75.0,28.2,75.0,22.0,1,0,0,False,True,ACTIVE,180.0,180.0
1773045053.9066,0.4717,gamepad_hot_start,-1,100,-0.475,0.114,1.014,0.64,0.43,0.5,35.4,2220.4,576.6,0.0,0.0,0.0,0,0,75.0,28.2,75.0,22.0,1,0,0,False,True,ACTIVE,180.0,180.0
1773045053.9271,0.4922,gamepad_hot_start,-1,100,-0.475,0.114,1.014,0.64,0.43,0.5,35.4,2220.4,576.6,0.0,0.0,0.0,0,0,75.0,28.2,75.0,22.0,1,0,0,False,True,ACTIVE,180.0,180.0
1773045053.9474,0.5126,gamepad_hot_start,-1,100,-0.475,0.114,1.014,0.64,0.43,0.5,35.4,2220.4,576.6,0.0,0.0,0.0,0,0,75.0,28.2,75.0,22.0,1,0,0,False,True,ACTIVE,180.0,180.0
1773045053.9678,0.533,gamepad_hot_start,-1,100,-0.475,0.114,1.014,0.64,0.43,0.5,35.4,2220.4,576.6,0.0,0.0,0.0,0,0,75.0,28.2,75.0,22.0,1,0,0,False,True,ACTIVE,180.0,180.0
1773045053.9882,0.5534,gamepad_hot_start,-1,100,-0.475,0.114,1.014,0.64,0.43,0.5,35.4,2220.4,576.6,0.0,0.0,0.0,0,0,75.0,28.2,75.0,22.0,1,0,0,False,True,ACTIVE,180.0,180.0
1773045054.0087,0.5738,gamepad_hot_start,-1,100,-0.475,0.114,1.014,0.64,0.43,0.5,35.4,2220.4,576.6,0.0,0.0,0.0,0,0,75.0,28.2,75.0,22.0,1,0,0,False,True,ACTIVE,180.0,180.0
1773045054.0292,0.5943,gamepad_hot_start,-1,100,-0.475,0.114,1.014,0.64,0.43,0.5,35.4,2220.4,576.6,0.0,0.0,0.0,0,0,75.0,28.2,75.0,22.0,1,0,0,False,True,ACTIVE,180.0,180.0
1773045054.0495,0.6147,gamepad_hot_start,-1,100,-0.468,0.113,1.021,0.71,0.27,0.44,35.0,2220.1,576.6,0.0,0.0,0.0,0,0,75.0,28.2,75.0,22.0,1,0,0,False,True,ACTIVE,180.0,180.0
1773045054.0702,0.6353,gamepad_hot_start,-1,100,-0.468,0.113,1.021,0.71,0.27,0.44,35.0,2220.1,576.6,0.0,0.0,0.0,0,0,75.0,28.2,75.0,22.0,1,0,0,False,True,ACTIVE,180.0,180.0
1773045054.0906,0.6557,gamepad_hot_start,-1,100,-0.468,0.113,1.021,0.71,0.27,0.44,35.0,2220.1,576.6,0.0,0.0,0.0,0,0,75.0,28.2,75.0,22.0,1,0,0,False,True,ACTIVE,180.0,180.0
1773045054.1116,0.6767,gamepad_hot_start,-1,100,-0.468,0.113,1.021,0.71,0.27,0.44,35.0,2220.1,576.6,0.0,0.0,0.0,0,0,75.0,28.2,75.0,22.0,1,0,0,False,True,ACTIVE,180.0,180.0
1773045054.132,0.6971,gamepad_hot_start,-1,100,-0.468,0.113,1.021,0.71,0.27,0.44,35.0,2220.1,576.6,0.0,0.0,0.0,0,0,75.0,28.2,75.0,22.0,1,0,0,False,True,ACTIVE,180.0,180.0
1773045054.1524,0.7175,gamepad_hot_start,-1,100,-0.468,0.113,1.021,0.71,0.27,0.44,35.0,2220.1,576.6,0.0,0.0,0.0,0,0,75.0,28.2,75.0,22.0,1,0,0,False,True,ACTIVE,180.0,180.0
1773045054.1728,0.7379,gamepad_hot_start,-1,100,-0.468,0.113,1.021,0.71,0.27,0.44,35.0,2220.1,576.6,0.0,0.0,0.0,0,0,75.0,28.2,75.0,22.0,1,0,0,False,True,ACTIVE,180.0,180.0
1773045054.1932,0.7583,gamepad_hot_start,-1,100,-0.469,0.113,1.02,0.46,0.47,0.37,35.1,2220.5,576.8,0.0,0.0,0.0,0,0,75.0,28.2,75.0,22.0,1,0,0,False,True,ACTIVE,180.0,180.0
1773045054.2136,0.7787,gamepad_hot_start,-1,100,-0.469,0.113,1.02,0.46,0.47,0.37,35.1,2220.5,576.8,0.0,0.0,0.0,0,0,75.0,28.2,75.0,22.0,1,0,0,False,True,ACTIVE,180.0,180.0
1773045054.234,0.7991,gamepad_hot_start,-1,100,-0.469,0.113,1.02,0.46,0.47,0.37,35.1,2220.5,576.8,0.0,0.0,0.0,0,0,75.0,28.2,75.0,22.0,1,0,0,False,True,ACTIVE,180.0,180.0
1773045054.2544,0.8195,gamepad_hot_start,-1,100,-0.469,0.113,1.02,0.46,0.47,0.37,35.1,2220.5,576.8,0.0,0.0,0.0,0,0,75.0,28.2,75.0,22.0,1,0,0,False,True,ACTIVE,180.0,180.0
1773045054.2748,0.8399,gamepad_hot_start,-1,100,-0.469,0.113,1.02,0.46,0.47,0.37,35.1,2220.5,576.8,0.0,0.0,0.0,0,0,75.0,28.2,75.0,22.0,1,0,0,False,True,ACTIVE,180.0,180.0
1773045054.2951,0.8602,gamepad_hot_start,-1,100,-0.469,0.113,1.02,0.46,0.47,0.37,35.1,2220.5,576.8,0.0,0.0,0.0,0,0,75.0,28.2,75.0,22.0,1,0,0,False,True,ACTIVE,180.0,180.0
1773045054.3155,0.8806,gamepad_hot_start,-1,100,-0.469,0.113,1.02,0.46,0.47,0.37,35.1,2220.5,576.8,0.0,0.0,0.0,0,0,75.0,28.2,75.0,22.0,1,0,0,False,True,ACTIVE,180.0,180.0
1773045054.336,0.9011,gamepad_hot_start,-1,100,-0.469,0.113,1.02,0.46,0.47,0.37,35.1,2220.5,576.8,0.0,0.0,0.0,0,0,75.0,28.2,75.0,22.0,1,0,0,False,True,ACTIVE,180.0,180.0
1773045054.3565,0.9216,gamepad_hot_start,-1,100,-0.477,0.113,1.019,0.79,0.22,0.41,35.2,2219.9,576.4,0.0,0.0,0.0,0,0,75.0,28.2,75.0,22.0,1,0,0,False,True,ACTIVE,180.0,180.0
1773045054.377,0.9421,gamepad_hot_start,-1,100,-0.477,0.113,1.019,0.79,0.22,0.41,35.2,2219.9,576.4,0.0,0.0,0.0,0,0,75.0,28.2,75.0,22.0,1,0,0,False,True,ACTIVE,180.0,180.0
1773045054.3977,0.9628,gamepad_hot_start,-1,100,-0.477,0.113,1.019,0.79,0.22,0.41,35.2,2219.9,576.4,0.0,0.0,0.0,0,0,75.0,28.2,75.0,22.0,1,0,0,False,True,ACTIVE,180.0,180.0
1773045054.418,0.9831,gamepad_hot_start,-1,100,-0.477,0.113,1.019,0.79,0.22,0.41,35.2,2219.9,576.4,0.0,0.0,0.0,0,0,75.0,28.2,75.0,22.0,1,0,0,False,True,ACTIVE,180.0,180.0
1773045054.4384,1.0035,gamepad_hot_start,-1,100,-0.477,0.113,1.019,0.79,0.22,0.41,35.2,2219.9,576.4,0.0,0.0,0.0,0,0,75.0,28.2,75.0,22.0,1,0,0,False,True,ACTIVE,180.0,180.0
1773045054.4588,1.0239,gamepad_hot_start,-1,100,-0.477,0.113,1.019,0.79,0.22,0.41,35.2,2219.9,576.4,0.0,0.0,0.0,0,0,75.0,28.2,75.0,22.0,1,0,0,False,True,ACTIVE,180.0,180.0
1773045054.4792,1.0443,gamepad_hot_start,-1,100,-0.477,0.113,1.019,0.79,0.22,0.41,35.2,2219.9,576.4,0.0,0.0,0.0,0,0,75.0,28.2,75.0,22.0,1,0,0,False,True,ACTIVE,180.0,180.0
1773045054.4997,1.0648,gamepad_hot_start,-1,100,-0.477,0.113,1.019,0.79,0.22,0.41,35.2,2219.9,576.4,0.0,0.0,0.0,0,0,75.0,28.2,75.0,22.0,1,0,0,False,True,ACTIVE,180.0,180.0
1773045054.5201,1.0852,gamepad_hot_start,-1,100,-0.469,0.115,1.029,0.36,0.49,0.36,35.1,2220.2,576.5,0.0,0.0,0.0,0,0,75.0,28.2,75.0,22.0,1,0,0,False,True,ACTIVE,180.0,180.0
1773045054.5407,1.1058,gamepad_hot_start,-1,100,-0.469,0.115,1.029,0.36,0.49,0.36,35.1,2220.2,576.5,0.0,0.0,0.0,0,0,75.0,28.2,75.0,22.0,1,0,0,False,True,ACTIVE,180.0,180.0
1773045054.561,1.1261,gamepad_hot_start,-1,100,-0.469,0.115,1.029,0.36,0.49,0.36,35.1,2220.2,576.5,0.0,0.0,0.0,0,0,75.0,28.2,75.0,22.0,1,0,0,False,True,ACTIVE,180.0,180.0
1773045054.5814,1.1465,gamepad_hot_start,-1,100,-0.469,0.115,1.029,0.36,0.49,0.36,35.1,2220.2,576.5,0.0,0.0,0.0,0,0,75.0,28.2,75.0,22.0,1,0,0,False,True,ACTIVE,180.0,180.0
1773045054.6019,1.167,gamepad_hot_start,-1,100,-0.469,0.115,1.029,0.36,0.49,0.36,35.1,2220.2,576.5,0.0,0.0,0.0,0,0,75.0,28.2,75.0,22.0,1,0,0,False,True,ACTIVE,180.0,180.0
1773045054.6223,1.1874,gamepad_hot_start,-1,100,-0.469,0.115,1.029,0.36,0.49,0.36,35.1,2220.2,576.5,0.0,0.0,0.0,0,0,75.0,28.2,75.0,22.0,1,0,0,False,True,ACTIVE,180.0,180.0
1773045054.643,1.2081,gamepad_hot_start,-1,100,-0.469,0.115,1.029,0.36,0.49,0.36,35.1,2220.2,576.5,0.0,0.0,0.0,0,0,75.0,28.2,75.0,22.0,1,0,0,False,True,ACTIVE,180.0,180.0
1773045054.6754,1.2405,gamepad_hot_start,-1,100,-0.468,0.116,1.022,0.4,0.56,0.1,35.2,2220.1,576.9,0.0,0.0,0.0,0,0,75.0,28.2,75.0,22.0,1,0,0,False,True,ACTIVE,180.0,180.0
1773045054.6958,1.2609,gamepad_hot_start,-1,100,-0.468,0.116,1.022,0.4,0.56,0.1,35.2,2220.1,576.9,0.0,0.0,0.0,0,0,75.0,28.2,75.0,22.0,1,0,0,False,True,ACTIVE,180.0,180.0
1773045054.7162,1.2813,gamepad_hot_start,-1,100,-0.468,0.116,1.022,0.4,0.56,0.1,35.2,2220.1,576.9,0.0,0.0,0.0,0,0,75.0,28.2,75.0,22.0,1,0,0,False,True,ACTIVE,180.0,180.0
1773045054.7367,1.3018,gamepad_hot_start,-1,100,-0.468,0.116,1.022,0.4,0.56,0.1,35.2,2220.1,576.9,0.0,0.0,0.0,0,0,75.0,28.2,75.0,22.0,1,0,0,False,True,ACTIVE,180.0,180.0
1773045054.7571,1.3222,gamepad_hot_start,-1,100,-0.468,0.116,1.022,0.4,0.56,0.1,35.2,2220.1,576.9,0.0,0.0,0.0,0,0,75.0,28.2,75.0,22.0,1,0,0,False,True,ACTIVE,180.0,180.0
1773045054.7774,1.3425,gamepad_hot_start,-1,100,-0.468,0.116,1.022,0.4,0.56,0.1,35.2,2220.1,576.9,0.0,0.0,0.0,0,0,75.0,28.2,75.0,22.0,1,0,0,False,True,ACTIVE,180.0,180.0
1773045054.7979,1.363,gamepad_hot_start,-1,100,-0.468,0.116,1.022,0.4,0.56,0.1,35.2,2220.1,576.9,0.0,0.0,0.0,0,0,75.0,28.2,75.0,22.0,1,0,0,False,True,ACTIVE,180.0,180.0
1773045054.8183,1.3834,gamepad_hot_start,-1,100,-0.468,0.116,1.022,0.4,0.56,0.1,35.2,2220.1,576.9,0.0,0.0,0.0,0,0,75.0,28.2,75.0,22.0,1,0,0,False,True,ACTIVE,180.0,180.0
1773045054.8391,1.4042,gamepad_hot_start,-1,100,-0.474,0.113,1.014,0.44,0.35,0.48,35.3,2218.5,576.8,0.0,0.0,0.0,0,0,75.0,28.2,75.0,22.0,1,0,0,False,True,ACTIVE,180.0,180.0
1773045054.8595,1.4246,gamepad_hot_start,-1,100,-0.474,0.113,1.014,0.44,0.35,0.48,35.3,2218.5,576.8,0.0,0.0,0.0,0,0,75.0,28.2,75.0,22.0,1,0,0,False,True,ACTIVE,180.0,180.0
1773045054.8798,1.445,gamepad_hot_start,-1,100,-0.474,0.113,1.014,0.44,0.35,0.48,35.3,2218.5,576.8,0.0,0.0,0.0,0,0,75.0,28.2,75.0,22.0,1,0,0,False,True,ACTIVE,180.0,180.0
1773045054.9003,1.4654,gamepad_hot_start,-1,100,-0.474,0.113,1.014,0.44,0.35,0.48,35.3,2218.5,576.8,0.0,0.0,0.0,0,0,75.0,28.2,75.0,22.0,1,0,0,False,True,ACTIVE,180.0,180.0
1773045054.9207,1.4858,gamepad_hot_start,-1,100,-0.474,0.113,1.014,0.44,0.35,0.48,35.3,2218.5,576.8,0.0,0.0,0.0,0,0,75.0,28.2,75.0,22.0,1,0,0,False,True,ACTIVE,180.0,180.0
1773045054.9411,1.5062,gamepad_hot_start,-1,100,-0.474,0.113,1.014,0.44,0.35,0.48,35.3,2218.5,576.8,0.0,0.0,0.0,0,0,75.0,28.2,75.0,22.0,1,0,0,False,True,ACTIVE,180.0,180.0
1773045054.9616,1.5267,gamepad_hot_start,-1,100,-0.474,0.113,1.014,0.44,0.35,0.48,35.3,2218.5,576.8,0.0,0.0,0.0,0,0,75.0,28.2,75.0,22.0,1,0,0,False,True,ACTIVE,180.0,180.0
1773045054.9823,1.5474,gamepad_hot_start,-1,100,-0.482,0.115,1.021,0.58,0.76,0.37,35.0,2219.0,576.8,0.0,0.0,0.0,0,0,75.0,28.2,75.0,22.0,1,0,0,False,True,ACTIVE,180.0,180.0
1773045055.0027,1.5678,gamepad_hot_start,-1,100,-0.482,0.115,1.021,0.58,0.76,0.37,35.0,2219.0,576.8,0.0,0.0,0.0,0,0,75.0,28.2,75.0,22.0,1,0,0,False,True,ACTIVE,180.0,180.0
1773045055.0232,1.5883,gamepad_hot_start,-1,100,-0.482,0.115,1.021,0.58,0.76,0.37,35.0,2219.0,576.8,0.0,0.0,0.0,0,0,75.0,28.2,75.0,22.0,1,0,0,False,True,ACTIVE,180.0,180.0
1773045055.0435,1.6086,gamepad_hot_start,-1,100,-0.482,0.115,1.021,0.58,0.76,0.37,35.0,2219.0,576.8,0.0,0.0,0.0,0,0,75.0,28.2,75.0,22.0,1,0,0,False,True,ACTIVE,180.0,180.0
1773045055.0639,1.629,gamepad_hot_start,-1,100,-0.482,0.115,1.021,0.58,0.76,0.37,35.0,2219.0,576.8,0.0,0.0,0.0,0,0,75.0,28.2,75.0,22.0,1,0,0,False,True,ACTIVE,180.0,180.0
1773045055.0843,1.6494,gamepad_hot_start,-1,100,-0.482,0.115,1.021,0.58,0.76,0.37,35.0,2219.0,576.8,0.0,0.0,0.0,0,0,75.0,28.2,75.0,22.0,1,0,0,False,True,ACTIVE,180.0,180.0
1773045055.1047,1.6698,gamepad_hot_start,-1,100,-0.482,0.115,1.021,0.58,0.76,0.37,35.0,2219.0,576.8,0.0,0.0,0.0,0,0,75.0,28.2,75.0,22.0,1,0,0,False,True,ACTIVE,180.0,180.0
1773045055.1251,1.6902,gamepad_hot_start,-1,100,-0.482,0.115,1.021,0.58,0.76,0.37,35.0,2219.0,576.8,0.0,0.0,0.0,0,0,75.0,28.2,75.0,22.0,1,0,0,False,True,ACTIVE,180.0,180.0
1773045055.1454,1.7105,gamepad_hot_start,-1,100,-0.472,0.111,1.01,0.54,0.45,0.42,35.1,2219.2,576.9,0.0,0.0,0.0,0,0,75.0,28.2,75.0,22.0,1,0,0,False,True,ACTIVE,180.0,180.0
1773045055.1658,1.7309,gamepad_hot_start,-1,100,-0.472,0.111,1.01,0.54,0.45,0.42,35.1,2219.2,576.9,0.0,0.0,0.0,0,0,75.0,28.2,75.0,22.0,1,0,0,False,True,ACTIVE,180.0,180.0
1773045055.1862,1.7513,gamepad_hot_start,-1,100,-0.472,0.111,1.01,0.54,0.45,0.42,35.1,2219.2,576.9,0.0,0.0,0.0,0,0,75.0,28.2,75.0,22.0,1,0,0,False,True,ACTIVE,180.0,180.0
1773045055.2066,1.7717,gamepad_hot_start,-1,100,-0.472,0.111,1.01,0.54,0.45,0.42,35.1,2219.2,576.9,0.0,0.0,0.0,0,0,75.0,28.2,75.0,22.0,1,0,0,False,True,ACTIVE,180.0,180.0
1773045055.2271,1.7922,gamepad_hot_start,-1,100,-0.472,0.111,1.01,0.54,0.45,0.42,35.1,2219.2,576.9,0.0,0.0,0.0,0,0,75.0,28.2,75.0,22.0,1,0,0,False,True,ACTIVE,180.0,180.0
1773045055.2474,1.8125,gamepad_hot_start,-1,100,-0.472,0.111,1.01,0.54,0.45,0.42,35.1,2219.2,576.9,0.0,0.0,0.0,0,0,75.0,28.2,75.0,22.0,1,0,0,False,True,ACTIVE,180.0,180.0
1773045055.2678,1.833,gamepad_hot_start,-1,100,-0.472,0.111,1.01,0.54,0.45,0.42,35.1,2219.2,576.9,0.0,0.0,0.0,0,0,75.0,28.2,75.0,22.0,1,0,0,False,True,ACTIVE,180.0,180.0
1773045055.2885,1.8536,gamepad_hot_start,-1,100,-0.472,0.111,1.01,0.54,0.45,0.42,35.1,2219.2,576.9,0.0,0.0,0.0,0,0,75.0,28.2,75.0,22.0,1,0,0,False,True,ACTIVE,180.0,180.0
1773045055.3089,1.874,gamepad_hot_start,-1,100,-0.477,0.112,1.018,0.73,0.22,0.27,35.1,2219.4,577.1,0.0,0.0,0.0,0,0,75.0,28.2,75.0,22.0,1,0,0,False,True,ACTIVE,180.0,180.0
1773045055.3292,1.8943,gamepad_hot_start,-1,100,-0.477,0.112,1.018,0.73,0.22,0.27,35.1,2219.4,577.1,0.0,0.0,0.0,0,0,75.0,28.2,75.0,22.0,1,0,0,False,True,ACTIVE,180.0,180.0
1773045055.3496,1.9147,gamepad_hot_start,-1,100,-0.477,0.112,1.018,0.73,0.22,0.27,35.1,2219.4,577.1,0.0,0.0,0.0,0,0,75.0,28.2,75.0,22.0,1,0,0,False,True,ACTIVE,180.0,180.0
1773045055.37,1.9351,gamepad_hot_start,-1,100,-0.477,0.112,1.018,0.73,0.22,0.27,35.1,2219.4,577.1,0.0,0.0,0.0,0,0,75.0,28.2,75.0,22.0,1,0,0,False,True,ACTIVE,180.0,180.0
1773045055.3904,1.9555,gamepad_hot_start,-1,100,-0.477,0.112,1.018,0.73,0.22,0.27,35.1,2219.4,577.1,0.0,0.0,0.0,0,0,75.0,28.2,75.0,22.0,1,0,0,False,True,ACTIVE,180.0,180.0
1773045055.4108,1.9759,gamepad_hot_start,-1,100,-0.477,0.112,1.018,0.73,0.22,0.27,35.1,2219.4,577.1,0.0,0.0,0.0,0,0,75.0,28.2,75.0,22.0,1,0,0,False,True,ACTIVE,180.0,180.0
1773045055.4311,1.9963,gamepad_hot_start,-1,100,-0.477,0.112,1.018,0.73,0.22,0.27,35.1,2219.4,577.1,0.0,0.0,0.0,0,0,75.0,28.2,75.0,22.0,1,0,0,False,True,ACTIVE,180.0,180.0
1773045055.4515,2.0166,gamepad_hot_start,-1,100,-0.469,0.113,1.019,0.78,0.2,0.02,35.1,2218.2,576.5,0.0,0.0,0.0,0,0,75.0,28.2,75.0,22.0,1,0,0,False,True,ACTIVE,180.0,180.0
1773045055.472,2.0371,gamepad_hot_start,-1,100,-0.469,0.113,1.019,0.78,0.2,0.02,35.1,2218.2,576.5,0.0,0.0,0.0,0,0,75.0,28.2,75.0,22.0,1,0,0,False,True,ACTIVE,180.0,180.0
1773045055.4923,2.0574,gamepad_hot_start,-1,100,-0.469,0.113,1.019,0.78,0.2,0.02,35.1,2218.2,576.5,0.0,0.0,0.0,0,0,75.0,28.2,75.0,22.0,1,0,0,False,True,ACTIVE,180.0,180.0
1773045055.5127,2.0778,gamepad_hot_start,-1,100,-0.469,0.113,1.019,0.78,0.2,0.02,35.1,2218.2,576.5,0.0,0.0,0.0,0,0,75.0,28.2,75.0,22.0,1,0,0,False,True,ACTIVE,180.0,180.0
1773045055.5333,2.0984,gamepad_hot_start,-1,100,-0.469,0.113,1.019,0.78,0.2,0.02,35.1,2218.2,576.5,0.0,0.0,0.0,0,0,75.0,28.2,75.0,22.0,1,0,0,False,True,ACTIVE,180.0,180.0
1773045055.5537,2.1188,gamepad_hot_start,-1,100,-0.469,0.113,1.019,0.78,0.2,0.02,35.1,2218.2,576.5,0.0,0.0,0.0,0,0,75.0,28.2,75.0,22.0,1,0,0,False,True,ACTIVE,180.0,180.0
1773045055.5741,2.1392,gamepad_hot_start,-1,100,-0.469,0.113,1.019,0.78,0.2,0.02,35.1,2218.2,576.5,0.0,0.0,0.0,0,0,75.0,28.2,75.0,22.0,1,0,0,False,True,ACTIVE,180.0,180.0
1773045055.5945,2.1596,gamepad_hot_start,-1,100,-0.469,0.113,1.019,0.78,0.2,0.02,35.1,2218.2,576.5,0.0,0.0,0.0,0,0,75.0,28.2,75.0,22.0,1,0,0,False,True,ACTIVE,180.0,180.0
1773045055.615,2.1801,gamepad_hot_start,-1,100,-0.464,0.116,1.023,0.79,0.27,0.28,35.1,2217.2,576.8,0.0,0.0,0.0,0,0,75.0,28.2,75.0,22.0,1,0,0,False,True,ACTIVE,180.0,180.0
1773045055.6355,2.2007,gamepad_hot_start,-1,100,-0.464,0.116,1.023,0.79,0.27,0.28,35.1,2217.2,576.8,0.0,0.0,0.0,0,0,75.0,28.2,75.0,22.0,1,0,0,False,True,ACTIVE,180.0,180.0
1773045055.6562,2.2213,gamepad_hot_start,-1,100,-0.464,0.116,1.023,0.79,0.27,0.28,35.1,2217.2,576.8,0.0,0.0,0.0,0,0,75.0,28.2,75.0,22.0,1,0,0,False,True,ACTIVE,180.0,180.0
1773045055.6766,2.2418,gamepad_hot_start,-1,100,-0.464,0.116,1.023,0.79,0.27,0.28,35.1,2217.2,576.8,0.0,0.0,0.0,2.0,2.0,75.0,28.2,75.0,22.0,1,2.0,0,False,True,ACTIVE,180.0,180.0
1773045055.7085,2.2736,gamepad_hot_start,-1,100,-0.464,0.116,1.023,0.79,0.27,0.28,35.1,2217.2,576.8,0.0,0.0,0.0,4.0,4.0,8.0,8.0,8.0,18.0,1,4.0,0,False,True,ACTIVE,60.0,60.0
1773045055.7289,2.2941,gamepad_hot_start,-1,100,-0.464,0.116,1.023,0.79,0.27,0.28,35.1,2217.2,576.8,0.0,0.0,0.0,6.0,6.0,8.6,8.6,8.6,18.0,1,6.0,0,False,True,ACTIVE,90.0,90.0
1773045055.7494,2.3145,gamepad_hot_start,-1,100,-0.464,0.116,1.023,0.79,0.27,0.28,35.1,2217.2,576.8,0.0,0.0,0.0,8.0,8.0,11.1,11.1,11.1,18.9,1,8.0,0,False,True,ACTIVE,120.0,120.0
1773045055.7698,2.3349,gamepad_hot_start,-1,100,-0.47,0.114,1.014,0.79,0.45,0.26,35.1,2208.9,577.0,0.0,0.0,0.0,10.0,10.0,13.7,13.7,13.7,21.8,1,10.0,0,False,True,ACTIVE,150.0,150.0
1773045055.7903,2.3554,gamepad_hot_start,-1,100,-0.47,0.114,1.014,0.79,0.45,0.26,35.1,2208.9,577.0,0.0,0.0,0.0,12.0,12.0,16.5,16.5,16.5,24.9,1,12.0,0,False,True,ACTIVE,180.0,180.0
1773045055.8107,2.3759,gamepad_hot_start,-1,100,-0.47,0.114,1.014,0.79,0.45,0.26,35.1,2208.9,577.0,0.0,0.0,0.0,14.0,14.0,17.2,17.2,17.2,25.6,1,14.0,0,False,True,ACTIVE,180.0,180.0
1773045055.8312,2.3963,gamepad_hot_start,-1,100,-0.47,0.114,1.014,0.79,0.45,0.26,35.1,2208.9,577.0,0.0,0.0,0.0,16.0,16.0,17.9,17.9,17.9,26.3,1,16.0,0,False,True,ACTIVE,180.0,180.0
1773045055.8516,2.4167,gamepad_hot_start,-1,100,-0.47,0.114,1.014,0.79,0.45,0.26,35.1,2208.9,577.0,0.0,0.0,0.0,18.0,18.0,18.6,18.6,18.6,27.1,1,18.0,0,False,True,ACTIVE,180.0,180.0
1773045055.872,2.4371,gamepad_hot_start,-1,100,-0.47,0.114,1.014,0.79,0.45,0.26,35.1,2208.9,577.0,0.0,0.0,0.0,20.0,20.0,19.4,19.4,19.4,27.8,1,20.0,0,False,True,ACTIVE,180.0,180.0
1773045055.8925,2.4576,gamepad_hot_start,-1,100,-0.47,0.114,1.014,0.79,0.45,0.26,35.1,2208.9,577.0,0.0,0.0,0.0,22.0,22.0,20.1,20.1,20.1,28.5,1,22.0,0,False,True,ACTIVE,180.0,180.0
1773045055.9129,2.478,gamepad_hot_start,-1,100,-0.47,0.114,1.014,0.79,0.45,0.26,35.1,2208.9,577.0,0.0,0.0,0.0,24.0,24.0,20.8,20.8,20.8,29.2,1,24.0,0,False,True,ACTIVE,180.0,180.0
