timestamp,elapsed_s,source,laser_front_mm,sonar_front_cm,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,temp_c,battery_mv,current_mv,rpm_rear_left,rpm_rear_right,cmd_pwm,applied_pwm,target_rpm,actual_rpm,gear,throttle_input,steering_input,is_braking,is_forward,sync_status,compass_heading,pid_correction
1774530132.1549,8.6727,debug,86,0.0,-0.05,-0.008,-0.888,0.6,0.61,0.63,35.4,2272.6,577.4,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0,1,ACTIVE,191.9,0.0
1774530132.1806,8.6983,debug,86,0.0,-0.05,-0.008,-0.888,0.6,0.61,0.63,35.4,2272.6,577.4,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0,1,ACTIVE,191.9,0.0
1774530132.2069,8.7247,debug,86,0.0,-0.05,-0.008,-0.888,0.6,0.61,0.63,35.4,2272.6,577.4,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0,1,ACTIVE,191.9,0.0
1774530132.2336,8.7514,debug,86,0.0,-0.049,-0.002,-0.896,0.6,0.47,0.5,35.1,2275.1,576.9,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0,1,ACTIVE,192.0,0.0
1774530132.2614,8.7791,debug,86,0.0,-0.049,-0.002,-0.896,0.6,0.47,0.5,35.1,2275.1,576.9,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0,1,ACTIVE,192.0,0.0
1774530132.2864,8.8042,debug,86,0.0,-0.049,-0.002,-0.896,0.6,0.47,0.5,35.1,2275.1,576.9,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0,1,ACTIVE,192.0,0.0
1774530132.3445,8.8622,debug,86,0.0,-0.049,-0.002,-0.896,0.6,0.47,0.5,35.1,2275.1,576.9,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0,1,ACTIVE,192.0,0.0
1774530132.3765,8.8943,debug,86,0.0,-0.049,-0.002,-0.896,0.6,0.47,0.5,35.1,2275.1,576.9,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0,1,ACTIVE,192.0,0.0
1774530132.4004,8.9182,debug,86,0.0,-0.039,-0.007,-0.875,0.65,0.21,0.52,35.3,2275.2,577.1,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0,1,ACTIVE,192.3,0.0
1774530132.4292,8.947,debug,86,0.0,-0.039,-0.007,-0.875,0.65,0.21,0.52,35.3,2275.2,577.1,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0,1,ACTIVE,192.3,0.0
1774530132.6895,9.2073,debug,86,0.0,-0.039,-0.007,-0.875,0.65,0.21,0.52,35.3,2275.2,577.1,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0,1,ACTIVE,192.3,0.0
1774530132.729,9.2467,debug,86,0.0,-0.039,-0.007,-0.875,0.65,0.21,0.52,35.3,2275.2,577.1,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0,1,ACTIVE,192.3,0.0
1774530132.7642,9.2819,debug,85,0.0,-0.045,-0.001,-0.896,0.43,0.5,0.26,35.1,2277.0,577.4,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0,1,ACTIVE,192.2,0.0
1774530132.7913,9.3091,debug,85,0.0,-0.045,-0.001,-0.896,0.43,0.5,0.26,35.1,2277.0,577.4,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0,1,ACTIVE,192.2,0.0
1774530132.8207,9.3385,debug,83,0.0,-0.049,-0.006,-0.894,0.58,0.46,0.44,35.2,2275.0,577.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0,1,ACTIVE,192.5,0.0
1774530132.8484,9.3661,debug,83,0.0,-0.049,-0.006,-0.894,0.58,0.46,0.44,35.2,2275.0,577.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0,1,ACTIVE,192.5,0.0
1774530132.8747,9.3925,debug,83,0.0,-0.049,-0.006,-0.894,0.58,0.46,0.44,35.2,2275.0,577.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0,1,ACTIVE,192.5,0.0
1774530132.8974,9.4152,debug,85,0.0,-0.039,0.002,-0.856,0.58,0.28,0.47,35.1,2274.8,577.1,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0,1,ACTIVE,192.1,0.0
1774530132.9356,9.4533,debug,87,0.0,-0.037,-0.006,-0.87,0.77,0.18,0.64,35.3,2269.8,577.2,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0,1,ACTIVE,192.1,0.0
1774530132.9701,9.4879,debug,87,0.0,-0.037,-0.006,-0.87,0.77,0.18,0.64,35.3,2269.8,577.2,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0,1,ACTIVE,192.1,0.0
1774530133.0002,9.518,debug,87,0.0,-0.037,-0.006,-0.87,0.77,0.18,0.64,35.3,2269.8,577.2,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0,1,ACTIVE,192.1,0.0
1774530133.0304,9.5482,debug,86,0.0,-0.038,-0.006,-0.87,0.43,0.22,0.3,35.1,2270.1,577.0,0.0,0.0,95.0,95.0,10.0,0.0,R,95.0,0.0,0,0,ACTIVE,192.3,0.0
1774530133.0527,9.5704,debug,83,0.0,-0.049,-0.004,-0.869,0.59,0.23,0.4,35.0,2275.5,576.8,0.0,0.0,55.32,55.3,20.0,0.0,R,55.32,0.0,0,0,ACTIVE,192.1,0.0
1774530133.086,9.6038,debug,83,0.0,-0.049,-0.004,-0.869,0.59,0.23,0.4,35.0,2275.5,576.8,0.0,0.0,60.45,60.4,30.0,0.0,R,60.45,0.0,0,0,ACTIVE,192.1,0.0
1774530133.1196,9.6373,debug,83,0.0,-0.049,-0.004,-0.869,0.59,0.23,0.4,35.0,2275.5,576.8,0.0,0.0,74.62,74.6,40.0,0.0,R,74.62,0.0,0,0,ACTIVE,192.1,0.0
1774530133.1491,9.6668,debug,83,0.0,-0.049,-0.004,-0.869,0.59,0.23,0.4,35.0,2275.5,576.8,0.0,0.0,84.53,84.5,50.0,0.0,R,84.53,0.0,0,0,ACTIVE,192.1,0.0
1774530133.1755,9.6932,debug,83,0.0,-0.049,-0.004,-0.869,0.59,0.23,0.4,35.0,2275.5,576.8,0.0,0.0,95.0,95.0,60.0,0.0,R,95.0,0.0,0,0,ACTIVE,192.1,0.0
1774530133.212,9.7298,debug,83,0.0,-0.049,-0.004,-0.869,0.59,0.23,0.4,35.0,2275.5,576.8,0.0,0.0,95.0,95.0,70.0,0.0,R,95.0,0.0,0,0,ACTIVE,192.1,0.0
1774530133.2462,9.764,debug,83,0.0,-0.049,-0.004,-0.869,0.59,0.23,0.4,35.0,2275.5,576.8,0.0,0.0,95.0,95.0,80.0,0.0,R,95.0,0.0,0,0,ACTIVE,192.1,0.0
1774530133.2733,9.791,debug,85,0.0,-0.053,-0.007,-0.883,0.31,0.38,0.51,34.8,2274.9,577.5,0.0,0.0,95.0,95.0,90.0,0.0,R,95.0,0.0,0,0,ACTIVE,192.1,0.0
1774530133.309,9.8267,debug,85,0.0,-0.053,-0.007,-0.883,0.31,0.38,0.51,34.8,2274.9,577.5,0.0,0.0,95.0,95.0,100.0,0.0,R,95.0,0.0,0,0,ACTIVE,192.7,0.0
1774530133.3431,9.8608,debug,85,0.0,-0.053,-0.007,-0.883,0.31,0.38,0.51,34.8,2274.9,577.5,0.0,0.0,95.0,95.0,110.0,0.0,R,95.0,0.0,0,0,ACTIVE,192.7,0.0
1774530133.3761,9.8939,debug,85,0.0,-0.053,-0.007,-0.883,0.31,0.38,0.51,34.8,2274.9,577.5,0.0,0.0,95.0,95.0,120.0,0.0,R,95.0,0.0,0,0,ACTIVE,192.7,0.0
1774530133.4322,9.95,debug,86,0.0,-0.041,0.005,-0.881,0.44,0.41,0.59,35.2,2276.9,577.0,0.0,0.0,95.0,95.0,130.0,0.0,R,95.0,0.0,0,0,ACTIVE,192.7,0.0
1774530133.4543,9.9721,debug,86,0.0,-0.041,0.005,-0.881,0.44,0.41,0.59,35.2,2276.9,577.0,0.0,0.0,95.0,95.0,140.0,0.0,R,95.0,0.0,0,0,ACTIVE,192.3,0.0
1774530133.4805,9.9983,debug,86,0.0,-0.041,0.005,-0.881,0.44,0.41,0.59,35.2,2276.9,577.0,0.0,0.0,95.0,95.0,150.0,0.0,R,95.0,0.0,0,0,ACTIVE,192.3,0.0
1774530133.5065,10.0242,debug,86,0.0,-0.041,0.005,-0.881,0.44,0.41,0.59,35.2,2276.9,577.0,0.0,0.0,95.0,95.0,160.0,0.0,R,95.0,0.0,0,0,ACTIVE,192.3,0.0
1774530133.5386,10.0564,debug,86,0.0,-0.041,0.005,-0.881,0.44,0.41,0.59,35.2,2276.9,577.0,0.0,0.0,95.0,95.0,170.0,0.0,R,95.0,0.0,0,0,ACTIVE,192.3,0.0
1774530133.5626,10.0804,debug,86,0.0,-0.041,0.005,-0.881,0.44,0.41,0.59,35.2,2276.9,577.0,0.0,0.0,95.0,95.0,180.0,0.0,R,95.0,0.0,0,0,ACTIVE,192.3,0.0
1774530133.5864,10.1041,debug,85,0.0,-0.054,-0.007,-0.896,0.25,0.93,0.71,35.2,2275.6,577.4,0.0,0.0,95.0,95.0,190.0,0.0,R,95.0,0.0,0,0,ACTIVE,193.1,0.0
1774530133.615,10.1327,debug,85,0.0,-0.054,-0.007,-0.896,0.25,0.93,0.71,35.2,2275.6,577.4,0.0,0.0,95.0,95.0,200.0,0.0,R,95.0,0.0,0,0,ACTIVE,193.1,0.0
1774530133.6456,10.1634,debug,85,0.0,-0.054,-0.007,-0.896,0.25,0.93,0.71,35.2,2275.6,577.4,0.0,0.0,95.0,95.0,200.0,0.0,R,95.0,0.0,0,0,ACTIVE,193.1,0.0
1774530133.6682,10.186,debug,85,0.0,-0.054,-0.007,-0.896,0.25,0.93,0.71,35.2,2275.6,577.4,0.0,0.0,95.0,95.0,200.0,0.0,R,95.0,0.0,0,0,ACTIVE,193.1,0.0
1774530133.6945,10.2123,debug,85,0.0,-0.054,-0.007,-0.896,0.25,0.93,0.71,35.2,2275.6,577.4,0.0,0.0,95.0,95.0,200.0,0.0,R,95.0,0.0,0,0,ACTIVE,193.1,0.0
1774530133.7193,10.237,debug,85,0.0,-0.054,-0.007,-0.896,0.25,0.93,0.71,35.2,2275.6,577.4,0.0,0.0,95.0,95.0,200.0,0.0,R,95.0,0.0,0,0,ACTIVE,193.1,0.0
1774530133.7412,10.259,debug,87,0.0,-0.035,-0.004,-0.861,0.5,0.18,0.49,35.3,2273.0,577.4,0.0,0.0,95.0,95.0,200.0,0.0,R,95.0,0.0,0,0,ACTIVE,193.0,0.0
1774530133.771,10.2887,debug,87,0.0,-0.035,-0.004,-0.861,0.5,0.18,0.49,35.3,2273.0,577.4,0.0,0.0,95.0,95.0,200.0,0.0,R,95.0,0.0,0,0,ACTIVE,193.0,0.0
1774530133.7962,10.3139,debug,87,0.0,-0.035,-0.004,-0.861,0.5,0.18,0.49,35.3,2273.0,577.4,0.0,0.0,95.0,95.0,200.0,0.0,R,95.0,0.0,0,0,ACTIVE,193.0,0.0
1774530133.8266,10.3444,debug,87,0.0,-0.035,-0.004,-0.861,0.5,0.18,0.49,35.3,2273.0,577.4,0.0,0.0,95.0,95.0,200.0,0.0,R,95.0,0.0,0,0,ACTIVE,193.0,0.0
1774530133.8662,10.384,debug,87,0.0,-0.035,-0.004,-0.861,0.5,0.18,0.49,35.3,2273.0,577.4,0.0,0.0,95.0,95.0,200.0,0.0,R,95.0,0.0,0,0,ACTIVE,193.0,0.0
1774530133.9038,10.4216,debug,87,0.0,-0.035,-0.004,-0.861,0.5,0.18,0.49,35.3,2273.0,577.4,0.0,0.0,95.0,95.0,200.0,0.0,R,95.0,0.0,0,0,ACTIVE,193.0,0.0
1774530133.939,10.4568,debug,87,0.0,-0.043,-0.004,-0.897,0.57,0.43,0.34,35.0,2264.5,577.8,0.0,0.0,95.0,95.0,200.0,0.0,R,95.0,0.0,0,0,ACTIVE,192.4,0.0
1774530133.9676,10.4854,debug,87,0.0,-0.043,-0.004,-0.897,0.57,0.43,0.34,35.0,2264.5,577.8,0.0,0.0,95.0,95.0,200.0,0.0,R,95.0,0.0,0,0,ACTIVE,192.4,0.0
1774530133.9993,10.5171,debug,87,0.0,-0.043,-0.004,-0.897,0.57,0.43,0.34,35.0,2264.5,577.8,0.0,0.0,95.0,95.0,200.0,0.0,R,95.0,0.0,0,0,ACTIVE,192.4,0.0
1774530134.0331,10.5509,debug,86,0.0,-0.048,0.003,-0.883,0.37,0.28,0.54,35.0,2260.8,577.5,0.0,0.0,95.0,95.0,200.0,0.0,R,95.0,0.0,0,0,ACTIVE,192.4,0.0
1774530134.0621,10.5799,debug,86,0.0,-0.048,0.003,-0.883,0.37,0.28,0.54,35.0,2260.8,577.5,0.0,0.0,95.0,95.0,200.0,0.0,R,95.0,0.0,0,0,ACTIVE,192.6,0.0
1774530134.0844,10.6022,debug,86,0.0,-0.048,0.003,-0.883,0.37,0.28,0.54,35.0,2260.8,577.5,0.0,0.0,95.0,95.0,200.0,0.0,R,95.0,0.0,0,0,ACTIVE,192.6,0.0
1774530134.1116,10.6294,debug,86,0.0,-0.048,0.003,-0.883,0.37,0.28,0.54,35.0,2260.8,577.5,0.0,0.0,95.0,95.0,200.0,0.0,R,95.0,0.0,0,0,ACTIVE,192.6,0.0
1774530134.1377,10.6555,debug,86,0.0,-0.048,0.003,-0.883,0.37,0.28,0.54,35.0,2260.8,577.5,0.0,0.0,95.0,95.0,200.0,0.0,R,95.0,0.0,0,0,ACTIVE,192.6,0.0
1774530134.1625,10.6802,debug,86,0.0,-0.048,0.003,-0.883,0.37,0.28,0.54,35.0,2260.8,577.5,0.0,0.0,95.0,95.0,200.0,0.0,R,95.0,0.0,0,0,ACTIVE,192.6,0.0
1774530134.1946,10.7124,debug,86,0.0,-0.048,0.003,-0.883,0.37,0.28,0.54,35.0,2260.8,577.5,0.0,0.0,95.0,95.0,200.0,0.0,R,95.0,0.0,0,0,ACTIVE,192.6,0.0
1774530134.2253,10.743,debug,86,0.0,-0.048,0.003,-0.883,0.37,0.28,0.54,35.0,2260.8,577.5,0.0,0.0,95.0,95.0,200.0,0.0,R,95.0,0.0,0,0,ACTIVE,192.6,0.0
1774530134.2474,10.7652,debug,85,0.0,-0.052,-0.006,-0.901,0.74,0.2,0.66,35.1,2264.9,577.4,0.0,0.0,95.0,95.0,200.0,0.0,R,95.0,0.0,0,0,ACTIVE,192.5,0.0
1774530134.2729,10.7907,debug,85,0.0,-0.052,-0.006,-0.901,0.74,0.2,0.66,35.1,2264.9,577.4,0.0,0.0,95.0,95.0,200.0,0.0,R,95.0,0.0,0,0,ACTIVE,192.5,0.0
1774530134.2965,10.8142,debug,85,0.0,-0.052,-0.006,-0.901,0.74,0.2,0.66,35.1,2264.9,577.4,0.0,0.0,95.0,95.0,200.0,0.0,R,95.0,0.0,0,0,ACTIVE,192.5,0.0
1774530134.3299,10.8477,debug,85,0.0,-0.052,-0.006,-0.901,0.74,0.2,0.66,35.1,2264.9,577.4,0.0,0.0,95.0,95.0,200.0,0.0,R,95.0,0.0,0,0,ACTIVE,192.5,0.0
1774530134.4109,10.9287,debug,85,0.0,-0.051,0.001,-0.895,0.49,0.06,0.4,35.0,2250.5,577.5,0.0,0.4,95.0,95.0,200.0,0.1,R,95.0,0.0,0,0,ACTIVE,192.4,0.0
1774530134.4386,10.9563,debug,85,0.0,-0.051,0.001,-0.895,0.49,0.06,0.4,35.0,2250.5,577.5,0.0,0.4,95.0,95.0,200.0,0.1,R,95.0,0.0,0,0,ACTIVE,192.4,0.0
1774530134.4849,11.0027,debug,85,0.0,-0.051,0.001,-0.895,0.49,0.06,0.4,35.0,2250.5,577.5,0.0,0.4,95.0,95.0,200.0,0.1,R,95.0,0.0,0,0,ACTIVE,192.4,0.0
1774530134.5111,11.0289,debug,85,0.0,-0.051,0.001,-0.895,0.49,0.06,0.4,35.0,2250.5,577.5,0.0,0.4,95.0,95.0,200.0,0.2,R,95.0,0.0,0,0,ACTIVE,192.4,0.0
1774530134.5519,11.0696,debug,85,0.0,-0.051,0.001,-0.895,0.49,0.06,0.4,35.0,2250.5,577.5,0.0,0.4,95.0,95.0,200.0,0.2,R,95.0,0.0,0,0,ACTIVE,192.4,0.0
1774530134.582,11.0997,debug,86,0.0,-0.05,-0.001,-0.894,0.48,-0.05,0.34,35.3,2247.0,577.9,0.0,0.4,95.0,95.0,200.0,0.1,R,95.0,0.0,0,0,ACTIVE,193.2,0.0
1774530134.6146,11.1324,debug,86,0.0,-0.05,-0.001,-0.894,0.48,-0.05,0.34,35.3,2247.0,577.9,0.0,0.2,95.0,95.0,200.0,0.1,R,95.0,0.0,0,0,ACTIVE,193.2,0.0
1774530134.6532,11.171,debug,86,0.0,-0.05,-0.001,-0.894,0.48,-0.05,0.34,35.3,2247.0,577.9,0.0,0.2,95.0,95.0,200.0,0.1,R,95.0,0.0,0,0,ACTIVE,193.2,0.0
1774530134.6928,11.2106,debug,86,0.0,-0.05,-0.001,-0.894,0.48,-0.05,0.34,35.3,2247.0,577.9,0.0,0.2,95.0,95.0,200.0,0.1,R,95.0,0.0,0,0,ACTIVE,193.2,0.0
1774530134.7426,11.2604,debug,86,0.0,-0.05,-0.001,-0.894,0.48,-0.05,0.34,35.3,2247.0,577.9,0.0,0.2,95.0,95.0,200.0,0.1,R,95.0,0.0,0,0,ACTIVE,193.2,0.0
1774530134.8157,11.3334,debug,86,0.0,-0.05,-0.001,-0.894,0.48,-0.05,0.34,35.3,2247.0,577.9,0.0,0.2,95.0,95.0,200.0,0.1,R,95.0,0.0,0,0,ACTIVE,193.2,0.0
1774530134.8874,11.4052,debug,86,0.0,-0.05,-0.001,-0.894,0.48,-0.05,0.34,35.3,2247.0,577.9,0.0,0.2,95.0,95.0,200.0,0.1,R,95.0,0.0,0,0,ACTIVE,193.2,0.0
1774530134.9361,11.4539,debug,86,0.0,-0.05,-0.001,-0.894,0.48,-0.05,0.34,35.3,2247.0,577.9,0.0,0.2,95.0,95.0,200.0,0.1,R,95.0,0.0,0,0,ACTIVE,193.2,0.0
1774530134.9875,11.5053,debug,86,0.0,-0.05,-0.001,-0.894,0.48,-0.05,0.34,35.3,2247.0,577.9,0.0,0.2,95.0,95.0,200.0,0.1,R,95.0,0.0,0,0,ACTIVE,193.2,0.0
1774530135.0419,11.5597,debug,85,0.0,-0.087,-0.003,-0.903,0.14,1.18,0.46,35.1,2248.1,577.6,0.0,0.2,95.0,95.0,200.0,-0.2,R,95.0,0.0,0,0,ACTIVE,192.6,0.0
1774530135.0864,11.6041,debug,85,0.0,-0.087,-0.003,-0.903,0.14,1.18,0.46,35.1,2248.1,577.6,-1.8,0.1,95.0,95.0,200.0,-0.4,R,95.0,0.0,0,0,ACTIVE,192.6,0.0
1774530135.1227,11.6405,debug,85,0.0,-0.087,-0.003,-0.903,0.14,1.18,0.46,35.1,2248.1,577.6,-1.8,0.1,95.0,95.0,200.0,-0.5,R,95.0,0.0,0,0,ACTIVE,192.6,0.0
1774530135.1856,11.7034,debug,85,0.0,-0.087,-0.003,-0.903,0.14,1.18,0.46,35.1,2248.1,577.6,-1.8,0.1,95.0,95.0,200.0,-0.6,R,95.0,0.0,0,0,ACTIVE,192.6,0.0
1774530135.249,11.7667,debug,85,0.0,-0.087,-0.003,-0.903,0.14,1.18,0.46,35.1,2248.1,577.6,-1.8,0.1,95.0,95.0,200.0,-0.7,R,95.0,0.0,0,0,ACTIVE,192.6,0.0
1774530135.3096,11.8274,debug,85,0.0,-0.087,-0.003,-0.903,0.14,1.18,0.46,35.1,2248.1,577.6,-1.8,0.1,95.0,95.0,200.0,-0.7,R,95.0,0.0,0,0,ACTIVE,192.6,0.0
1774530135.3705,11.8883,debug,85,0.0,-0.087,-0.003,-0.903,0.14,1.18,0.46,35.1,2248.1,577.6,-1.8,0.1,95.0,95.0,200.0,-0.8,R,95.0,0.0,0,0,ACTIVE,192.6,0.0
1774530135.4102,11.928,debug,85,0.0,-0.087,-0.003,-0.903,0.14,1.18,0.46,35.1,2248.1,577.6,-1.8,0.1,95.0,95.0,200.0,-0.8,R,95.0,0.0,0,0,ACTIVE,192.6,0.0
1774530135.4489,11.9667,debug,85,0.0,-0.087,-0.003,-0.903,0.14,1.18,0.46,35.1,2248.1,577.6,-1.8,0.1,95.0,95.0,200.0,-0.8,R,95.0,0.0,0,0,ACTIVE,192.6,0.0
1774530135.5093,12.0271,debug,85,0.0,-0.087,-0.003,-0.903,0.14,1.18,0.46,35.1,2248.1,577.6,-1.8,0.1,95.0,95.0,200.0,-0.8,R,95.0,0.0,0,0,ACTIVE,192.6,0.0
1774530135.5491,12.0669,debug,85,0.0,-0.087,-0.003,-0.903,0.14,1.18,0.46,35.1,2248.1,577.6,-1.8,0.1,95.0,95.0,200.0,-0.8,R,95.0,0.0,0,0,ACTIVE,192.6,0.0
1774530135.589,12.1068,debug,85,0.0,-0.087,-0.003,-0.903,0.14,1.18,0.46,35.1,2248.1,577.6,-1.8,0.1,95.0,95.0,200.0,-0.8,R,95.0,0.0,0,0,ACTIVE,192.6,0.0
1774530135.6215,12.1393,debug,85,0.0,-0.087,-0.003,-0.903,0.14,1.18,0.46,35.1,2248.1,577.6,-1.8,0.1,95.0,95.0,200.0,-0.8,R,95.0,0.0,0,0,ACTIVE,192.6,0.0
1774530135.6873,12.2051,debug,85,0.0,-0.087,-0.003,-0.903,0.14,1.18,0.46,35.1,2248.1,577.6,-1.8,0.1,95.0,95.0,200.0,-0.8,R,95.0,0.0,0,0,ACTIVE,192.6,0.0
1774530135.7188,12.2365,debug,85,0.0,-0.087,-0.003,-0.903,0.14,1.18,0.46,35.1,2248.1,577.6,-1.8,0.1,95.0,95.0,200.0,-0.8,R,95.0,0.0,0,0,ACTIVE,192.6,0.0
1774530135.7656,12.2834,debug,85,0.0,-0.087,-0.003,-0.903,0.14,1.18,0.46,35.1,2248.1,577.6,-1.8,0.1,95.0,95.0,200.0,-0.8,R,95.0,0.0,0,0,ACTIVE,192.6,0.0
1774530135.8096,12.3274,debug,85,0.0,-0.087,-0.003,-0.903,0.14,1.18,0.46,35.1,2248.1,577.6,-1.8,0.1,95.0,95.0,200.0,-0.8,R,95.0,0.0,0,0,ACTIVE,192.6,0.0
1774530135.8555,12.3733,debug,85,0.0,-0.087,-0.003,-0.903,0.14,1.18,0.46,35.1,2248.1,577.6,-1.8,0.1,95.0,95.0,200.0,-0.8,R,95.0,0.0,0,0,ACTIVE,192.6,0.0
1774530135.8886,12.4064,debug,85,0.0,-0.087,-0.003,-0.903,0.14,1.18,0.46,35.1,2248.1,577.6,-1.8,0.1,95.0,95.0,200.0,-0.8,R,95.0,0.0,0,0,ACTIVE,192.6,0.0
1774530135.9215,12.4393,debug,85,0.0,-0.087,-0.003,-0.903,0.14,1.18,0.46,35.1,2248.1,577.6,-1.8,0.1,95.0,95.0,200.0,-0.8,R,95.0,0.0,0,0,ACTIVE,192.6,0.0
1774530135.9766,12.4944,debug,85,0.0,-0.087,-0.003,-0.903,0.14,1.18,0.46,35.1,2248.1,577.6,-1.8,0.1,95.0,95.0,200.0,-0.8,R,95.0,0.0,0,0,ACTIVE,192.6,0.0
1774530136.0061,12.5239,debug,85,0.0,-0.087,-0.003,-0.903,0.14,1.18,0.46,35.1,2248.1,577.6,-1.8,0.1,95.0,95.0,200.0,-0.8,R,95.0,0.0,0,0,ACTIVE,192.6,0.0
1774530136.078,12.5958,debug,85,0.0,-0.087,-0.003,-0.903,0.14,1.18,0.46,35.1,2248.1,577.6,-1.8,0.1,95.0,95.0,200.0,-0.8,R,95.0,0.0,0,0,ACTIVE,192.6,0.0
1774530136.1232,12.6409,debug,86,0.0,-0.076,-0.0,-0.841,0.34,0.66,-0.41,34.8,2239.6,577.0,-1.8,0.1,95.0,95.0,200.0,-0.8,R,95.0,0.0,0,0,ACTIVE,192.6,0.0
1774530136.1603,12.6781,debug,86,0.0,-0.076,-0.0,-0.841,0.34,0.66,-0.41,34.8,2239.6,577.0,-1.8,0.1,95.0,95.0,200.0,-0.5,R,95.0,0.0,0,0,ACTIVE,192.3,0.0
1774530136.2104,12.7282,debug,86,0.0,-0.076,-0.0,-0.841,0.34,0.66,-0.41,34.8,2239.6,577.0,-6.8,7.2,95.0,95.0,200.0,-0.3,R,95.0,0.0,0,0,ACTIVE,192.3,0.0
1774530136.2676,12.7853,debug,86,0.0,-0.076,-0.0,-0.841,0.34,0.66,-0.41,34.8,2239.6,577.0,-6.8,7.2,95.0,95.0,200.0,-0.2,R,95.0,0.0,0,0,ACTIVE,192.3,0.0
1774530136.3233,12.8411,debug,86,0.0,-0.076,-0.0,-0.841,0.34,0.66,-0.41,34.8,2239.6,577.0,-6.8,7.2,95.0,95.0,200.0,-0.1,R,95.0,0.0,0,0,ACTIVE,192.3,0.0
1774530136.3544,12.8721,debug,86,0.0,-0.076,-0.0,-0.841,0.34,0.66,-0.41,34.8,2239.6,577.0,-6.8,7.2,95.0,95.0,200.0,0.0,R,95.0,0.0,0,0,ACTIVE,192.3,0.0
1774530136.4177,12.9354,debug,86,0.0,-0.076,-0.0,-0.841,0.34,0.66,-0.41,34.8,2239.6,577.0,-6.8,7.2,95.0,95.0,200.0,0.1,R,95.0,0.0,0,0,ACTIVE,192.3,0.0
1774530136.4926,13.0104,debug,86,0.0,-0.076,-0.0,-0.841,0.34,0.66,-0.41,34.8,2239.6,577.0,-6.8,7.2,95.0,95.0,200.0,0.1,R,95.0,0.0,0,0,ACTIVE,192.3,0.0
1774530136.5266,13.0444,debug,86,0.0,-0.076,-0.0,-0.841,0.34,0.66,-0.41,34.8,2239.6,577.0,-6.8,7.2,95.0,95.0,200.0,0.1,R,95.0,0.0,0,0,ACTIVE,192.3,0.0
1774530136.5664,13.0842,debug,86,0.0,-0.076,-0.0,-0.841,0.34,0.66,-0.41,34.8,2239.6,577.0,-6.8,7.2,95.0,95.0,200.0,0.2,R,95.0,0.0,0,0,ACTIVE,192.3,0.0
1774530136.6305,13.1482,debug,86,0.0,-0.076,-0.0,-0.841,0.34,0.66,-0.41,34.8,2239.6,577.0,-6.8,7.2,95.0,95.0,200.0,0.2,R,95.0,0.0,0,0,ACTIVE,192.3,0.0
1774530136.7139,13.2317,debug,86,0.0,-0.076,-0.0,-0.841,0.34,0.66,-0.41,34.8,2239.6,577.0,-6.8,7.2,95.0,95.0,200.0,0.2,R,95.0,0.0,0,0,ACTIVE,192.3,0.0
1774530136.7589,13.2766,debug,86,0.0,-0.076,-0.0,-0.841,0.34,0.66,-0.41,34.8,2239.6,577.0,-6.8,7.2,95.0,95.0,200.0,0.2,R,95.0,0.0,0,0,ACTIVE,192.3,0.0
1774530136.8107,13.3284,debug,86,0.0,-0.076,-0.0,-0.841,0.34,0.66,-0.41,34.8,2239.6,577.0,-6.8,7.2,95.0,95.0,200.0,0.2,R,95.0,0.0,0,0,ACTIVE,192.3,0.0
1774530136.8644,13.3821,debug,86,0.0,-0.076,-0.0,-0.841,0.34,0.66,-0.41,34.8,2239.6,577.0,-6.8,7.2,95.0,95.0,200.0,0.2,R,95.0,0.0,0,0,ACTIVE,192.3,0.0
1774530136.9449,13.4627,debug,86,0.0,-0.076,-0.0,-0.841,0.34,0.66,-0.41,34.8,2239.6,577.0,-6.8,7.2,95.0,95.0,200.0,0.2,R,95.0,0.0,0,0,ACTIVE,192.3,0.0
