timestamp,elapsed_s,source,laser_front_mm,sonar_front_cm,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,temp_c,battery_mv,current_mv,rpm_rear_left,rpm_rear_right,cmd_pwm,applied_pwm,target_rpm,actual_rpm,gear,throttle_input,steering_input,is_braking,is_forward,sync_status,compass_heading,pid_correction
1774704893.551,1.3259,debug,-1,,0.25,0.0,-0.981,0.26,0.0,0.13,21.8,2318.2,579.6,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0,1,ACTIVE,116.8,0.0
1774704893.5766,1.3514,debug,-1,,0.25,0.0,-0.981,0.26,0.0,0.13,21.8,2318.2,579.6,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0,1,ACTIVE,116.8,0.0
1774704893.6018,1.3766,debug,-1,,0.25,0.0,-0.981,0.26,0.0,0.13,21.8,2318.2,579.6,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0,1,ACTIVE,116.8,0.0
1774704893.6242,1.3991,debug,-1,,0.25,0.012,-1.0,0.0,0.49,0.02,21.0,2319.4,579.5,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0,1,ACTIVE,116.9,0.0
1774704893.6477,1.4226,debug,-1,,0.25,0.012,-1.0,0.0,0.49,0.02,21.0,2319.4,579.5,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0,1,ACTIVE,116.9,0.0
1774704893.6701,1.4449,debug,-1,,0.25,0.012,-1.0,0.0,0.49,0.02,21.0,2319.4,579.5,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0,1,ACTIVE,116.9,0.0
1774704893.6971,1.4719,debug,-1,,0.25,0.012,-1.0,0.0,0.49,0.02,21.0,2319.4,579.5,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0,1,ACTIVE,116.9,0.0
1774704893.719,1.4939,debug,-1,,0.25,0.012,-1.0,0.0,0.49,0.02,21.0,2319.4,579.5,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0,1,ACTIVE,116.9,0.0
1774704893.7412,1.516,debug,-1,,0.25,0.012,-1.0,0.0,0.49,0.02,21.0,2319.4,579.5,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0,1,ACTIVE,116.9,0.0
1774704893.7787,1.5535,debug,-1,,0.25,0.012,-1.0,0.0,0.49,0.02,21.0,2319.4,579.5,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0,1,ACTIVE,116.9,0.0
1774704893.802,1.5768,debug,-1,,0.258,-0.022,-1.922,0.24,0.02,0.07,21.0,2317.4,579.6,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0,1,ACTIVE,117.2,0.0
1774704893.8276,1.6024,debug,-1,,0.258,-0.022,-1.922,0.24,0.02,0.07,21.0,2317.4,579.6,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0,1,ACTIVE,117.2,0.0
1774704893.8507,1.6256,debug,-1,,0.258,-0.022,-1.922,0.24,0.02,0.07,21.0,2317.4,579.6,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0,1,ACTIVE,117.2,0.0
1774704893.8762,1.651,debug,-1,,0.258,-0.022,-1.922,0.24,0.02,0.07,21.0,2317.4,579.6,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0,1,ACTIVE,117.2,0.0
1774704893.8983,1.6732,debug,-1,,0.258,-0.022,-1.922,0.24,0.02,0.07,21.0,2317.4,579.6,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0,1,ACTIVE,117.2,0.0
1774704893.9206,1.6954,debug,-1,,0.258,-0.022,-1.922,0.24,0.02,0.07,21.0,2317.4,579.6,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0,1,ACTIVE,117.2,0.0
1774704893.9494,1.7243,debug,-1,,0.258,-0.022,-1.922,0.24,0.02,0.07,21.0,2317.4,579.6,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0,1,ACTIVE,117.2,0.0
1774704893.9728,1.7477,debug,-1,,0.258,-0.022,-1.922,0.24,0.02,0.07,21.0,2317.4,579.6,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0,1,ACTIVE,117.2,0.0
1774704893.9951,1.7699,debug,284,,0.266,0.001,-0.997,0.25,0.14,0.02,21.0,2317.2,579.8,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0,1,ACTIVE,116.1,0.0
1774704894.0201,1.7949,debug,284,,0.266,0.001,-0.997,0.25,0.14,0.02,21.0,2317.2,579.8,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0,1,ACTIVE,116.1,0.0
1774704894.0421,1.8169,debug,284,,0.266,0.001,-0.997,0.25,0.14,0.02,21.0,2317.2,579.8,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0,1,ACTIVE,116.1,0.0
1774704894.0639,1.8388,debug,284,,0.266,0.001,-0.997,0.25,0.14,0.02,21.0,2317.2,579.8,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0,1,ACTIVE,116.1,0.0
1774704894.086,1.8608,debug,284,,0.266,0.001,-0.997,0.25,0.14,0.02,21.0,2317.2,579.8,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0,1,ACTIVE,116.1,0.0
1774704894.1173,1.8922,debug,284,,0.266,0.001,-0.997,0.25,0.14,0.02,21.0,2317.2,579.8,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0,1,ACTIVE,116.1,0.0
1774704894.1393,1.9142,debug,370,,0.258,0.006,-0.988,0.49,0.31,0.0,21.0,2317.6,579.6,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0,1,ACTIVE,116.7,0.0
1774704894.1612,1.9361,debug,370,,0.258,0.006,-0.988,0.49,0.31,0.0,21.0,2317.6,579.6,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0,1,ACTIVE,116.7,0.0
1774704894.1832,1.9581,debug,370,,0.258,0.006,-0.988,0.49,0.31,0.0,21.0,2317.6,579.6,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0,1,ACTIVE,116.7,0.0
1774704894.2063,1.9811,debug,370,,0.258,0.006,-0.988,0.49,0.31,0.0,21.0,2317.6,579.6,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0,1,ACTIVE,116.7,0.0
1774704894.2286,2.0034,debug,370,,0.258,0.006,-0.988,0.49,0.31,0.0,21.0,2317.6,579.6,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0,1,ACTIVE,116.7,0.0
1774704894.2591,2.0339,debug,370,,0.258,0.006,-0.988,0.49,0.31,0.0,21.0,2317.6,579.6,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0,1,ACTIVE,116.7,0.0
1774704894.2815,2.0563,debug,370,,0.258,0.006,-0.988,0.49,0.31,0.0,21.0,2317.6,579.6,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0,1,ACTIVE,116.7,0.0
1774704894.3037,2.0786,debug,-1,,0.273,0.002,-0.991,0.93,-0.46,0.49,21.7,2319.2,579.5,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0,1,ACTIVE,116.4,0.0
1774704894.3278,2.1027,debug,-1,,0.273,0.002,-0.991,0.93,-0.46,0.49,21.7,2319.2,579.5,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0,1,ACTIVE,116.4,0.0
1774704894.35,2.1248,debug,-1,,0.273,0.002,-0.991,0.93,-0.46,0.49,21.7,2319.2,579.5,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0,1,ACTIVE,116.4,0.0
1774704894.3744,2.1492,debug,-1,,0.273,0.002,-0.991,0.93,-0.46,0.49,21.7,2319.2,579.5,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0,1,ACTIVE,116.4,0.0
1774704894.3995,2.1743,debug,-1,,0.273,0.002,-0.991,0.93,-0.46,0.49,21.7,2319.2,579.5,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0,1,ACTIVE,116.4,0.0
1774704894.4383,2.2132,debug,-1,,0.273,0.002,-0.991,0.93,-0.46,0.49,21.7,2319.2,579.5,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0,1,ACTIVE,116.4,0.0
1774704894.4671,2.242,debug,-1,,0.273,0.002,-0.991,0.93,-0.46,0.49,21.7,2319.2,579.5,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0,1,ACTIVE,116.4,0.0
1774704894.4953,2.2702,debug,-1,,0.271,0.002,-1.84,0.75,-0.2,0.01,21.0,2318.8,579.6,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0,1,ACTIVE,118.1,0.0
1774704894.518,2.2928,debug,-1,,0.271,0.002,-1.84,0.75,-0.2,0.01,21.0,2318.8,579.6,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0,1,ACTIVE,118.1,0.0
1774704894.5401,2.3149,debug,-1,,0.271,0.002,-1.84,0.75,-0.2,0.01,21.0,2318.8,579.6,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0,1,ACTIVE,118.1,0.0
1774704894.562,2.3369,debug,-1,,0.271,0.002,-1.84,0.75,-0.2,0.01,21.0,2318.8,579.6,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0,1,ACTIVE,118.1,0.0
1774704894.5873,2.3621,debug,-1,,0.271,0.002,-1.84,0.75,-0.2,0.01,21.0,2318.8,579.6,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0,1,ACTIVE,118.1,0.0
1774704894.6257,2.4006,debug,-1,,0.271,0.002,-1.84,0.75,-0.2,0.01,21.0,2318.8,579.6,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0,1,ACTIVE,118.1,0.0
1774704894.6481,2.4229,debug,-1,,0.266,0.002,-0.999,0.0,0.09,0.02,21.0,2320.1,579.6,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0,1,ACTIVE,116.5,0.0
1774704894.6732,2.448,debug,-1,,0.266,0.002,-0.999,0.0,0.09,0.02,21.0,2320.1,579.6,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0,1,ACTIVE,116.5,0.0
1774704894.6963,2.4711,debug,-1,,0.266,0.002,-0.999,0.0,0.09,0.02,21.0,2320.1,579.6,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0,1,ACTIVE,116.5,0.0
1774704894.7275,2.5023,debug,-1,,0.266,0.002,-0.999,0.0,0.09,0.02,21.0,2320.1,579.6,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0,1,ACTIVE,116.5,0.0
1774704894.7536,2.5284,debug,-1,,0.266,0.002,-0.999,0.0,0.09,0.02,21.0,2320.1,579.6,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0,1,ACTIVE,116.5,0.0
1774704894.7798,2.5546,debug,-1,,0.266,0.002,-0.999,0.0,0.09,0.02,21.0,2320.1,579.6,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0,1,ACTIVE,116.5,0.0
1774704894.8161,2.591,debug,-1,,0.275,0.001,-0.992,0.01,-0.37,0.03,21.0,2318.8,579.6,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0,1,ACTIVE,116.7,0.0
1774704894.838,2.6129,debug,-1,,0.275,0.001,-0.992,0.01,-0.37,0.03,21.0,2318.8,579.6,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0,1,ACTIVE,116.7,0.0
1774704894.8599,2.6348,debug,-1,,0.275,0.001,-0.992,0.01,-0.37,0.03,21.0,2318.8,579.6,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0,1,ACTIVE,116.7,0.0
1774704894.882,2.6568,debug,-1,,0.275,0.001,-0.992,0.01,-0.37,0.03,21.0,2318.8,579.6,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0,1,ACTIVE,116.7,0.0
1774704894.904,2.6789,debug,-1,,0.275,0.001,-0.992,0.01,-0.37,0.03,21.0,2318.8,579.6,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0,1,ACTIVE,116.7,0.0
1774704894.9303,2.7051,debug,-1,,0.275,0.001,-0.992,0.01,-0.37,0.03,21.0,2318.8,579.6,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0,1,ACTIVE,116.7,0.0
1774704894.9549,2.7298,debug,-1,,0.275,0.001,-0.992,0.01,-0.37,0.03,21.0,2318.8,579.6,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0,1,ACTIVE,116.7,0.0
1774704894.9865,2.7613,debug,-1,,0.271,-0.02,-1.918,0.61,0.18,0.42,21.0,2319.1,579.4,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0,1,ACTIVE,116.7,0.0
1774704895.0089,2.7837,debug,-1,,0.271,-0.02,-1.918,0.61,0.18,0.42,21.0,2319.1,579.4,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0,1,ACTIVE,116.7,0.0
1774704895.0411,2.816,debug,-1,,0.271,-0.02,-1.918,0.61,0.18,0.42,21.0,2319.1,579.4,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0,1,ACTIVE,116.7,0.0
1774704895.063,2.8378,debug,-1,,0.271,-0.02,-1.918,0.61,0.18,0.42,21.0,2319.1,579.4,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0,1,ACTIVE,116.7,0.0
1774704895.0848,2.8596,debug,-1,,0.271,-0.02,-1.918,0.61,0.18,0.42,21.0,2319.1,579.4,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0,1,ACTIVE,116.7,0.0
1774704895.1076,2.8824,debug,-1,,0.271,-0.02,-1.918,0.61,0.18,0.42,21.0,2319.1,579.4,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0,1,ACTIVE,116.7,0.0
1774704895.1303,2.9052,debug,-1,,0.267,0.008,-0.992,0.0,0.06,0.01,21.8,2317.5,579.6,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0,1,ACTIVE,116.7,0.0
1774704895.1543,2.9292,debug,-1,,0.267,0.008,-0.992,0.0,0.06,0.01,21.8,2317.5,579.6,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0,1,ACTIVE,116.7,0.0
1774704895.1763,2.9511,debug,-1,,0.267,0.008,-0.992,0.0,0.06,0.01,21.8,2317.5,579.6,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0,1,ACTIVE,116.7,0.0
1774704895.1981,2.973,debug,-1,,0.267,0.008,-0.992,0.0,0.06,0.01,21.8,2317.5,579.6,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0,1,ACTIVE,116.7,0.0
1774704895.2231,2.998,debug,-1,,0.267,0.008,-0.992,0.0,0.06,0.01,21.8,2317.5,579.6,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0,1,ACTIVE,116.7,0.0
1774704895.2456,3.0204,debug,-1,,0.267,0.008,-0.992,0.0,0.06,0.01,21.8,2317.5,579.6,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0,1,ACTIVE,116.7,0.0
1774704895.2676,3.0424,debug,-1,,0.267,0.008,-0.992,0.0,0.06,0.01,21.8,2317.5,579.6,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0,1,ACTIVE,116.7,0.0
1774704895.2909,3.0657,debug,-1,,0.267,0.008,-0.992,0.0,0.06,0.01,21.8,2317.5,579.6,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0,1,ACTIVE,116.7,0.0
1774704895.3162,3.0911,debug,-1,,0.254,0.0,-1.906,0.19,0.12,0.27,21.0,2319.5,579.8,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0,1,ACTIVE,115.8,0.0
1774704895.3428,3.1176,debug,-1,,0.254,0.0,-1.906,0.19,0.12,0.27,21.0,2319.5,579.8,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0,1,ACTIVE,115.8,0.0
1774704895.3648,3.1397,debug,-1,,0.254,0.0,-1.906,0.19,0.12,0.27,21.0,2319.5,579.8,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0,1,ACTIVE,115.8,0.0
1774704895.3882,3.163,debug,-1,,0.254,0.0,-1.906,0.19,0.12,0.27,21.0,2319.5,579.8,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0,1,ACTIVE,115.8,0.0
1774704895.4122,3.187,debug,-1,,0.254,0.0,-1.906,0.19,0.12,0.27,21.0,2319.5,579.8,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0,1,ACTIVE,115.8,0.0
1774704895.4343,3.2091,debug,-1,,0.254,0.0,-1.906,0.19,0.12,0.27,21.0,2319.5,579.8,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0,1,ACTIVE,115.8,0.0
1774704895.4566,3.2315,debug,-1,,0.254,0.0,-1.906,0.19,0.12,0.27,21.0,2319.5,579.8,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0,1,ACTIVE,115.8,0.0
1774704895.4799,3.2548,debug,-1,,0.271,0.031,-0.996,0.08,0.0,0.25,21.0,2319.9,579.5,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0,1,ACTIVE,116.3,0.0
1774704895.502,3.2768,debug,-1,,0.271,0.031,-0.996,0.08,0.0,0.25,21.0,2319.9,579.5,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0,1,ACTIVE,116.3,0.0
1774704895.5316,3.3065,debug,-1,,0.271,0.031,-0.996,0.08,0.0,0.25,21.0,2319.9,579.5,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0,1,ACTIVE,116.3,0.0
1774704895.5555,3.3303,debug,-1,,0.271,0.031,-0.996,0.08,0.0,0.25,21.0,2319.9,579.5,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0,1,ACTIVE,116.3,0.0
