timestamp,elapsed_s,source,laser_front_mm,sonar_front_cm,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,temp_c,battery_mv,current_mv,rpm_rear_left,rpm_rear_right,rpm_front_right,cmd_pwm_left,cmd_pwm_right,applied_pwm_fl,applied_pwm_fr,applied_pwm_rl,applied_pwm_rr,gear,throttle_input,steering_input,is_braking,is_forward,sync_status,target_rpm_left,target_rpm_right
1773045349.0668,0.8148,gamepad_hot_start,690,100,-0.488,0.106,1.006,0.53,0.37,0.4,36.0,2214.9,576.9,0.0,0.0,0.0,0,0,95.0,95.0,95.0,95.0,1,0,0,False,True,ACTIVE,180.0,180.0
1773045349.0872,0.8352,gamepad_hot_start,690,100,-0.488,0.106,1.006,0.53,0.37,0.4,36.0,2214.9,576.9,0.0,0.0,0.0,0,0,95.0,95.0,95.0,95.0,1,0,0,False,True,ACTIVE,180.0,180.0
1773045349.1078,0.8559,gamepad_hot_start,690,100,-0.488,0.106,1.006,0.53,0.37,0.4,36.0,2214.9,576.9,0.0,0.0,0.0,0,0,95.0,95.0,95.0,95.0,1,0,0,False,True,ACTIVE,180.0,180.0
1773045349.1282,0.8763,gamepad_hot_start,690,100,-0.488,0.106,1.006,0.53,0.37,0.4,36.0,2214.9,576.9,0.0,0.0,0.0,0,0,95.0,95.0,95.0,95.0,1,0,0,False,True,ACTIVE,180.0,180.0
1773045349.1486,0.8966,gamepad_hot_start,-1,100,-0.486,0.103,1.02,0.63,0.51,0.27,36.0,2215.2,576.8,0.0,0.0,0.0,0,0,95.0,95.0,95.0,95.0,1,0,0,False,True,ACTIVE,180.0,180.0
1773045349.1692,0.9172,gamepad_hot_start,-1,100,-0.486,0.103,1.02,0.63,0.51,0.27,36.0,2215.2,576.8,0.0,0.0,0.0,0,0,95.0,95.0,95.0,95.0,1,0,0,False,True,ACTIVE,180.0,180.0
1773045349.1895,0.9376,gamepad_hot_start,-1,100,-0.486,0.103,1.02,0.63,0.51,0.27,36.0,2215.2,576.8,0.0,0.0,0.0,0,0,95.0,95.0,95.0,95.0,1,0,0,False,True,ACTIVE,180.0,180.0
1773045349.2099,0.9579,gamepad_hot_start,-1,100,-0.486,0.103,1.02,0.63,0.51,0.27,36.0,2215.2,576.8,0.0,0.0,0.0,0,0,95.0,95.0,95.0,95.0,1,0,0,False,True,ACTIVE,180.0,180.0
1773045349.2302,0.9783,gamepad_hot_start,-1,100,-0.486,0.103,1.02,0.63,0.51,0.27,36.0,2215.2,576.8,0.0,0.0,0.0,0,0,95.0,95.0,95.0,95.0,1,0,0,False,True,ACTIVE,180.0,180.0
1773045349.2508,0.9988,gamepad_hot_start,-1,100,-0.486,0.103,1.02,0.63,0.51,0.27,36.0,2215.2,576.8,0.0,0.0,0.0,0,0,95.0,95.0,95.0,95.0,1,0,0,False,True,ACTIVE,180.0,180.0
1773045349.2712,1.0192,gamepad_hot_start,-1,100,-0.486,0.103,1.02,0.63,0.51,0.27,36.0,2215.2,576.8,0.0,0.0,0.0,0,0,95.0,95.0,95.0,95.0,1,0,0,False,True,ACTIVE,180.0,180.0
1773045349.2915,1.0396,gamepad_hot_start,-1,100,-0.49,0.104,1.008,0.53,0.35,0.37,36.0,2215.4,577.1,0.0,0.0,0.0,0,0,95.0,95.0,95.0,95.0,1,0,0,False,True,ACTIVE,180.0,180.0
1773045349.3121,1.0601,gamepad_hot_start,-1,100,-0.49,0.104,1.008,0.53,0.35,0.37,36.0,2215.4,577.1,0.0,0.0,0.0,0,0,95.0,95.0,95.0,95.0,1,0,0,False,True,ACTIVE,180.0,180.0
1773045349.3325,1.0805,gamepad_hot_start,-1,100,-0.49,0.104,1.008,0.53,0.35,0.37,36.0,2215.4,577.1,0.0,0.0,0.0,0,0,95.0,95.0,95.0,95.0,1,0,0,False,True,ACTIVE,180.0,180.0
1773045349.3529,1.1009,gamepad_hot_start,-1,100,-0.49,0.104,1.008,0.53,0.35,0.37,36.0,2215.4,577.1,0.0,0.0,0.0,0,0,95.0,95.0,95.0,95.0,1,0,0,False,True,ACTIVE,180.0,180.0
1773045349.3734,1.1214,gamepad_hot_start,-1,100,-0.49,0.104,1.008,0.53,0.35,0.37,36.0,2215.4,577.1,0.0,0.0,0.0,0,0,95.0,95.0,95.0,95.0,1,0,0,False,True,ACTIVE,180.0,180.0
1773045349.3938,1.1418,gamepad_hot_start,-1,100,-0.49,0.104,1.008,0.53,0.35,0.37,36.0,2215.4,577.1,0.0,0.0,0.0,0,0,95.0,95.0,95.0,95.0,1,0,0,False,True,ACTIVE,180.0,180.0
1773045349.4142,1.1622,gamepad_hot_start,-1,100,-0.49,0.104,1.008,0.53,0.35,0.37,36.0,2215.4,577.1,0.0,0.0,0.0,0,0,95.0,95.0,95.0,95.0,1,0,0,False,True,ACTIVE,180.0,180.0
1773045349.4347,1.1828,gamepad_hot_start,-1,100,-0.49,0.104,1.008,0.53,0.35,0.37,36.0,2215.4,577.1,0.0,0.0,0.0,0,0,95.0,95.0,95.0,95.0,1,0,0,False,True,ACTIVE,180.0,180.0
1773045349.4553,1.2033,gamepad_hot_start,-1,100,-0.487,0.101,1.014,0.6,0.56,0.41,36.0,2215.1,576.6,0.0,0.0,0.0,0,0,95.0,95.0,95.0,95.0,1,0,0,False,True,ACTIVE,180.0,180.0
1773045349.4848,1.2329,gamepad_hot_start,-1,100,-0.487,0.101,1.014,0.6,0.56,0.41,36.0,2215.1,576.6,0.0,0.0,0.0,0,0,95.0,95.0,95.0,95.0,1,0,0,False,True,ACTIVE,180.0,180.0
1773045349.5052,1.2533,gamepad_hot_start,-1,100,-0.487,0.101,1.014,0.6,0.56,0.41,36.0,2215.1,576.6,0.0,0.0,0.0,0,0,95.0,95.0,95.0,95.0,1,0,0,False,True,ACTIVE,180.0,180.0
1773045349.5256,1.2737,gamepad_hot_start,-1,100,-0.487,0.101,1.014,0.6,0.56,0.41,36.0,2215.1,576.6,0.0,0.0,0.0,0,0,95.0,95.0,95.0,95.0,1,0,0,False,True,ACTIVE,180.0,180.0
1773045349.546,1.294,gamepad_hot_start,-1,100,-0.487,0.101,1.014,0.6,0.56,0.41,36.0,2215.1,576.6,0.0,0.0,0.0,0,0,95.0,95.0,95.0,95.0,1,0,0,False,True,ACTIVE,180.0,180.0
1773045349.5664,1.3144,gamepad_hot_start,-1,100,-0.487,0.101,1.014,0.6,0.56,0.41,36.0,2215.1,576.6,0.0,0.0,0.0,0,0,95.0,95.0,95.0,95.0,1,0,0,False,True,ACTIVE,180.0,180.0
1773045349.5868,1.3349,gamepad_hot_start,-1,100,-0.487,0.101,1.014,0.6,0.56,0.41,36.0,2215.1,576.6,0.0,0.0,0.0,0,0,95.0,95.0,95.0,95.0,1,0,0,False,True,ACTIVE,180.0,180.0
1773045349.6072,1.3552,gamepad_hot_start,-1,100,-0.484,0.101,1.003,0.57,0.37,0.52,36.1,2213.4,576.5,0.0,0.0,0.0,0,0,95.0,95.0,95.0,95.0,1,0,0,False,True,ACTIVE,180.0,180.0
1773045349.6277,1.3758,gamepad_hot_start,-1,100,-0.484,0.101,1.003,0.57,0.37,0.52,36.1,2213.4,576.5,0.0,0.0,0.0,0,0,95.0,95.0,95.0,95.0,1,0,0,False,True,ACTIVE,180.0,180.0
1773045349.6481,1.3962,gamepad_hot_start,-1,100,-0.484,0.101,1.003,0.57,0.37,0.52,36.1,2213.4,576.5,0.0,0.0,0.0,0,0,95.0,95.0,95.0,95.0,1,0,0,False,True,ACTIVE,180.0,180.0
1773045349.6686,1.4166,gamepad_hot_start,-1,100,-0.484,0.101,1.003,0.57,0.37,0.52,36.1,2213.4,576.5,0.0,0.0,0.0,0,0,95.0,95.0,95.0,95.0,1,0,0,False,True,ACTIVE,180.0,180.0
1773045349.6889,1.437,gamepad_hot_start,-1,100,-0.484,0.101,1.003,0.57,0.37,0.52,36.1,2213.4,576.5,0.0,0.0,0.0,0,0,95.0,95.0,95.0,95.0,1,0,0,False,True,ACTIVE,180.0,180.0
1773045349.7093,1.4573,gamepad_hot_start,-1,100,-0.484,0.101,1.003,0.57,0.37,0.52,36.1,2213.4,576.5,0.0,0.0,0.0,0,0,95.0,95.0,95.0,95.0,1,0,0,False,True,ACTIVE,180.0,180.0
1773045349.7297,1.4777,gamepad_hot_start,-1,100,-0.484,0.101,1.003,0.57,0.37,0.52,36.1,2213.4,576.5,0.0,0.0,0.0,0,0,95.0,95.0,95.0,95.0,1,0,0,False,True,ACTIVE,180.0,180.0
1773045349.7501,1.4981,gamepad_hot_start,-1,100,-0.484,0.101,1.003,0.57,0.37,0.52,36.1,2213.4,576.5,0.0,0.0,0.0,0,0,95.0,95.0,95.0,95.0,1,0,0,False,True,ACTIVE,180.0,180.0
1773045349.7704,1.5185,gamepad_hot_start,-1,100,-0.49,0.101,1.007,0.74,0.34,0.32,36.1,2212.9,577.0,0.0,0.0,0.0,0,0,95.0,95.0,95.0,95.0,1,0,0,False,True,ACTIVE,180.0,180.0
1773045349.791,1.5391,gamepad_hot_start,-1,100,-0.49,0.101,1.007,0.74,0.34,0.32,36.1,2212.9,577.0,0.0,0.0,0.0,0,0,95.0,95.0,95.0,95.0,1,0,0,False,True,ACTIVE,180.0,180.0
1773045349.8114,1.5595,gamepad_hot_start,-1,100,-0.49,0.101,1.007,0.74,0.34,0.32,36.1,2212.9,577.0,0.0,0.0,0.0,0,0,95.0,95.0,95.0,95.0,1,0,0,False,True,ACTIVE,180.0,180.0
1773045349.8318,1.5799,gamepad_hot_start,-1,100,-0.49,0.101,1.007,0.74,0.34,0.32,36.1,2212.9,577.0,0.0,0.0,0.0,0,0,95.0,95.0,95.0,95.0,1,0,0,False,True,ACTIVE,180.0,180.0
1773045349.8522,1.6002,gamepad_hot_start,-1,100,-0.49,0.101,1.007,0.74,0.34,0.32,36.1,2212.9,577.0,0.0,0.0,0.0,0,0,95.0,95.0,95.0,95.0,1,0,0,False,True,ACTIVE,180.0,180.0
1773045349.8726,1.6206,gamepad_hot_start,-1,100,-0.49,0.101,1.007,0.74,0.34,0.32,36.1,2212.9,577.0,0.0,0.0,0.0,0,0,95.0,95.0,95.0,95.0,1,0,0,False,True,ACTIVE,180.0,180.0
1773045349.893,1.641,gamepad_hot_start,-1,100,-0.49,0.101,1.007,0.74,0.34,0.32,36.1,2212.9,577.0,0.0,0.0,0.0,0,0,95.0,95.0,95.0,95.0,1,0,0,False,True,ACTIVE,180.0,180.0
1773045349.9134,1.6614,gamepad_hot_start,-1,100,-0.49,0.101,1.007,0.74,0.34,0.32,36.1,2212.9,577.0,0.0,0.0,0.0,0,0,95.0,95.0,95.0,95.0,1,0,0,False,True,ACTIVE,180.0,180.0
1773045349.9338,1.6818,gamepad_hot_start,-1,100,-0.491,0.105,1.01,0.44,0.42,0.46,35.8,2214.2,577.4,0.0,0.0,0.0,0,0,95.0,95.0,95.0,95.0,1,0,0,False,True,ACTIVE,180.0,180.0
1773045349.9541,1.7022,gamepad_hot_start,-1,100,-0.491,0.105,1.01,0.44,0.42,0.46,35.8,2214.2,577.4,0.0,0.0,0.0,0,0,95.0,95.0,95.0,95.0,1,0,0,False,True,ACTIVE,180.0,180.0
1773045349.9745,1.7225,gamepad_hot_start,-1,100,-0.491,0.105,1.01,0.44,0.42,0.46,35.8,2214.2,577.4,0.0,0.0,0.0,0,0,95.0,95.0,95.0,95.0,1,0,0,False,True,ACTIVE,180.0,180.0
1773045349.995,1.743,gamepad_hot_start,-1,100,-0.491,0.105,1.01,0.44,0.42,0.46,35.8,2214.2,577.4,0.0,0.0,0.0,0,0,95.0,95.0,95.0,95.0,1,0,0,False,True,ACTIVE,180.0,180.0
1773045350.0154,1.7634,gamepad_hot_start,-1,100,-0.491,0.105,1.01,0.44,0.42,0.46,35.8,2214.2,577.4,0.0,0.0,0.0,0,0,95.0,95.0,95.0,95.0,1,0,0,False,True,ACTIVE,180.0,180.0
1773045350.0359,1.7839,gamepad_hot_start,-1,100,-0.491,0.105,1.01,0.44,0.42,0.46,35.8,2214.2,577.4,0.0,0.0,0.0,0,0,95.0,95.0,95.0,95.0,1,0,0,False,True,ACTIVE,180.0,180.0
1773045350.0565,1.8046,gamepad_hot_start,-1,100,-0.491,0.105,1.01,0.44,0.42,0.46,35.8,2214.2,577.4,0.0,0.0,0.0,0,0,95.0,95.0,95.0,95.0,1,0,0,False,True,ACTIVE,180.0,180.0
1773045350.0771,1.8251,gamepad_hot_start,-1,100,-0.494,0.11,1.001,0.31,0.79,0.37,36.0,2214.0,577.1,0.0,0.0,0.0,0,0,95.0,95.0,95.0,95.0,1,0,0,False,True,ACTIVE,180.0,180.0
1773045350.0974,1.8455,gamepad_hot_start,-1,100,-0.494,0.11,1.001,0.31,0.79,0.37,36.0,2214.0,577.1,0.0,0.0,0.0,0,0,95.0,95.0,95.0,95.0,1,0,0,False,True,ACTIVE,180.0,180.0
1773045350.1181,1.8662,gamepad_hot_start,-1,100,-0.494,0.11,1.001,0.31,0.79,0.37,36.0,2214.0,577.1,0.0,0.0,0.0,0,0,95.0,95.0,95.0,95.0,1,0,0,False,True,ACTIVE,180.0,180.0
1773045350.1385,1.8865,gamepad_hot_start,-1,100,-0.494,0.11,1.001,0.31,0.79,0.37,36.0,2214.0,577.1,0.0,0.0,0.0,0,0,95.0,95.0,95.0,95.0,1,0,0,False,True,ACTIVE,180.0,180.0
1773045350.1589,1.9069,gamepad_hot_start,-1,100,-0.494,0.11,1.001,0.31,0.79,0.37,36.0,2214.0,577.1,0.0,0.0,0.0,0,0,95.0,95.0,95.0,95.0,1,0,0,False,True,ACTIVE,180.0,180.0
1773045350.1793,1.9273,gamepad_hot_start,-1,100,-0.494,0.11,1.001,0.31,0.79,0.37,36.0,2214.0,577.1,0.0,0.0,0.0,0,0,95.0,95.0,95.0,95.0,1,0,0,False,True,ACTIVE,180.0,180.0
1773045350.2062,1.9543,gamepad_hot_start,-1,100,-0.494,0.11,1.001,0.31,0.79,0.37,36.0,2214.0,577.1,0.0,0.0,0.0,0,0,95.0,95.0,95.0,95.0,1,0,0,False,True,ACTIVE,180.0,180.0
1773045350.2266,1.9747,gamepad_hot_start,-1,100,-0.494,0.11,1.001,0.31,0.79,0.37,36.0,2214.0,577.1,0.0,0.0,0.0,0,0,95.0,95.0,95.0,95.0,1,0,0,False,True,ACTIVE,180.0,180.0
1773045350.247,1.9951,gamepad_hot_start,-1,100,-0.486,0.104,1.022,0.25,0.27,0.71,35.9,2214.2,576.8,0.0,0.0,0.0,0,0,95.0,95.0,95.0,95.0,1,0,0,False,True,ACTIVE,180.0,180.0
1773045350.2674,2.0155,gamepad_hot_start,-1,100,-0.486,0.104,1.022,0.25,0.27,0.71,35.9,2214.2,576.8,0.0,0.0,0.0,0,0,95.0,95.0,95.0,95.0,1,0,0,False,True,ACTIVE,180.0,180.0
1773045350.2878,2.0358,gamepad_hot_start,-1,100,-0.486,0.104,1.022,0.25,0.27,0.71,35.9,2214.2,576.8,0.0,0.0,0.0,0,0,95.0,95.0,95.0,95.0,1,0,0,False,True,ACTIVE,180.0,180.0
1773045350.3081,2.0562,gamepad_hot_start,-1,100,-0.486,0.104,1.022,0.25,0.27,0.71,35.9,2214.2,576.8,0.0,0.0,0.0,0,0,95.0,95.0,95.0,95.0,1,0,0,False,True,ACTIVE,180.0,180.0
1773045350.3285,2.0766,gamepad_hot_start,-1,100,-0.486,0.104,1.022,0.25,0.27,0.71,35.9,2214.2,576.8,0.0,0.0,0.0,0,0,95.0,95.0,95.0,95.0,1,0,0,False,True,ACTIVE,180.0,180.0
1773045350.3489,2.0969,gamepad_hot_start,-1,100,-0.486,0.104,1.022,0.25,0.27,0.71,35.9,2214.2,576.8,0.0,0.0,0.0,0,0,95.0,95.0,95.0,95.0,1,0,0,False,True,ACTIVE,180.0,180.0
1773045350.3693,2.1174,gamepad_hot_start,-1,100,-0.486,0.104,1.022,0.25,0.27,0.71,35.9,2214.2,576.8,0.0,0.0,0.0,0,0,95.0,95.0,95.0,95.0,1,0,0,False,True,ACTIVE,180.0,180.0
1773045350.3897,2.1377,gamepad_hot_start,-1,100,-0.488,0.099,1.008,0.68,0.35,0.42,36.0,2215.2,576.9,0.0,0.0,0.0,0,0,95.0,95.0,95.0,95.0,1,0,0,False,True,ACTIVE,180.0,180.0
1773045350.41,2.1581,gamepad_hot_start,-1,100,-0.488,0.099,1.008,0.68,0.35,0.42,36.0,2215.2,576.9,0.0,0.0,0.0,0,0,95.0,95.0,95.0,95.0,1,0,0,False,True,ACTIVE,180.0,180.0
1773045350.4304,2.1784,gamepad_hot_start,-1,100,-0.488,0.099,1.008,0.68,0.35,0.42,36.0,2215.2,576.9,0.0,0.0,0.0,0,0,95.0,95.0,95.0,95.0,1,0,0,False,True,ACTIVE,180.0,180.0
1773045350.4509,2.199,gamepad_hot_start,-1,100,-0.488,0.099,1.008,0.68,0.35,0.42,36.0,2215.2,576.9,0.0,0.0,0.0,0,0,95.0,95.0,95.0,95.0,1,0,0,False,True,ACTIVE,180.0,180.0
1773045350.4715,2.2195,gamepad_hot_start,-1,100,-0.488,0.099,1.008,0.68,0.35,0.42,36.0,2215.2,576.9,0.0,0.0,0.0,0,0,95.0,95.0,95.0,95.0,1,0,0,False,True,ACTIVE,180.0,180.0
1773045350.4918,2.2399,gamepad_hot_start,-1,100,-0.488,0.099,1.008,0.68,0.35,0.42,36.0,2215.2,576.9,0.0,0.0,0.0,0,0,95.0,95.0,95.0,95.0,1,0,0,False,True,ACTIVE,180.0,180.0
1773045350.525,2.2731,gamepad_hot_start,-1,100,-0.488,0.099,1.008,0.68,0.35,0.42,36.0,2215.2,576.9,0.0,0.0,0.0,0,0,95.0,95.0,95.0,95.0,1,0,0,False,True,ACTIVE,180.0,180.0
1773045350.5456,2.2936,gamepad_hot_start,-1,100,-0.488,0.105,1.017,0.69,0.24,0.12,35.9,2211.0,576.9,0.0,0.0,0.0,0,0,95.0,95.0,95.0,95.0,1,0,0,False,True,ACTIVE,180.0,180.0
1773045350.566,2.314,gamepad_hot_start,-1,100,-0.488,0.105,1.017,0.69,0.24,0.12,35.9,2211.0,576.9,0.0,0.0,0.0,0,0,95.0,95.0,95.0,95.0,1,0,0,False,True,ACTIVE,180.0,180.0
1773045350.5863,2.3344,gamepad_hot_start,-1,100,-0.488,0.105,1.017,0.69,0.24,0.12,35.9,2211.0,576.9,0.0,0.0,0.0,0,0,95.0,95.0,95.0,95.0,1,0,0,False,True,ACTIVE,180.0,180.0
1773045350.6067,2.3548,gamepad_hot_start,-1,100,-0.488,0.105,1.017,0.69,0.24,0.12,35.9,2211.0,576.9,0.0,0.0,0.0,0,0,95.0,95.0,95.0,95.0,1,0,0,False,True,ACTIVE,180.0,180.0
1773045350.6271,2.3751,gamepad_hot_start,-1,100,-0.488,0.105,1.017,0.69,0.24,0.12,35.9,2211.0,576.9,0.0,0.0,0.0,0,0,95.0,95.0,95.0,95.0,1,0,0,False,True,ACTIVE,180.0,180.0
1773045350.6477,2.3957,gamepad_hot_start,-1,100,-0.488,0.105,1.017,0.69,0.24,0.12,35.9,2211.0,576.9,0.0,0.0,0.0,0,0,95.0,95.0,95.0,95.0,1,0,0,False,True,ACTIVE,180.0,180.0
1773045350.6681,2.4161,gamepad_hot_start,-1,100,-0.488,0.105,1.017,0.69,0.24,0.12,35.9,2211.0,576.9,0.0,0.0,0.0,0,0,95.0,95.0,95.0,95.0,1,0,0,False,True,ACTIVE,180.0,180.0
1773045350.6885,2.4366,gamepad_hot_start,-1,100,-0.488,0.105,1.017,0.69,0.24,0.12,35.9,2211.0,576.9,0.0,0.0,0.0,0,0,95.0,95.0,95.0,95.0,1,0,0,False,True,ACTIVE,180.0,180.0
1773045350.7091,2.4571,gamepad_hot_start,-1,100,-0.488,0.107,1.001,0.74,0.51,0.68,35.8,2211.8,577.0,0.0,0.0,0.0,0,0,95.0,95.0,95.0,95.0,1,0,0,False,True,ACTIVE,180.0,180.0
