timestamp,elapsed_s,source,laser_front_mm,sonar_front_cm,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,temp_c,battery_mv,current_mv,rpm_rear_left,rpm_rear_right,rpm_front_right,cmd_pwm_left,cmd_pwm_right,applied_pwm_fl,applied_pwm_fr,applied_pwm_rl,applied_pwm_rr,gear,throttle_input,steering_input,is_braking,is_forward,sync_status,target_rpm_left,target_rpm_right
1773043133.3876,0.3742,gamepad_hot_start,-1,100,-0.516,-0.072,1.026,0.34,1.34,0.92,36.1,2219.6,575.6,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,False,True,IDLE,0,0
1773043133.4134,0.4,gamepad_hot_start,-1,100,-0.516,-0.072,1.026,0.34,1.34,0.92,36.1,2219.6,575.6,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,False,True,IDLE,0,0
1773043133.4458,0.4324,gamepad_hot_start,-1,100,-0.516,-0.072,1.026,0.34,1.34,0.92,36.1,2219.6,575.6,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,False,True,IDLE,0,0
1773043133.4687,0.4553,gamepad_hot_start,-1,100,-0.516,-0.072,1.026,0.34,1.34,0.92,36.1,2219.6,575.6,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,False,True,IDLE,0,0
1773043133.4934,0.48,gamepad_hot_start,-1,100,-0.516,-0.072,1.026,0.34,1.34,0.92,36.1,2219.6,575.6,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,False,True,IDLE,0,0
1773043133.514,0.5006,gamepad_hot_start,-1,100,-0.516,-0.072,1.026,0.34,1.34,0.92,36.1,2219.6,575.6,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,False,True,IDLE,0,0
1773043133.656,0.6426,gamepad_hot_start,-1,100,-0.511,-0.065,1.0,0.31,0.4,0.64,36.3,2217.8,576.9,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,False,True,IDLE,0,0
1773043133.6778,0.6644,gamepad_hot_start,-1,100,-0.511,-0.065,1.0,0.31,0.4,0.64,36.3,2217.8,576.9,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,False,True,IDLE,0,0
1773043133.6982,0.6848,gamepad_hot_start,-1,100,-0.504,-0.062,1.018,0.72,0.88,0.15,36.2,2219.9,575.8,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,False,True,IDLE,0,0
1773043133.719,0.7056,gamepad_hot_start,-1,100,-0.504,-0.062,1.018,0.72,0.88,0.15,36.2,2219.9,575.8,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,False,True,IDLE,0,0
1773043133.7395,0.7261,gamepad_hot_start,-1,100,-0.504,-0.062,1.018,0.72,0.88,0.15,36.2,2219.9,575.8,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,False,True,IDLE,0,0
1773043133.7599,0.7465,gamepad_hot_start,-1,100,-0.504,-0.062,1.018,0.72,0.88,0.15,36.2,2219.9,575.8,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,False,True,IDLE,0,0
1773043133.7808,0.7674,gamepad_hot_start,-1,100,-0.504,-0.062,1.018,0.72,0.88,0.15,36.2,2219.9,575.8,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,False,True,IDLE,0,0
1773043133.8092,0.7958,gamepad_hot_start,-1,100,-0.504,-0.062,1.018,0.72,0.88,0.15,36.2,2219.9,575.8,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,False,True,IDLE,0,0
1773043133.8364,0.823,gamepad_hot_start,-1,100,-0.504,-0.062,1.018,0.72,0.88,0.15,36.2,2219.9,575.8,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,False,True,IDLE,0,0
1773043133.8794,0.866,gamepad_hot_start,-1,100,-0.504,-0.062,1.018,0.72,0.88,0.15,36.2,2219.9,575.8,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,False,True,IDLE,0,0
1773043133.9001,0.8867,gamepad_hot_start,-1,100,-0.494,-0.059,1.01,0.5,0.36,0.47,36.1,2208.4,576.5,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,False,True,IDLE,0,0
1773043133.9215,0.9081,gamepad_hot_start,-1,100,-0.494,-0.059,1.01,0.5,0.36,0.47,36.1,2208.4,576.5,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,False,True,IDLE,0,0
1773043133.9431,0.9297,gamepad_hot_start,-1,100,-0.494,-0.059,1.01,0.5,0.36,0.47,36.1,2208.4,576.5,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,False,True,IDLE,0,0
1773043133.9636,0.9502,gamepad_hot_start,-1,100,-0.494,-0.059,1.01,0.5,0.36,0.47,36.1,2208.4,576.5,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,False,True,IDLE,0,0
1773043133.9844,0.971,gamepad_hot_start,-1,100,-0.494,-0.059,1.01,0.5,0.36,0.47,36.1,2208.4,576.5,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,False,True,IDLE,0,0
1773043134.0054,0.992,gamepad_hot_start,-1,100,-0.497,-0.062,1.015,0.62,0.8,0.53,36.4,2215.9,575.9,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,False,True,IDLE,0,0
1773043134.0276,1.0142,gamepad_hot_start,-1,100,-0.497,-0.062,1.015,0.62,0.8,0.53,36.4,2215.9,575.9,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,False,True,IDLE,0,0
1773043134.0485,1.0351,gamepad_hot_start,-1,100,-0.497,-0.062,1.015,0.62,0.8,0.53,36.4,2215.9,575.9,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,False,True,IDLE,0,0
1773043134.0742,1.0608,gamepad_hot_start,-1,100,-0.497,-0.062,1.015,0.62,0.8,0.53,36.4,2215.9,575.9,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,False,True,IDLE,0,0
1773043134.0968,1.0834,gamepad_hot_start,-1,100,-0.497,-0.062,1.015,0.62,0.8,0.53,36.4,2215.9,575.9,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,False,True,IDLE,0,0
1773043134.1173,1.1039,gamepad_hot_start,-1,100,-0.497,-0.062,1.015,0.62,0.8,0.53,36.4,2215.9,575.9,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,False,True,IDLE,0,0
1773043134.1377,1.1243,gamepad_hot_start,-1,100,-0.497,-0.062,1.015,0.62,0.8,0.53,36.4,2215.9,575.9,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,False,True,IDLE,0,0
1773043134.1609,1.1475,gamepad_hot_start,1856,100,-0.511,-0.063,0.98,0.36,0.95,0.87,36.0,2219.0,576.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,False,True,IDLE,0,0
1773043134.1887,1.1753,gamepad_hot_start,1856,100,-0.511,-0.063,0.98,0.36,0.95,0.87,36.0,2219.0,576.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,False,True,IDLE,0,0
1773043134.2213,1.2079,gamepad_hot_start,1856,100,-0.511,-0.063,0.98,0.36,0.95,0.87,36.0,2219.0,576.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,False,True,IDLE,0,0
1773043134.2665,1.2531,gamepad_hot_start,1856,100,-0.511,-0.063,0.98,0.36,0.95,0.87,36.0,2219.0,576.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,False,True,IDLE,0,0
1773043134.2943,1.2809,gamepad_hot_start,1856,100,-0.511,-0.063,0.98,0.36,0.95,0.87,36.0,2219.0,576.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,False,True,IDLE,0,0
1773043134.3277,1.3143,gamepad_hot_start,1856,100,-0.511,-0.063,0.98,0.36,0.95,0.87,36.0,2219.0,576.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,False,True,IDLE,0,0
1773043134.3556,1.3422,gamepad_hot_start,1856,100,-0.511,-0.063,0.98,0.36,0.95,0.87,36.0,2219.0,576.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,False,True,IDLE,0,0
1773043134.4049,1.3915,gamepad_hot_start,1856,100,-0.511,-0.063,0.98,0.36,0.95,0.87,36.0,2219.0,576.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,False,True,IDLE,0,0
1773043134.4382,1.4248,gamepad_hot_start,1856,100,-0.511,-0.063,0.98,0.36,0.95,0.87,36.0,2219.0,576.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,False,True,IDLE,0,0
1773043134.4826,1.4692,gamepad_hot_start,1856,100,-0.511,-0.063,0.98,0.36,0.95,0.87,36.0,2219.0,576.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,False,True,IDLE,0,0
1773043134.5131,1.4997,gamepad_hot_start,1856,100,-0.511,-0.063,0.98,0.36,0.95,0.87,36.0,2219.0,576.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,False,True,IDLE,0,0
1773043134.5555,1.5421,gamepad_hot_start,1856,100,-0.511,-0.063,0.98,0.36,0.95,0.87,36.0,2219.0,576.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,False,True,IDLE,0,0
1773043134.6035,1.5901,gamepad_hot_start,1856,100,-0.511,-0.063,0.98,0.36,0.95,0.87,36.0,2219.0,576.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,False,True,IDLE,0,0
1773043134.6429,1.6295,gamepad_hot_start,1856,100,-0.511,-0.063,0.98,0.36,0.95,0.87,36.0,2219.0,576.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,False,True,IDLE,0,0
1773043134.6732,1.6598,gamepad_hot_start,1856,100,-0.511,-0.063,0.98,0.36,0.95,0.87,36.0,2219.0,576.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,False,True,IDLE,0,0
1773043134.7171,1.7037,gamepad_hot_start,1856,100,-0.511,-0.063,0.98,0.36,0.95,0.87,36.0,2219.0,576.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,False,True,IDLE,0,0
1773043134.7429,1.7295,gamepad_hot_start,1856,100,-0.511,-0.063,0.98,0.36,0.95,0.87,36.0,2219.0,576.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,False,True,IDLE,0,0
1773043134.7838,1.7704,gamepad_hot_start,1856,100,-0.511,-0.063,0.98,0.36,0.95,0.87,36.0,2219.0,576.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,False,True,IDLE,0,0
1773043134.8326,1.8192,gamepad_hot_start,1856,100,-0.511,-0.063,0.98,0.36,0.95,0.87,36.0,2219.0,576.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,False,True,IDLE,0,0
1773043134.8543,1.8409,gamepad_hot_start,1856,100,-0.511,-0.063,0.98,0.36,0.95,0.87,36.0,2219.0,576.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,False,True,IDLE,0,0
1773043134.887,1.8736,gamepad_hot_start,1856,100,-0.511,-0.063,0.98,0.36,0.95,0.87,36.0,2219.0,576.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,False,True,IDLE,0,0
1773043134.922,1.9086,gamepad_hot_start,1856,100,-0.511,-0.063,0.98,0.36,0.95,0.87,36.0,2219.0,576.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,False,True,IDLE,0,0
1773043134.9504,1.937,gamepad_hot_start,1856,100,-0.511,-0.063,0.98,0.36,0.95,0.87,36.0,2219.0,576.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,False,True,IDLE,0,0
1773043134.9889,1.9755,gamepad_hot_start,1856,100,-0.511,-0.063,0.98,0.36,0.95,0.87,36.0,2219.0,576.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,False,True,IDLE,0,0
1773043135.0223,2.0089,gamepad_hot_start,1856,100,-0.511,-0.063,0.98,0.36,0.95,0.87,36.0,2219.0,576.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,False,True,IDLE,0,0
1773043135.0606,2.0472,gamepad_hot_start,1856,100,-0.511,-0.063,0.98,0.36,0.95,0.87,36.0,2219.0,576.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,False,True,IDLE,0,0
1773043135.083,2.0696,gamepad_hot_start,1856,100,-0.511,-0.063,0.98,0.36,0.95,0.87,36.0,2219.0,576.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,False,True,IDLE,0,0
1773043135.1104,2.097,gamepad_hot_start,1856,100,-0.511,-0.063,0.98,0.36,0.95,0.87,36.0,2219.0,576.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,False,True,IDLE,0,0
1773043135.1627,2.1493,gamepad_hot_start,1856,100,-0.511,-0.063,0.98,0.36,0.95,0.87,36.0,2219.0,576.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,False,True,IDLE,0,0
1773043135.1946,2.1812,gamepad_hot_start,1856,100,-0.511,-0.063,0.98,0.36,0.95,0.87,36.0,2219.0,576.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,False,True,IDLE,0,0
1773043135.2165,2.2031,gamepad_hot_start,1856,100,-0.511,-0.063,0.98,0.36,0.95,0.87,36.0,2219.0,576.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,False,True,IDLE,0,0
1773043135.2608,2.2474,gamepad_hot_start,1856,100,-0.511,-0.063,0.98,0.36,0.95,0.87,36.0,2219.0,576.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,False,True,IDLE,0,0
1773043135.3143,2.3009,gamepad_hot_start,1856,100,-0.511,-0.063,0.98,0.36,0.95,0.87,36.0,2219.0,576.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,False,True,IDLE,0,0
1773043135.3477,2.3343,gamepad_hot_start,1856,100,-0.511,-0.063,0.98,0.36,0.95,0.87,36.0,2219.0,576.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,False,True,IDLE,0,0
1773043135.386,2.3726,gamepad_hot_start,1856,100,-0.511,-0.063,0.98,0.36,0.95,0.87,36.0,2219.0,576.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,False,True,IDLE,0,0
1773043135.4123,2.3989,gamepad_hot_start,1856,100,-0.511,-0.063,0.98,0.36,0.95,0.87,36.0,2219.0,576.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,False,True,IDLE,0,0
1773043135.4559,2.4425,gamepad_hot_start,1856,100,-0.511,-0.063,0.98,0.36,0.95,0.87,36.0,2219.0,576.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,False,True,IDLE,0,0
1773043135.4857,2.4723,gamepad_hot_start,1856,100,-0.511,-0.063,0.98,0.36,0.95,0.87,36.0,2219.0,576.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,False,True,IDLE,0,0
1773043135.5183,2.5049,gamepad_hot_start,1856,100,-0.511,-0.063,0.98,0.36,0.95,0.87,36.0,2219.0,576.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,False,True,IDLE,0,0
1773043135.5462,2.5328,gamepad_hot_start,1856,100,-0.511,-0.063,0.98,0.36,0.95,0.87,36.0,2219.0,576.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,False,True,IDLE,0,0
1773043135.5776,2.5642,gamepad_hot_start,1856,100,-0.511,-0.063,0.98,0.36,0.95,0.87,36.0,2219.0,576.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,False,True,IDLE,0,0
1773043135.6228,2.6094,gamepad_hot_start,1856,100,-0.511,-0.063,0.98,0.36,0.95,0.87,36.0,2219.0,576.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,False,True,IDLE,0,0
1773043135.6589,2.6455,gamepad_hot_start,1856,100,-0.511,-0.063,0.98,0.36,0.95,0.87,36.0,2219.0,576.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,False,True,IDLE,0,0
1773043135.6901,2.6767,gamepad_hot_start,1856,100,-0.511,-0.063,0.98,0.36,0.95,0.87,36.0,2219.0,576.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,False,True,IDLE,0,0
1773043135.716,2.7026,gamepad_hot_start,1856,100,-0.511,-0.063,0.98,0.36,0.95,0.87,36.0,2219.0,576.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,False,True,IDLE,0,0
1773043135.7388,2.7254,gamepad_hot_start,-1,100,-0.487,-0.056,0.993,0.47,-0.63,0.28,36.3,2217.0,579.1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,False,True,IDLE,0,0
1773043135.7593,2.7459,gamepad_hot_start,-1,100,-0.515,-0.064,1.032,0.48,1.05,0.65,36.3,2218.6,575.2,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,False,True,IDLE,0,0
1773043135.7819,2.7685,gamepad_hot_start,-1,100,-0.506,-0.069,1.002,0.74,-0.4,0.27,36.1,2216.6,575.5,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,False,True,IDLE,0,0
1773043135.8025,2.7891,gamepad_hot_start,-1,100,-0.489,-0.058,0.996,0.56,0.66,0.43,36.2,2216.6,575.6,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,False,True,IDLE,0,0
1773043135.8347,2.8213,gamepad_hot_start,-1,100,-0.49,-0.043,0.946,0.06,0.6,1.15,36.3,2204.9,575.1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,False,True,IDLE,0,0
1773043135.8563,2.8429,gamepad_hot_start,-1,100,-0.474,-0.055,1.014,0.44,1.11,0.26,36.3,2212.5,576.4,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,False,True,IDLE,0,0
1773043135.8821,2.8687,gamepad_hot_start,-1,100,-0.476,-0.059,0.999,0.52,0.09,0.33,36.3,2204.2,577.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,False,True,IDLE,0,0
1773043135.9028,2.8894,gamepad_hot_start,-1,100,-0.479,-0.063,1.026,0.88,-0.21,0.37,36.5,2216.4,577.2,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,False,True,IDLE,0,0
1773043135.9236,2.9102,gamepad_hot_start,-1,100,-0.479,-0.063,1.026,0.88,-0.21,0.37,36.5,2216.4,577.2,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,False,True,IDLE,0,0
1773043135.9446,2.9312,gamepad_hot_start,-1,100,-0.479,-0.063,1.026,0.88,-0.21,0.37,36.5,2216.4,577.2,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,False,True,IDLE,0,0
1773043135.9654,2.952,gamepad_hot_start,-1,100,-0.479,-0.063,1.026,0.88,-0.21,0.37,36.5,2216.4,577.2,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,False,True,IDLE,0,0
1773043136.0042,2.9908,gamepad_hot_start,-1,100,-0.479,-0.063,1.026,0.88,-0.21,0.37,36.5,2216.4,577.2,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,False,True,IDLE,0,0
1773043136.0435,3.0301,gamepad_hot_start,-1,100,-0.485,-0.059,1.018,0.76,0.02,0.34,36.5,2215.9,576.5,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,False,True,IDLE,0,0
1773043136.0647,3.0513,gamepad_hot_start,-1,100,-0.485,-0.059,1.018,0.76,0.02,0.34,36.5,2215.9,576.5,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,False,True,IDLE,0,0
1773043136.0858,3.0724,gamepad_hot_start,-1,100,-0.485,-0.059,1.018,0.76,0.02,0.34,36.5,2215.9,576.5,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,False,True,IDLE,0,0
1773043136.1064,3.093,gamepad_hot_start,-1,100,-0.485,-0.059,1.018,0.76,0.02,0.34,36.5,2215.9,576.5,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,False,True,IDLE,0,0
1773043136.1276,3.1142,gamepad_hot_start,-1,100,-0.485,-0.059,1.018,0.76,0.02,0.34,36.5,2215.9,576.5,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,False,True,IDLE,0,0
1773043136.1488,3.1354,gamepad_hot_start,-1,100,-0.485,-0.059,1.018,0.76,0.02,0.34,36.5,2215.9,576.5,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,False,True,IDLE,0,0
1773043136.1693,3.1559,gamepad_hot_start,-1,100,-0.485,-0.059,1.018,0.76,0.02,0.34,36.5,2215.9,576.5,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,False,True,IDLE,0,0
1773043136.2018,3.1884,gamepad_hot_start,-1,100,-0.485,-0.059,1.018,0.76,0.02,0.34,36.5,2215.9,576.5,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,False,True,IDLE,0,0
1773043136.2228,3.2094,gamepad_hot_start,-1,100,-0.518,-0.06,1.025,0.44,0.26,0.61,36.3,2204.8,577.5,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,False,True,IDLE,0,0
1773043136.2454,3.232,gamepad_hot_start,-1,100,-0.518,-0.06,1.025,0.44,0.26,0.61,36.3,2204.8,577.5,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,False,True,IDLE,0,0
1773043136.2682,3.2548,gamepad_hot_start,-1,100,-0.518,-0.06,1.025,0.44,0.26,0.61,36.3,2204.8,577.5,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,False,True,IDLE,0,0
1773043136.2886,3.2752,gamepad_hot_start,-1,100,-0.518,-0.06,1.025,0.44,0.26,0.61,36.3,2204.8,577.5,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,False,True,IDLE,0,0
1773043136.309,3.2956,gamepad_hot_start,-1,100,-0.518,-0.06,1.025,0.44,0.26,0.61,36.3,2204.8,577.5,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,False,True,IDLE,0,0
1773043136.3293,3.3159,gamepad_hot_start,-1,100,-0.518,-0.06,1.025,0.44,0.26,0.61,36.3,2204.8,577.5,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,False,True,IDLE,0,0
1773043136.3498,3.3364,gamepad_hot_start,-1,100,-0.518,-0.06,1.025,0.44,0.26,0.61,36.3,2204.8,577.5,0.0,0.0,0.0,2.0,2.0,0,0,0,0,1,2.0,0,False,True,IDLE,0,0
1773043136.3706,3.3572,gamepad_hot_start,-1,100,-0.478,-0.045,0.999,0.62,0.45,-0.11,36.3,2211.5,575.5,0.0,0.0,0.0,4.0,4.0,8.0,8.0,8.0,18.0,1,4.0,0,False,True,ACTIVE,60.0,60.0
1773043136.3915,3.3781,gamepad_hot_start,-1,100,-0.478,-0.045,0.999,0.62,0.45,-0.11,36.3,2211.5,575.5,0.0,0.0,0.0,6.0,6.0,8.6,8.6,8.6,18.0,1,6.0,0,False,True,ACTIVE,90.0,90.0
1773043136.4119,3.3985,gamepad_hot_start,-1,100,-0.478,-0.045,0.999,0.62,0.45,-0.11,36.3,2211.5,575.5,0.0,0.0,0.0,8.0,8.0,11.1,11.1,11.1,18.9,1,8.0,0,False,True,ACTIVE,120.0,120.0
1773043136.4323,3.4189,gamepad_hot_start,-1,100,-0.478,-0.045,0.999,0.62,0.45,-0.11,36.3,2211.5,575.5,0.0,0.0,0.0,10.0,10.0,13.7,13.7,13.7,21.8,1,10.0,0,False,True,ACTIVE,150.0,150.0
1773043136.4528,3.4394,gamepad_hot_start,-1,100,-0.478,-0.045,0.999,0.62,0.45,-0.11,36.3,2211.5,575.5,0.0,0.0,0.0,12.0,12.0,16.5,16.5,16.5,24.9,1,12.0,0,False,True,ACTIVE,180.0,180.0
1773043136.4734,3.46,gamepad_hot_start,-1,100,-0.478,-0.045,0.999,0.62,0.45,-0.11,36.3,2211.5,575.5,0.0,0.0,0.0,14.0,14.0,17.2,17.2,17.2,25.6,1,14.0,0,False,True,ACTIVE,180.0,180.0
1773043136.4939,3.4805,gamepad_hot_start,-1,100,-0.478,-0.045,0.999,0.62,0.45,-0.11,36.3,2211.5,575.5,0.0,0.0,0.0,16.0,16.0,17.9,17.9,17.9,26.3,1,16.0,0,False,True,ACTIVE,180.0,180.0
