timestamp,dt_ms,laser_front_cm,sonar_front_cm,ir_left,ir_right,accel_x,accel_y,accel_z,accel_mag,gyro_z,rpm,battery_v,current_a,vision_mode,target_name,target_found,target_bbox_area,vision_steer_pull,avoid_state,raw_throttle,raw_steering,smooth_throttle,smooth_steering,motor_L,motor_R,sweep_active,sweep_esc_angle,sweep_esc_dist,rover_heading,target_bearing,laser_healthy,touch_x,touch_y,touch_conf,status_msg
1772282137.6727426,,100,26.5,False,False,0.021,-0.04,1.083,1.084,3.76,0.0,12.13,5.82,,,,,,,,,,,,,,,,,,,,,,
1772282137.9277806,,62.3,26.5,False,False,0.093,-0.06,0.989,0.996,4.08,0.0,12.12,5.82,,,,,,,,,,,,,,,,,,,,,,
1772282138.1864223,,62.019999999999996,26.5,False,False,-0.052,0.034,1.005,1.007,-5.47,0.0,12.11,5.83,,,,,,,,,,,,,,,,,,,,,,
1772282138.4450283,,62.160000000000004,26.5,False,False,0.014,0.077,0.939,0.943,-1.75,0.0,12.08,5.84,,,,,,,,,,,,,,,,,,,,,,
1772282138.7006733,,62.8,26.5,False,False,-0.079,0.042,0.99,0.994,-2.24,0.0,12.12,5.82,,,,,,,,,,,,,,,,,,,,,,
1772282138.959712,,62.56,25.7,False,False,-0.01,0.007,1.004,1.005,4.02,0.0,12.13,5.82,,,,,,,,,,,,,,,,,,,,,,
1772282139.2182155,,61.839999999999996,25.7,False,False,0.003,-0.017,1.006,1.007,-0.13,0.0,11.95,5.87,,,,,,,,,,,,,,,,,,,,,,
1772282139.4731634,,61.839999999999996,25.7,False,False,-0.013,-0.017,0.985,0.986,-0.44,0.0,12.13,5.82,,,,,,,,,,,,,,,,,,,,,,
1772282139.7321684,,61.620000000000005,25.7,False,False,0.009,-0.003,1.016,1.017,4.18,0.0,12.11,5.85,,,,,,,,,,,,,,,,,,,,,,
1772282139.9919705,,62.98,25.7,False,False,0.027,-0.03,1.036,1.037,-1.53,0.0,12.11,5.84,,,,,,,,,,,,,,,,,,,,,,
1772282140.2470555,,62.58,25.7,False,False,-0.024,0.043,0.898,0.899,-2.33,0.0,11.97,5.86,,,,,,,,,,,,,,,,,,,,,,
1772282140.505506,,62.44,25.7,False,False,0.07,-0.01,1.037,1.04,5.44,0.0,12.12,5.83,,,,,,,,,,,,,,,,,,,,,,
1772282140.7640195,,62.36,26.5,False,False,-0.006,-0.024,0.995,0.996,2.48,0.0,12.12,5.82,,,,,,,,,,,,,,,,,,,,,,
1772282141.020459,,62.36,25.7,False,False,-0.106,0.025,0.974,0.981,-4.49,0.0,12.06,5.84,,,,,,,,,,,,,,,,,,,,,,
1772282141.279474,,62.220000000000006,25.7,False,False,-0.085,0.039,0.952,0.957,-2.71,0.0,12.09,5.83,,,,,,,,,,,,,,,,,,,,,,
1772282141.5381489,,61.92,25.7,False,False,0.002,-0.005,0.991,0.992,1.26,0.0,12.13,5.82,,,,,,,,,,,,,,,,,,,,,,
1772282141.7971401,,61.92,26.5,False,False,-0.006,-0.009,0.994,0.995,-3.27,0.0,12.13,5.81,,,,,,,,,,,,,,,,,,,,,,
