timestamp,dt_ms,laser_front_cm,sonar_front_cm,ir_left,ir_right,accel_x,accel_y,accel_z,accel_mag,gyro_z,rpm,battery_v,current_a,vision_mode,target_name,target_found,target_bbox_area,vision_steer_pull,avoid_state,raw_throttle,raw_steering,smooth_throttle,smooth_steering,motor_L,motor_R,sweep_active,sweep_esc_angle,sweep_esc_dist,rover_heading,target_bearing,laser_healthy,touch_x,touch_y,touch_conf,status_msg
1772279812.0721169,,62.7,25.7,False,False,-0.041,0.018,0.962,0.963,-0.99,0.0,12.12,5.82,,,,,,,,,,,,,,,,,,,,,,
1772279812.3349514,,62.7,26.1,False,False,0.028,-0.035,1.08,1.081,3.99,0.0,12.11,5.82,,,,,,,,,,,,,,,,,,,,,,
1772279812.5983837,,62.7,25.7,False,False,-0.017,-0.012,1.002,1.002,-0.02,0.0,12.13,5.81,,,,,,,,,,,,,,,,,,,,,,
1772279812.8730528,,61.82000000000001,25.7,False,False,-0.022,0.038,0.969,0.97,-0.47,0.0,12.13,5.82,,,,,,,,,,,,,,,,,,,,,,
1772279813.131932,,62.52,25.9,False,False,0.022,-0.018,1.051,1.051,-1.1,0.0,12.13,5.81,,,,,,,,,,,,,,,,,,,,,,
1772279813.4498384,,62.760000000000005,25.7,False,False,0.026,-0.021,1.05,1.05,5.05,0.0,12.13,5.81,,,,,,,,,,,,,,,,,,,,,,
1772279813.7085092,,62.7,25.7,False,False,-0.024,0.015,0.969,0.969,-1.65,0.0,12.13,5.82,,,,,,,,,,,,,,,,,,,,,,
1772279813.9660723,,61.379999999999995,25.7,False,False,0.014,-0.035,1.049,1.049,5.38,0.0,12.13,5.81,,,,,,,,,,,,,,,,,,,,,,
1772279814.2264452,,62.279999999999994,25.7,False,False,0.031,-0.014,0.984,0.984,2.75,0.0,12.13,5.81,,,,,,,,,,,,,,,,,,,,,,
1772279814.4877832,,61.86,39.1,False,False,-0.011,0.038,0.969,0.97,0.27,0.0,12.13,5.82,,,,,,,,,,,,,,,,,,,,,,
1772279814.743521,,62.04,27.0,False,False,0.012,-0.024,1.015,1.015,3.51,0.0,12.13,5.81,,,,,,,,,,,,,,,,,,,,,,
1772279815.0028925,,62.0,19.5,False,False,0.003,0.002,1.004,1.004,5.42,0.0,12.07,5.84,,,,,,,,,,,,,,,,,,,,,,
1772279815.2618155,,61.92,25.7,False,False,0.017,-0.009,1.016,1.016,1.7,0.0,12.12,5.82,,,,,,,,,,,,,,,,,,,,,,
1772279815.5165365,,61.239999999999995,25.7,False,False,-0.018,0.017,0.919,0.919,-1.28,0.0,12.14,5.81,,,,,,,,,,,,,,,,,,,,,,
1772279815.7753332,,61.52,25.7,False,False,-0.067,0.036,0.96,0.963,-1.86,0.0,12.13,5.82,,,,,,,,,,,,,,,,,,,,,,
1772279816.0335765,,62.82000000000001,25.7,False,False,-0.01,0.014,1.004,1.004,-2.31,0.0,12.13,5.81,,,,,,,,,,,,,,,,,,,,,,
1772279816.288112,,63.4,25.7,False,False,0.011,-0.025,1.064,1.064,4.67,0.0,12.05,5.84,,,,,,,,,,,,,,,,,,,,,,
1772279816.5466187,,62.260000000000005,25.7,False,False,0.021,-0.013,0.971,0.971,2.88,0.0,12.12,5.82,,,,,,,,,,,,,,,,,,,,,,
1772279816.8049371,,61.9,25.7,False,False,-0.052,0.026,0.998,0.999,-3.22,0.0,12.08,5.84,,,,,,,,,,,,,,,,,,,,,,
1772279817.0597808,,61.839999999999996,25.7,False,False,0.024,0.015,0.943,0.943,2.56,0.0,12.07,5.83,,,,,,,,,,,,,,,,,,,,,,
1772279817.318234,,61.6,25.7,False,False,-0.01,0.007,1.002,1.002,-1.21,0.0,12.13,5.81,,,,,,,,,,,,,,,,,,,,,,
1772279817.576803,,61.739999999999995,25.7,False,False,-0.004,-0.002,0.943,0.943,2.99,0.0,12.13,5.81,,,,,,,,,,,,,,,,,,,,,,
1772279817.8328552,,61.379999999999995,25.7,False,False,0.098,-0.001,0.986,0.991,-0.19,0.0,12.13,5.81,,,,,,,,,,,,,,,,,,,,,,
1772279818.091529,,61.720000000000006,26.5,False,False,-0.025,-0.014,0.994,0.994,0.14,0.0,12.13,5.81,,,,,,,,,,,,,,,,,,,,,,
1772279818.3500395,,61.94,25.7,False,False,0.083,0.014,0.97,0.973,-2.98,0.0,12.07,5.82,,,,,,,,,,,,,,,,,,,,,,
1772279818.6047132,,62.2,25.7,False,False,-0.037,0.019,0.943,0.944,-0.34,0.0,12.02,5.84,,,,,,,,,,,,,,,,,,,,,,
