Timestamp,Sonar_Dist_cm,IR_Left,IR_Right,Laser_Left_cm,Laser_Right_cm,Laser_Active,Gyro_Z_degs,Target_Throttle,Target_Steering,Actual_PWM_L,Actual_PWM_R,Battery_V,Current_A,RPM,Status_Msg
1772089539.713,20.3,0,0,99.6,110.3,1,-47.40,71.0,25.9,93.7,47.5,7.92,5.80,0.0,🔥 HIGH-SPEED CARVE!
1772089540.876,45.4,0,0,200.0,200.0,1,48.65,21.6,26.4,80.0,80.0,7.39,5.79,30.0,🔥 HIGH-SPEED CARVE!
1772089540.931,46.0,0,0,200.0,200.0,1,48.34,36.7,36.8,72.9,60.0,7.35,5.79,30.0,🔥 HIGH-SPEED CARVE!
1772089540.987,45.2,0,0,200.0,200.0,1,48.34,47.3,41.1,88.6,40.0,7.35,5.79,30.0,🔥 HIGH-SPEED CARVE!
1772089541.042,45.2,0,0,200.0,200.0,1,48.34,54.7,42.9,98.0,20.0,7.35,5.79,30.0,🔥 HIGH-SPEED CARVE!
1772089541.097,43.6,0,0,200.0,200.0,1,-16.71,59.9,43.8,100.0,5.0,7.34,5.79,30.0,🔥 HIGH-SPEED CARVE!
1772089541.152,43.2,0,0,200.0,200.0,1,-16.71,63.5,44.3,100.0,7.4,7.34,5.79,30.0,🔥 HIGH-SPEED CARVE!
1772089541.208,42.6,0,0,200.0,200.0,1,-16.71,66.1,44.6,100.0,9.1,7.34,5.79,30.0,🔥 HIGH-SPEED CARVE!
1772089541.263,42.2,0,0,200.0,200.0,1,-12.93,67.8,44.8,100.0,10.7,7.75,5.80,111.0,🔥 HIGH-SPEED CARVE!
1772089541.318,41.9,0,0,200.0,200.0,1,-12.93,69.1,44.9,100.0,11.5,7.75,5.80,111.0,🔥 HIGH-SPEED CARVE!
1772089541.372,38.5,0,0,200.0,200.0,1,-45.79,70.0,45.2,100.0,7.5,7.79,5.80,111.0,🔥 HIGH-SPEED CARVE!
1772089541.427,38.0,0,0,200.0,200.0,1,-45.79,70.6,45.4,100.0,7.7,7.79,5.80,111.0,🔥 HIGH-SPEED CARVE!
1772089541.482,36.5,0,0,200.0,200.0,1,-45.79,71.0,45.5,100.0,8.0,7.79,5.80,111.0,🔥 HIGH-SPEED CARVE!
1772089541.537,35.8,0,0,200.0,200.0,1,-71.12,71.3,45.5,100.0,5.1,7.84,5.80,111.0,🔥 HIGH-SPEED CARVE!
1772089541.591,35.6,0,0,200.0,200.0,1,-71.12,71.5,45.5,100.0,5.3,7.84,5.80,111.0,🔥 HIGH-SPEED CARVE!
1772089541.647,53.0,0,0,200.0,200.0,1,-71.12,71.7,43.3,100.0,7.4,7.84,5.80,111.0,🔥 HIGH-SPEED CARVE!
1772089541.703,50.3,0,0,200.0,200.0,1,-69.02,71.8,42.8,100.0,8.2,7.86,5.80,111.0,🔥 HIGH-SPEED CARVE!
1772089541.758,44.0,0,0,200.0,200.0,1,-69.02,71.8,43.8,100.0,7.4,7.86,5.80,111.0,🔥 HIGH-SPEED CARVE!
1772089541.812,39.0,0,0,200.0,200.0,1,-69.02,71.9,44.8,100.0,6.4,7.86,5.80,111.0,🔥 HIGH-SPEED CARVE!
1772089541.867,37.6,0,0,200.0,200.0,1,-89.24,71.9,45.2,100.0,3.7,7.84,5.80,111.0,🔥 HIGH-SPEED CARVE!
1772089541.922,38.3,0,0,200.0,200.0,1,-89.24,71.9,45.4,100.0,3.6,7.84,5.80,111.0,🔥 HIGH-SPEED CARVE!
1772089541.977,37.4,0,0,200.0,200.0,1,-89.24,72.0,45.5,100.0,3.6,7.84,5.80,111.0,🔥 HIGH-SPEED CARVE!
1772089542.032,37.4,0,0,200.0,200.0,1,-48.55,72.0,45.5,100.0,8.3,7.86,5.79,111.0,🔥 HIGH-SPEED CARVE!
1772089542.088,58.2,0,0,200.0,200.0,1,-48.55,72.0,42.4,100.0,11.4,7.86,5.79,111.0,🔥 HIGH-SPEED CARVE!
1772089542.144,56.3,0,0,200.0,200.0,1,-48.55,72.0,41.5,100.0,12.3,7.86,5.79,111.0,🔥 HIGH-SPEED CARVE!
1772089542.199,56.2,0,0,200.0,200.0,1,-69.31,72.0,41.1,100.0,10.0,7.85,5.80,111.0,🔥 HIGH-SPEED CARVE!
1772089542.255,54.4,0,0,200.0,200.0,1,-69.31,72.0,41.3,100.0,9.8,7.85,5.80,111.0,🔥 HIGH-SPEED CARVE!
1772089542.311,53.2,0,0,200.0,200.0,1,-61.23,72.0,41.6,100.0,10.6,7.84,5.80,102.0,🔥 HIGH-SPEED CARVE!
1772089542.367,52.2,0,0,73.5,200.0,1,-61.23,72.0,76.6,100.0,16.1,7.84,5.80,102.0,🔥 HIGH-SPEED CARVE!
1772089542.422,52.3,0,0,73.5,200.0,1,-61.23,72.0,90.7,100.0,16.3,7.84,5.80,102.0,🔥 HIGH-SPEED CARVE!
1772089542.478,58.8,0,0,73.5,200.0,1,-82.37,72.0,96.3,100.0,16.3,7.78,5.80,102.0,🔥 HIGH-SPEED CARVE!
1772089542.534,57.4,0,0,73.5,65.1,1,-82.37,63.3,73.6,100.0,22.1,7.78,5.80,102.0,🐍 SLALOM (Urg: 0.89)
1772089542.589,43.0,0,0,73.5,65.1,1,-82.37,55.1,55.1,100.0,16.8,7.78,5.80,102.0,🐍 SLALOM (Urg: 0.98)
1772089542.644,40.3,0,0,73.5,65.1,1,-87.21,49.1,40.2,100.0,10.5,7.76,5.80,102.0,🐍 SLALOM (Urg: 1.00)
1772089542.699,37.8,0,0,92.7,65.1,1,-87.21,56.0,-5.4,80.0,30.5,7.76,5.80,102.0,🔥 HIGH-SPEED CARVE!
1772089542.754,35.6,0,0,92.7,65.1,1,-87.21,60.8,-23.7,60.0,50.5,7.76,5.80,102.0,🔥 HIGH-SPEED CARVE!
1772089542.809,36.2,0,0,92.7,65.1,1,-78.21,64.1,-31.0,40.0,70.5,7.79,5.80,102.0,🔥 HIGH-SPEED CARVE!
1772089542.863,34.5,0,0,92.7,54.4,1,-78.21,66.5,-42.3,27.1,90.5,7.79,5.80,102.0,🔥 HIGH-SPEED CARVE!
1772089542.918,33.0,0,0,92.7,54.4,1,-78.21,68.1,-46.8,22.1,100.0,7.79,5.80,102.0,🔥 HIGH-SPEED CARVE!
1772089542.972,31.7,0,0,200.0,54.4,1,-52.92,69.3,-78.7,10.1,100.0,7.61,5.80,102.0,🔥 HIGH-SPEED CARVE!
1772089543.027,30.7,0,0,200.0,54.4,1,-52.92,70.1,-91.5,17.6,100.0,7.61,5.80,102.0,🔥 HIGH-SPEED CARVE!
1772089543.081,30.7,0,0,200.0,54.4,1,-52.92,70.7,-96.6,17.2,100.0,7.61,5.80,102.0,🔥 HIGH-SPEED CARVE!
1772089543.136,31.7,0,0,200.0,200.0,1,36.15,71.1,-11.3,37.2,89.9,7.71,5.80,102.0,🔥 HIGH-SPEED CARVE!
1772089543.190,30.7,0,0,200.0,200.0,1,36.15,71.4,22.8,57.2,69.9,7.71,5.80,102.0,🔥 HIGH-SPEED CARVE!
1772089543.244,31.2,0,0,200.0,200.0,1,36.15,71.5,36.4,77.2,49.9,7.71,5.80,102.0,🔥 HIGH-SPEED CARVE!
1772089543.299,31.1,0,0,200.0,200.0,1,45.37,71.7,41.9,97.2,29.9,7.53,5.80,102.0,🔥 HIGH-SPEED CARVE!
1772089543.353,29.9,0,0,200.0,200.0,1,45.37,71.8,44.0,100.0,22.8,7.53,5.80,102.0,🔥 HIGH-SPEED CARVE!
1772089543.408,29.3,0,0,200.0,200.0,1,4.73,71.8,44.9,100.0,15.7,7.53,5.79,75.0,🔥 HIGH-SPEED CARVE!
1772089543.462,28.8,0,0,200.0,200.0,1,4.73,71.9,45.3,100.0,15.4,7.53,5.79,75.0,🔥 HIGH-SPEED CARVE!
1772089543.516,28.0,0,0,200.0,200.0,1,4.73,71.9,45.4,100.0,15.3,7.53,5.79,75.0,🔥 HIGH-SPEED CARVE!
1772089543.570,27.1,0,0,200.0,200.0,1,-16.53,71.9,45.5,100.0,12.4,7.65,5.79,75.0,🔥 HIGH-SPEED CARVE!
1772089543.625,27.1,0,0,200.0,200.0,1,-16.53,72.0,45.5,100.0,12.3,7.65,5.79,75.0,🔥 HIGH-SPEED CARVE!
1772089543.679,25.7,0,0,200.0,200.0,1,-16.53,72.0,45.5,100.0,12.3,7.65,5.79,75.0,🔥 HIGH-SPEED CARVE!
1772089543.733,25.7,0,0,200.0,36.8,1,-16.41,72.0,-41.8,80.0,32.3,7.69,5.80,75.0,🔥 HIGH-SPEED CARVE!
1772089543.787,24.8,0,0,200.0,36.8,1,-16.41,72.0,-76.7,60.0,52.3,7.69,5.80,75.0,🔥 HIGH-SPEED CARVE!
1772089543.841,24.5,0,0,200.0,36.8,1,-16.41,72.0,-90.7,40.0,72.3,7.69,5.80,75.0,🔥 HIGH-SPEED CARVE!
1772089543.895,25.4,0,0,36.8,36.8,1,-12.63,60.9,-68.7,20.0,92.3,7.43,5.79,75.0,🐍 SLALOM (Urg: 1.00)
1772089543.949,24.5,0,0,36.8,36.8,1,-12.63,53.1,-51.1,4.7,100.0,7.43,5.79,75.0,🐍 SLALOM (Urg: 1.00)
1772089544.003,24.5,0,0,36.8,36.8,1,-12.63,47.7,-37.0,5.9,89.5,7.43,5.79,75.0,🐍 SLALOM (Urg: 1.00)
1772089544.057,25.4,0,0,36.8,47.2,1,14.65,43.9,-25.8,11.3,76.5,7.60,5.80,75.0,🐍 SLALOM (Urg: 1.00)
1772089544.111,25.4,0,0,36.8,47.2,1,14.65,41.2,-16.8,19.2,63.2,7.60,5.80,75.0,🐍 SLALOM (Urg: 1.00)
1772089544.165,25.4,0,0,200.0,47.2,1,14.65,50.5,-66.7,23.2,83.2,7.60,5.80,75.0,🔥 HIGH-SPEED CARVE!
1772089544.219,25.4,0,0,200.0,47.2,1,-0.45,56.9,-86.7,27.5,100.0,7.64,5.79,75.0,🔥 HIGH-SPEED CARVE!
1772089544.273,25.4,0,0,200.0,47.2,1,-0.45,61.4,-94.7,23.9,100.0,7.64,5.79,75.0,🔥 HIGH-SPEED CARVE!
1772089544.327,25.4,0,0,200.0,200.0,1,-0.45,64.6,-10.6,43.9,80.0,7.64,5.79,75.0,🔥 HIGH-SPEED CARVE!
1772089544.382,26.2,0,0,200.0,200.0,1,5.16,66.8,23.1,63.9,60.0,7.51,5.79,75.0,🔥 HIGH-SPEED CARVE!
1772089544.436,24.2,0,0,200.0,200.0,1,5.16,68.4,36.5,83.9,40.0,7.51,5.79,75.0,🔥 HIGH-SPEED CARVE!
1772089544.490,23.4,0,0,33.6,200.0,1,5.16,69.5,74.6,100.0,20.0,7.51,5.79,75.0,🔥 HIGH-SPEED CARVE!
1772089544.544,23.1,0,0,33.6,200.0,1,-1.04,70.2,89.8,100.0,17.5,7.37,5.79,24.0,🔥 HIGH-SPEED CARVE!
1772089544.598,21.6,0,0,33.6,200.0,1,-1.04,70.8,95.9,100.0,17.1,7.37,5.79,24.0,🔥 HIGH-SPEED CARVE!
1772089544.652,22.5,0,0,33.6,35.0,1,-15.67,60.0,80.6,100.0,23.8,7.57,5.79,24.0,🐍 SLALOM (Urg: 1.00)
1772089544.705,22.2,0,0,33.6,35.0,1,-15.67,52.5,68.3,100.0,22.5,7.57,5.79,24.0,🐍 SLALOM (Urg: 1.00)
1772089544.759,21.6,0,0,33.6,35.0,1,-15.67,47.3,58.5,100.0,20.3,7.57,5.79,24.0,🐍 SLALOM (Urg: 1.00)
1772089544.813,21.6,0,0,33.8,35.0,1,-31.04,43.6,50.7,100.0,19.3,7.56,5.79,24.0,🐍 SLALOM (Urg: 1.00)
1772089544.867,21.6,0,0,33.8,35.0,1,-31.04,41.0,44.4,98.0,16.0,7.56,5.79,24.0,🐍 SLALOM (Urg: 1.00)
1772089544.921,21.6,0,0,33.8,31.4,1,-31.04,39.2,31.7,81.2,2.8,7.56,5.79,24.0,🐍 SLALOM (Urg: 1.00)
1772089544.975,21.6,0,0,33.8,31.4,1,-4.33,37.9,21.5,63.9,12.0,7.56,5.79,24.0,🐍 SLALOM (Urg: 1.00)
1772089545.029,21.6,0,0,33.8,31.4,1,-4.33,37.1,13.3,53.4,20.7,7.56,5.79,24.0,🐍 SLALOM (Urg: 1.00)
1772089545.083,21.6,0,0,30.2,31.4,1,-4.33,36.4,14.5,54.2,18.7,7.56,5.79,24.0,🐍 SLALOM (Urg: 1.00)
1772089545.137,21.6,0,0,30.2,31.4,1,-3.08,36.0,15.5,54.7,17.3,7.74,5.80,24.0,🐍 SLALOM (Urg: 1.00)
1772089545.191,21.6,0,0,30.2,31.4,1,-3.08,35.7,16.2,55.3,16.1,7.74,5.80,24.0,🐍 SLALOM (Urg: 1.00)
1772089545.244,21.6,0,0,30.2,31.1,1,-3.08,35.5,16.8,55.8,15.2,7.74,5.80,24.0,🐍 SLALOM (Urg: 1.00)
1772089545.298,21.6,0,0,30.2,31.1,1,-2.15,35.3,17.3,56.1,14.6,7.77,5.80,24.0,🐍 SLALOM (Urg: 1.00)
1772089545.352,21.6,0,0,30.2,31.1,1,-2.15,35.2,17.7,56.4,14.0,7.77,5.80,24.0,🐍 SLALOM (Urg: 1.00)
1772089545.406,21.6,0,0,30.2,31.1,1,-2.15,35.2,18.0,56.7,13.6,7.77,5.80,24.0,🐍 SLALOM (Urg: 1.00)
1772089545.460,21.6,0,0,30.2,31.1,1,-0.24,35.1,18.3,56.7,13.5,7.77,5.80,24.0,🐍 SLALOM (Urg: 1.00)
1772089545.514,21.6,0,0,30.2,31.1,1,-0.24,35.1,18.5,56.9,13.3,7.77,5.80,24.0,🐍 SLALOM (Urg: 1.00)
1772089545.568,21.6,0,0,30.2,33.8,1,-0.24,35.1,18.6,57.1,13.1,7.77,5.80,24.0,🐍 SLALOM (Urg: 1.00)
1772089545.622,21.6,0,0,30.2,33.8,1,-4.23,35.0,18.7,57.8,12.3,7.78,5.80,3.0,🐍 SLALOM (Urg: 1.00)
1772089545.676,21.6,0,0,31.9,33.8,1,-4.23,35.0,18.8,57.9,12.2,7.78,5.80,3.0,🐍 SLALOM (Urg: 1.00)
1772089545.730,21.6,0,0,31.9,33.8,1,-4.23,35.0,18.9,58.0,12.1,7.78,5.80,3.0,🐍 SLALOM (Urg: 1.00)
1772089545.784,21.6,0,0,31.9,33.8,1,-1.77,35.0,19.0,57.7,12.3,7.77,5.80,3.0,🐍 SLALOM (Urg: 1.00)
1772089545.838,21.6,0,0,31.9,34.9,1,-1.77,35.0,19.0,57.7,12.3,7.77,5.80,3.0,🐍 SLALOM (Urg: 1.00)
1772089545.892,21.6,0,0,31.9,34.9,1,-1.77,35.0,19.1,57.8,12.2,7.77,5.80,3.0,🐍 SLALOM (Urg: 1.00)
1772089545.946,21.6,0,0,31.9,34.9,1,-1.51,35.0,19.1,57.8,12.2,7.77,5.80,3.0,🐍 SLALOM (Urg: 1.00)
1772089546.000,21.6,0,0,200.0,34.9,1,-1.51,46.1,-52.4,37.8,32.2,7.77,5.80,3.0,🔥 HIGH-SPEED CARVE!
1772089546.054,21.6,0,0,200.0,34.9,1,-3.44,53.9,-80.9,27.6,52.2,7.76,5.80,3.0,🔥 HIGH-SPEED CARVE!
1772089546.108,21.6,0,0,200.0,34.9,1,-3.44,59.3,-92.4,25.5,72.2,7.76,5.80,3.0,🔥 HIGH-SPEED CARVE!
1772089546.161,22.5,0,0,200.0,200.0,1,-3.44,63.1,-9.7,45.5,74.0,7.76,5.80,3.0,🔥 HIGH-SPEED CARVE!
1772089546.215,21.9,0,0,200.0,200.0,1,2.80,65.8,23.4,65.5,54.0,7.55,5.80,3.0,🔥 HIGH-SPEED CARVE!
1772089546.269,21.6,0,0,35.3,200.0,1,2.80,67.6,69.4,85.5,34.0,7.55,5.80,3.0,🔥 HIGH-SPEED CARVE!
1772089546.323,20.6,0,0,35.3,200.0,1,2.80,69.0,87.8,100.0,18.4,7.55,5.80,3.0,🔥 HIGH-SPEED CARVE!
1772089547.485,31.9,0,0,200.0,42.0,1,16.71,21.6,-60.0,80.0,94.9,7.17,5.79,12.0,🔥 HIGH-SPEED CARVE!
1772089547.539,33.0,0,0,200.0,42.0,1,16.71,36.7,-84.0,60.0,100.0,7.17,5.79,12.0,🔥 HIGH-SPEED CARVE!
1772089547.594,33.0,0,0,200.0,42.0,1,16.71,47.3,-93.6,40.0,100.0,7.17,5.79,12.0,🔥 HIGH-SPEED CARVE!
1772089547.648,34.5,0,0,200.0,42.5,1,42.20,54.7,-97.4,29.3,100.0,7.13,5.79,12.0,🔥 HIGH-SPEED CARVE!
1772089547.703,35.8,0,0,200.0,42.5,1,42.20,59.9,-99.0,25.1,100.0,7.13,5.79,12.0,🔥 HIGH-SPEED CARVE!
1772089547.758,37.9,0,0,200.0,42.5,1,42.20,63.5,-99.6,22.3,100.0,7.13,5.79,12.0,🔥 HIGH-SPEED CARVE!
1772089547.813,35.8,0,0,200.0,42.5,1,34.68,66.1,-99.8,20.4,100.0,7.37,5.79,54.0,🔥 HIGH-SPEED CARVE!
1772089547.868,35.8,0,0,200.0,42.5,1,34.68,67.8,-99.9,19.2,100.0,7.37,5.79,54.0,🔥 HIGH-SPEED CARVE!
1772089547.922,35.8,0,0,200.0,200.0,1,45.77,69.1,-12.7,39.2,90.9,7.47,5.79,54.0,🔥 HIGH-SPEED CARVE!
1772089547.978,57.3,0,0,200.0,200.0,1,45.77,70.0,19.3,59.2,70.9,7.47,5.79,54.0,🔥 HIGH-SPEED CARVE!
1772089548.034,56.0,0,0,200.0,200.0,1,45.77,70.6,32.3,79.2,50.9,7.47,5.79,54.0,🔥 HIGH-SPEED CARVE!
1772089548.090,56.0,0,0,200.0,200.0,1,28.84,71.0,37.5,99.2,30.9,7.26,5.79,54.0,🔥 HIGH-SPEED CARVE!
1772089548.146,55.2,0,0,200.0,200.0,1,28.84,71.3,39.7,100.0,25.3,7.26,5.79,54.0,🔥 HIGH-SPEED CARVE!
1772089548.201,55.2,0,0,200.0,200.0,1,28.84,71.5,40.6,100.0,24.3,7.26,5.79,54.0,🔥 HIGH-SPEED CARVE!
1772089548.257,54.0,0,0,200.0,200.0,1,-11.44,71.7,41.1,100.0,17.6,7.47,5.80,54.0,🔥 HIGH-SPEED CARVE!
1772089548.313,54.2,0,0,200.0,200.0,1,-11.44,71.8,41.3,100.0,17.4,7.47,5.80,54.0,🔥 HIGH-SPEED CARVE!
1772089548.369,54.4,0,0,200.0,200.0,1,-11.44,71.8,41.4,100.0,17.4,7.47,5.80,54.0,🔥 HIGH-SPEED CARVE!
1772089548.425,54.6,0,0,42.5,200.0,1,-10.09,71.9,76.5,100.0,12.2,7.53,5.79,54.0,🔥 HIGH-SPEED CARVE!
1772089548.481,55.1,0,0,42.5,200.0,1,-10.09,71.9,90.6,100.0,16.3,7.53,5.79,54.0,🔥 HIGH-SPEED CARVE!
1772089548.537,54.6,0,0,42.5,58.8,1,-10.09,62.9,76.0,100.0,18.3,7.53,5.79,54.0,🐍 SLALOM (Urg: 0.91)
1772089548.591,32.7,0,0,42.5,58.8,1,11.70,54.6,64.6,100.0,15.5,7.56,5.80,54.0,🐍 SLALOM (Urg: 1.00)
1772089548.646,32.2,0,0,42.5,58.8,1,11.70,48.7,55.6,100.0,13.4,7.56,5.80,54.0,🐍 SLALOM (Urg: 1.00)
1772089548.702,54.0,0,0,200.0,58.8,1,-10.92,55.7,-37.8,80.0,33.4,7.52,5.79,54.0,🔥 HIGH-SPEED CARVE!
1772089548.756,32.2,0,0,200.0,58.8,1,-10.92,60.6,-75.1,60.0,53.4,7.52,5.79,54.0,🔥 HIGH-SPEED CARVE!
1772089548.812,53.4,0,0,200.0,58.8,1,-10.92,64.0,-90.0,40.0,73.4,7.52,5.79,54.0,🔥 HIGH-SPEED CARVE!
1772089548.868,52.4,0,0,200.0,200.0,1,3.45,66.4,-10.8,53.1,79.7,7.36,5.79,60.0,🔥 HIGH-SPEED CARVE!
1772089548.923,53.2,0,0,200.0,200.0,1,3.45,68.1,20.7,73.1,59.7,7.36,5.79,60.0,🔥 HIGH-SPEED CARVE!
1772089548.979,53.4,0,0,39.3,200.0,1,3.45,69.3,68.3,93.1,39.7,7.36,5.79,60.0,🔥 HIGH-SPEED CARVE!
1772089549.035,53.2,0,0,39.3,200.0,1,5.76,70.1,87.3,100.0,19.7,7.25,5.79,60.0,🔥 HIGH-SPEED CARVE!
1772089549.089,30.9,0,0,39.3,200.0,1,5.76,70.7,94.9,100.0,17.2,7.25,5.79,60.0,🔥 HIGH-SPEED CARVE!
1772089549.145,53.5,0,0,39.3,43.0,1,5.76,61.8,79.5,100.0,20.1,7.25,5.79,60.0,🐍 SLALOM (Urg: 0.92)
1772089549.199,30.1,0,0,39.3,43.0,1,-37.04,53.7,67.4,100.0,22.6,7.52,5.80,60.0,🐍 SLALOM (Urg: 1.00)
1772089549.253,29.1,0,0,39.3,43.0,1,-37.04,48.1,57.8,100.0,21.0,7.52,5.80,60.0,🐍 SLALOM (Urg: 1.00)
1772089549.308,28.8,0,0,40.0,43.0,1,-37.04,44.2,50.1,100.0,18.8,7.52,5.80,60.0,🐍 SLALOM (Urg: 1.00)
1772089549.362,28.6,0,0,40.0,43.0,1,-5.34,41.4,43.9,94.0,11.2,7.48,5.79,60.0,🐍 SLALOM (Urg: 1.00)
1772089549.417,29.1,0,0,40.0,43.0,1,-5.34,39.5,39.0,86.3,7.3,7.48,5.79,60.0,🐍 SLALOM (Urg: 1.00)
1772089549.471,27.4,0,0,40.0,39.1,1,-25.05,38.1,27.3,74.2,2.1,7.51,5.79,60.0,🐍 SLALOM (Urg: 1.00)
1772089549.525,29.6,0,0,40.0,39.1,1,-25.05,37.2,18.0,62.2,12.2,7.51,5.79,60.0,🐍 SLALOM (Urg: 1.00)
1772089549.579,26.3,0,0,39.3,39.1,1,-25.05,36.5,10.6,52.8,20.3,7.51,5.79,60.0,🐍 SLALOM (Urg: 1.00)
1772089549.634,29.9,0,0,39.3,39.1,1,-26.43,36.1,4.6,45.5,26.7,7.65,5.80,60.0,🐍 SLALOM (Urg: 1.00)
1772089549.688,26.8,0,0,39.3,39.1,1,-26.43,35.8,-0.2,39.5,32.0,7.65,5.80,60.0,🐍 SLALOM (Urg: 1.00)
1772089549.742,26.8,0,0,39.3,35.2,1,-26.43,35.5,-4.0,34.8,36.3,7.65,5.80,60.0,🐍 SLALOM (Urg: 1.00)
1772089549.796,29.4,0,0,39.3,35.2,1,-0.89,35.4,-7.0,27.2,43.5,7.71,5.80,60.0,🐍 SLALOM (Urg: 1.00)
1772089549.851,26.8,0,0,39.3,35.2,1,-0.89,35.3,-9.5,24.2,46.3,7.71,5.80,60.0,🐍 SLALOM (Urg: 1.00)
1772089549.905,28.8,0,0,43.7,35.2,1,-0.89,35.2,-11.4,21.8,48.5,7.71,5.80,60.0,🐍 SLALOM (Urg: 1.00)
1772089549.959,29.6,0,0,43.7,35.2,1,-0.63,35.1,-13.0,19.9,50.4,7.72,5.80,27.0,🐍 SLALOM (Urg: 1.00)
1772089550.013,29.9,0,0,43.7,35.2,1,-0.63,35.1,-14.2,18.4,51.8,7.72,5.80,27.0,🐍 SLALOM (Urg: 1.00)
1772089550.068,25.1,0,0,43.7,33.5,1,-0.63,35.1,-15.2,17.2,53.0,7.72,5.80,27.0,🐍 SLALOM (Urg: 1.00)
1772089550.122,26.0,0,0,43.7,33.5,1,-0.83,35.0,-16.0,16.2,53.9,7.72,5.80,27.0,🐍 SLALOM (Urg: 1.00)
1772089550.176,26.0,0,0,51.4,33.5,1,-0.83,35.0,-16.7,15.5,54.6,7.72,5.80,27.0,🐍 SLALOM (Urg: 1.00)
1772089550.230,26.0,0,0,51.4,33.5,1,-0.83,35.0,-17.2,14.8,55.2,7.72,5.80,27.0,🐍 SLALOM (Urg: 1.00)
1772089550.284,26.0,0,0,51.4,33.5,1,0.97,35.0,-17.6,14.1,55.9,7.68,5.80,27.0,🐍 SLALOM (Urg: 1.00)
1772089550.338,25.9,0,0,51.4,32.8,1,0.97,35.0,-17.9,13.7,56.3,7.68,5.80,27.0,🐍 SLALOM (Urg: 1.00)
1772089550.392,26.0,0,0,51.4,32.8,1,0.97,35.0,-18.2,13.4,56.6,7.68,5.80,27.0,🐍 SLALOM (Urg: 1.00)
1772089550.447,26.0,0,0,51.4,32.8,1,-1.47,35.0,-18.4,13.5,56.5,7.65,5.80,27.0,🐍 SLALOM (Urg: 1.00)
1772089550.501,25.9,0,0,64.1,32.8,1,-1.47,35.0,-18.2,13.8,56.2,7.65,5.80,27.0,🐍 SLALOM (Urg: 1.00)
1772089550.555,26.0,0,0,64.1,32.8,1,-1.47,35.0,-18.0,14.0,56.0,7.65,5.80,27.0,🐍 SLALOM (Urg: 1.00)
1772089550.609,26.0,0,0,64.1,32.8,1,-4.16,35.0,-17.8,14.6,55.4,7.66,5.80,27.0,🐍 SLALOM (Urg: 1.00)
1772089550.663,26.0,0,0,64.1,32.3,1,-4.16,35.0,-17.8,14.7,55.3,7.66,5.80,27.0,🐍 SLALOM (Urg: 1.00)
1772089550.717,26.0,0,0,64.1,32.3,1,-2.73,35.0,-17.7,14.5,55.5,7.66,5.80,27.0,🐍 SLALOM (Urg: 1.00)
1772089550.771,26.0,0,0,64.1,32.3,1,-2.73,35.0,-17.7,14.6,55.4,7.66,5.80,27.0,🐍 SLALOM (Urg: 1.00)
1772089550.826,26.0,0,0,200.0,32.3,1,-2.73,46.1,-67.1,26.1,75.4,7.66,5.80,27.0,🔥 HIGH-SPEED CARVE!
1772089550.880,25.9,0,0,200.0,32.3,1,-1.72,53.9,-86.8,30.0,95.4,7.66,5.80,27.0,🔥 HIGH-SPEED CARVE!
1772089550.934,26.0,0,0,200.0,200.0,1,-1.72,59.3,-7.4,50.0,75.4,7.66,5.80,27.0,🔥 HIGH-SPEED CARVE!
