timestamp,dt_ms,laser_front_cm,sonar_rear_cm,ir_left,ir_right,accel_x,accel_y,accel_z,accel_mag,gyro_z,rpm,battery_v,current_a,vision_mode,target_name,target_found,target_bbox_area,vision_steer_pull,avoid_state,raw_throttle,raw_steering,smooth_throttle,smooth_steering,motor_L,motor_R,sweep_active,sweep_esc_angle,sweep_esc_dist,touch_x,touch_y,touch_conf,status_msg
1772263614.1098108,,999,65.8,0,0,,,,1.11,7.7,,,,TOUCH_TRACKING,TOUCH TARGET,1,6400,-24.4,CLEAR,100,-43.9,99.2,-43.8,46.3,152.1,0,0,0,,,0.905,>> HUNTING: TOUCH TARGET
1772263614.1617715,,999,90.4,0,0,,,,1.28,-2.1,,,,TOUCH_TRACKING,TOUCH TARGET,1,6400,-24.1,CLEAR,100,-43.3,99.6,-43.5,48.6,150.6,0,0,0,,,0.885,>> HUNTING: TOUCH TARGET
1772263614.2120166,,999,90.4,False,False,-0.065,0.047,1.276,1.279,-1.34,18.0,11.55,5.81,,,,,,,,,,,,,,,,,,,
1772263614.2126741,,999,90.4,0,0,,,,1.28,-2.1,,,,TOUCH_TRACKING,TOUCH TARGET,1,6400,-23.0,CLEAR,100,-41.3,99.8,-42.0,50.6,149.0,0,0,0,,,0.86,>> HUNTING: TOUCH TARGET
1772263614.2685583,,999,90.4,0,0,,,,1.28,-2.1,,,,TOUCH_TRACKING,TOUCH TARGET,1,6400,-18.4,CLEAR,100,-33.2,99.9,-35.8,57.9,141.9,0,0,0,,,0.816,>> HUNTING: TOUCH TARGET
1772263614.320396,,999,74.7,0,0,,,,0.91,16.9,,,,TOUCH_TRACKING,TOUCH TARGET,1,6400,-8.9,CLEAR,100,-16.0,100.0,-22.0,71.5,128.4,0,0,0,,,0.832,>> HUNTING: TOUCH TARGET
1772263614.3709722,,999,74.7,0,0,,,,0.91,16.9,,,,TOUCH_TRACKING,TOUCH TARGET,1,6400,-5.5,CLEAR,100,-9.8,100.0,-13.5,81.5,118.4,0,0,0,,,0.828,>> HUNTING: TOUCH TARGET
1772263614.426132,,999,74.7,0,0,,,,0.91,16.9,,,,TOUCH_TRACKING,TOUCH TARGET,1,6400,2.3,CLEAR,100,4.2,100.0,-1.1,96.2,103.8,0,0,0,,,0.867,>> HUNTING: TOUCH TARGET
1772263614.4769557,,999,80.7,0,0,,,,0.91,17.0,,,,TOUCH_TRACKING,TOUCH TARGET,1,6400,4.2,CLEAR,100,7.6,100.0,5.0,103.3,96.7,0,0,0,,,0.855,>> HUNTING: TOUCH TARGET
1772263614.478218,,999,80.7,False,False,-0.24,0.006,1.447,1.467,17.77,18.0,11.68,5.81,,,,,,,,,,,,,,,,,,,
1772263614.5277386,,999,80.7,0,0,,,,1.47,17.0,,,,TOUCH_TRACKING,TOUCH TARGET,1,6400,6.1,CLEAR,100,11.0,100.0,9.2,108.3,91.7,0,0,0,,,0.864,>> HUNTING: TOUCH TARGET
1772263614.5841103,,999,80.7,0,0,,,,1.47,17.0,,,,TOUCH_TRACKING,TOUCH TARGET,1,6400,6.7,CLEAR,100,12.1,100.0,11.2,110.7,89.3,0,0,0,,,0.864,>> HUNTING: TOUCH TARGET
1772263614.6351385,,999,60.2,0,0,,,,0.93,-5.7,,,,TOUCH_TRACKING,TOUCH TARGET,1,6400,6.7,CLEAR,100,12.1,100.0,11.8,114.8,85.2,0,0,0,,,0.88,>> HUNTING: TOUCH TARGET
1772263614.687925,,999,60.2,0,0,,,,0.93,-5.7,,,,TOUCH_TRACKING,TOUCH TARGET,1,6400,5.6,CLEAR,100,10.1,100.0,10.6,113.4,86.6,0,0,0,,,0.882,>> HUNTING: TOUCH TARGET
1772263614.7405565,,999,60.2,0,0,,,,0.93,-5.7,,,,TOUCH_TRACKING,TOUCH TARGET,1,6400,5.0,CLEAR,100,9.0,100.0,9.5,112.0,87.9,0,0,0,,,0.88,>> HUNTING: TOUCH TARGET
1772263614.7412105,,999,63.7,False,False,0.049,-0.168,0.91,0.927,-4.93,18.0,11.76,5.81,,,,,,,,,,,,,,,,,,,
1772263614.7911394,,999,63.7,0,0,,,,0.93,1.0,,,,TOUCH_TRACKING,TOUCH TARGET,1,6400,3.4,CLEAR,100,6.2,100.0,7.2,108.3,91.7,0,0,0,,,0.879,>> HUNTING: TOUCH TARGET
1772263614.8420994,,999,63.7,0,0,,,,0.24,1.0,,,,TOUCH_TRACKING,TOUCH TARGET,1,6400,2.8,CLEAR,100,5.1,100.0,5.7,106.6,93.4,0,0,0,,,0.881,>> HUNTING: TOUCH TARGET
1772263614.8933957,,999,63.7,0,0,,,,0.24,1.0,,,,TOUCH_TRACKING,TOUCH TARGET,1,6400,2.5,CLEAR,100,4.5,100.0,4.9,105.6,94.4,0,0,0,,,0.88,>> HUNTING: TOUCH TARGET
1772263614.9468477,,999,51.5,0,0,,,,0.24,13.5,,,,TOUCH_TRACKING,TOUCH TARGET,1,6400,2.7,CLEAR,100,4.8,100.0,4.8,103.6,96.4,0,0,0,,,0.883,>> HUNTING: TOUCH TARGET
1772263614.9988282,,999,51.5,0,0,,,,0.73,13.5,,,,TOUCH_TRACKING,TOUCH TARGET,1,6400,3.3,CLEAR,100,5.9,100.0,5.6,104.6,95.4,0,0,0,,,0.877,>> HUNTING: TOUCH TARGET
1772263615.0021012,,999,51.5,False,False,0.162,-0.082,0.704,0.727,14.26,18.0,11.82,5.81,,,,,,,,,,,,,,,,,,,
1772263615.0501318,,999,51.5,0,0,,,,0.73,13.5,,,,TOUCH_TRACKING,TOUCH TARGET,1,6400,3.0,CLEAR,100,5.3,100.0,5.4,104.4,95.6,0,0,0,,,0.877,>> HUNTING: TOUCH TARGET
1772263615.101096,,999,36.3,0,0,,,,0.73,1.8,,,,TOUCH_TRACKING,TOUCH TARGET,1,6400,3.0,CLEAR,100,5.3,100.0,5.4,106.1,93.9,0,0,0,,,0.87,>> HUNTING: TOUCH TARGET
1772263615.1528056,,999,36.3,0,0,,,,0.98,1.8,,,,TOUCH_TRACKING,TOUCH TARGET,1,6400,2.2,CLEAR,100,3.9,100.0,4.4,104.9,95.1,0,0,0,,,0.883,>> HUNTING: TOUCH TARGET
1772263615.2036793,,999,36.3,0,0,,,,0.98,1.8,,,,TOUCH_TRACKING,TOUCH TARGET,1,6400,1.7,CLEAR,100,3.1,100.0,3.5,103.8,96.2,0,0,0,,,0.886,>> HUNTING: TOUCH TARGET
1772263615.2549098,,999,29.9,0,0,,,,0.98,-19.0,,,,TOUCH_TRACKING,TOUCH TARGET,1,6400,1.4,CLEAR,100,2.5,100.0,2.8,106.2,93.8,0,0,0,,,0.881,>> HUNTING: TOUCH TARGET
1772263615.262978,,999,29.9,False,False,0.055,0.164,0.98,0.995,-18.23,312.0,11.82,5.81,,,,,,,,,,,,,,,,,,,
1772263615.3058236,,999,29.9,0,0,,,,1.0,-19.0,,,,TOUCH_TRACKING,TOUCH TARGET,1,6400,1.6,CLEAR,100,2.8,100.0,2.8,106.2,93.8,0,0,0,,,0.872,>> HUNTING: TOUCH TARGET
1772263615.3563588,,999,29.9,0,0,,,,1.0,-19.0,,,,TOUCH_TRACKING,TOUCH TARGET,1,6400,2.0,CLEAR,100,3.7,100.0,3.4,106.9,93.1,0,0,0,,,0.883,>> HUNTING: TOUCH TARGET
1772263615.4092772,,999,33.2,0,0,,,,1.0,3.4,,,,TOUCH_TRACKING,TOUCH TARGET,1,6400,1.9,CLEAR,100,3.4,100.0,3.4,103.5,96.5,0,0,0,,,0.893,>> HUNTING: TOUCH TARGET
1772263615.4609861,,999,33.2,0,0,,,,0.82,3.4,,,,TOUCH_TRACKING,TOUCH TARGET,1,6400,0.8,CLEAR,100,1.4,100.0,2.0,101.9,98.1,0,0,0,,,0.886,>> HUNTING: TOUCH TARGET
1772263615.514842,,999,33.2,0,0,,,,0.82,3.4,,,,TOUCH_TRACKING,TOUCH TARGET,1,6400,0.6,CLEAR,100,1.1,100.0,1.4,101.1,98.9,0,0,0,,,0.88,>> HUNTING: TOUCH TARGET
1772263615.522459,,999,28.1,False,False,-0.046,0.064,0.814,0.818,4.12,312.0,11.82,5.82,,,,,,,,,,,,,,,,,,,
1772263615.5659347,,999,28.1,0,0,,,,0.82,-5.2,,,,TOUCH_TRACKING,TOUCH TARGET,1,6400,-0.6,CLEAR,100,-1.1,100.0,-0.4,100.3,99.7,0,0,0,,,0.886,>> HUNTING: TOUCH TARGET
1772263615.6171901,,999,28.1,0,0,,,,1.24,-5.2,,,,TOUCH_TRACKING,TOUCH TARGET,1,6400,-0.5,CLEAR,100,-0.8,100.0,-0.7,100.0,100.0,0,0,0,,,0.878,>> HUNTING: TOUCH TARGET
1772263615.6680284,,999,28.1,0,0,,,,1.24,-5.2,,,,TOUCH_TRACKING,TOUCH TARGET,1,6400,-0.2,CLEAR,100,-0.3,100.0,-0.4,100.3,99.7,0,0,0,,,0.868,>> HUNTING: TOUCH TARGET
1772263615.7186055,,999,116.6,0,0,,,,1.24,-8.1,,,,TOUCH_TRACKING,TOUCH TARGET,1,6400,0.5,CLEAR,100,0.8,100.0,0.5,101.8,98.2,0,0,0,,,0.881,>> HUNTING: TOUCH TARGET
1772263615.7693346,,999,116.6,0,0,,,,0.97,-8.1,,,,TOUCH_TRACKING,TOUCH TARGET,1,6400,0.5,CLEAR,100,0.8,100.0,0.7,102.1,97.9,0,0,0,,,0.878,>> HUNTING: TOUCH TARGET
1772263615.7863955,,999,116.6,False,False,0.033,0.1,0.968,0.974,-7.31,312.0,11.81,5.81,,,,,,,,,,,,,,,,,,,
1772263615.8205538,,999,116.6,0,0,,,,0.97,-8.1,,,,TOUCH_TRACKING,TOUCH TARGET,1,6400,0.3,CLEAR,100,0.6,100.0,0.6,101.9,98.1,0,0,0,,,0.873,>> HUNTING: TOUCH TARGET
1772263615.8720005,,999,108.5,0,0,,,,0.97,-4.5,,,,TOUCH_TRACKING,TOUCH TARGET,1,6400,0.0,CLEAR,100,0.0,100.0,0.2,100.9,99.1,0,0,0,,,0.878,>> HUNTING: TOUCH TARGET
1772263615.9228156,,999,108.5,0,0,,,,1.16,-4.5,,,,TOUCH_TRACKING,TOUCH TARGET,1,6400,-0.9,CLEAR,100,-1.7,100.0,-1.1,99.3,100.7,0,0,0,,,0.87,>> HUNTING: TOUCH TARGET
1772263615.9734452,,999,108.5,0,0,,,,1.16,-4.5,,,,TOUCH_TRACKING,TOUCH TARGET,1,6400,-1.2,CLEAR,100,-2.2,100.0,-1.9,98.4,101.6,0,0,0,,,0.864,>> HUNTING: TOUCH TARGET
1772263616.0243404,,999,134.7,0,0,,,,1.16,-15.4,,,,TOUCH_TRACKING,TOUCH TARGET,1,6400,-0.9,CLEAR,100,-1.7,100.0,-1.8,100.2,99.8,0,0,0,,,0.863,>> HUNTING: TOUCH TARGET
1772263616.0563743,,999,134.7,False,False,-0.297,0.066,1.574,1.604,-14.69,312.0,11.81,5.81,,,,,,,,,,,,,,,,,,,
1772263616.0767822,,999,134.7,0,0,,,,1.6,-15.4,,,,TOUCH_TRACKING,TOUCH TARGET,1,6400,0.3,CLEAR,100,0.6,100.0,-0.1,102.2,97.8,0,0,0,,,0.809,>> HUNTING: TOUCH TARGET
1772263616.1273463,,999,134.7,0,0,,,,1.6,-15.4,,,,TOUCH_TRACKING,TOUCH TARGET,1,6400,1.6,CLEAR,100,2.8,100.0,1.9,104.6,95.4,0,0,0,,,0.869,>> HUNTING: TOUCH TARGET
1772263616.1779928,,999,94.3,0,0,,,,1.41,2.5,,,,TOUCH_TRACKING,TOUCH TARGET,1,6400,1.7,CLEAR,100,3.1,100.0,2.7,102.9,97.1,0,0,0,,,0.87,>> HUNTING: TOUCH TARGET
1772263616.22917,,999,94.3,0,0,,,,1.41,2.5,,,,TOUCH_TRACKING,TOUCH TARGET,1,6400,1.2,CLEAR,100,2.2,100.0,2.4,102.5,97.5,0,0,0,,,0.869,>> HUNTING: TOUCH TARGET
1772263616.2796447,,999,94.3,0,0,,,,1.41,2.5,,,,TOUCH_TRACKING,TOUCH TARGET,1,6400,1.1,CLEAR,100,2.0,100.0,2.1,102.1,97.9,0,0,0,,,0.868,>> HUNTING: TOUCH TARGET
1772263616.3256152,,999,114.8,False,False,0.17,-0.12,0.856,0.881,-11.76,342.0,11.82,5.82,,,,,,,,,,,,,,,,,,,
1772263616.3300564,,999,114.8,0,0,,,,0.88,-12.5,,,,TOUCH_TRACKING,TOUCH TARGET,1,6400,0.2,CLEAR,100,0.3,100.0,0.8,102.8,97.2,0,0,0,,,0.869,>> HUNTING: TOUCH TARGET
1772263616.3808095,,999,114.8,0,0,,,,0.88,-12.5,,,,TOUCH_TRACKING,TOUCH TARGET,1,6400,0.5,CLEAR,100,0.8,100.0,0.8,102.9,97.1,0,0,0,,,0.857,>> HUNTING: TOUCH TARGET
1772263616.431562,,999,114.8,0,0,,,,0.88,-12.5,,,,TOUCH_TRACKING,TOUCH TARGET,1,6400,1.4,CLEAR,100,2.5,100.0,2.0,104.3,95.7,0,0,0,,,0.842,>> HUNTING: TOUCH TARGET
1772263616.48356,,999,114.8,0,0,,,,0.88,9.8,,,,TOUCH_TRACKING,TOUCH TARGET,1,6400,1.9,CLEAR,100,3.4,100.0,3.0,102.0,98.0,0,0,0,,,0.859,>> HUNTING: TOUCH TARGET
1772263616.5358522,,999,107.3,0,0,,,,1.45,9.8,,,,TOUCH_TRACKING,TOUCH TARGET,1,6400,2.7,CLEAR,100,4.8,100.0,4.2,103.5,96.5,0,0,0,,,0.862,>> HUNTING: TOUCH TARGET
1772263616.5859003,,999,107.3,False,False,-0.229,0.069,1.432,1.452,10.57,342.0,11.83,5.81,,,,,,,,,,,,,,,,,,,
1772263616.5866003,,999,107.3,0,0,,,,1.45,9.8,,,,TOUCH_TRACKING,TOUCH TARGET,1,6400,3.0,CLEAR,100,5.3,100.0,5.0,104.4,95.6,0,0,0,,,0.863,>> HUNTING: TOUCH TARGET
1772263616.6426692,,999,107.3,0,0,,,,1.45,-2.2,,,,TOUCH_TRACKING,TOUCH TARGET,1,6400,3.1,CLEAR,100,5.6,100.0,5.4,106.8,93.2,0,0,0,,,0.858,>> HUNTING: TOUCH TARGET
1772263616.6946673,,999,101.1,0,0,,,,1.01,-2.2,,,,TOUCH_TRACKING,TOUCH TARGET,1,6400,3.0,CLEAR,100,5.3,100.0,5.4,106.7,93.3,0,0,0,,,0.865,>> HUNTING: TOUCH TARGET
1772263616.745259,,999,101.1,0,0,,,,1.01,-2.2,,,,TOUCH_TRACKING,TOUCH TARGET,1,6400,2.7,CLEAR,100,4.8,100.0,5.0,106.2,93.8,0,0,0,,,0.857,>> HUNTING: TOUCH TARGET
1772263616.796135,,999,101.1,0,0,,,,1.01,-15.2,,,,TOUCH_TRACKING,TOUCH TARGET,1,6400,3.3,CLEAR,100,5.9,100.0,5.6,108.9,91.1,0,0,0,,,0.856,>> HUNTING: TOUCH TARGET
1772263616.846531,,999,90.9,0,0,,,,0.81,-15.2,,,,TOUCH_TRACKING,TOUCH TARGET,1,6400,3.8,CLEAR,100,6.8,100.0,6.4,109.8,90.2,0,0,0,,,0.862,>> HUNTING: TOUCH TARGET
1772263616.8550103,,999,90.9,False,False,0.219,0.171,0.763,0.812,-14.46,342.0,11.81,5.81,,,,,,,,,,,,,,,,,,,
1772263616.8973308,,999,90.9,0,0,,,,0.81,-15.2,,,,TOUCH_TRACKING,TOUCH TARGET,1,6400,4.4,CLEAR,100,7.9,100.0,7.4,111.1,88.9,0,0,0,,,0.867,>> HUNTING: TOUCH TARGET
1772263616.9481964,,999,90.9,0,0,,,,0.81,-9.1,,,,TOUCH_TRACKING,TOUCH TARGET,1,6400,4.5,CLEAR,100,8.2,100.0,7.9,110.7,89.3,0,0,0,,,0.858,>> HUNTING: TOUCH TARGET
1772263616.999623,,999,103.8,0,0,,,,0.91,-9.1,,,,TOUCH_TRACKING,TOUCH TARGET,1,6400,4.2,CLEAR,100,7.6,100.0,7.7,110.4,89.6,0,0,0,,,0.879,>> HUNTING: TOUCH TARGET
1772263617.0502465,,999,103.8,0,0,,,,0.91,-9.1,,,,TOUCH_TRACKING,TOUCH TARGET,1,6400,4.1,CLEAR,100,7.3,100.0,7.4,110.1,89.9,0,0,0,,,0.875,>> HUNTING: TOUCH TARGET
1772263617.100913,,999,103.8,0,0,,,,0.91,-24.1,,,,TOUCH_TRACKING,TOUCH TARGET,1,6400,4.2,CLEAR,100,7.6,100.0,7.5,112.5,87.5,0,0,0,,,0.885,>> HUNTING: TOUCH TARGET
1772263617.1214576,,999,79.1,False,False,0.179,0.299,1.489,1.529,-23.37,342.0,11.8,5.82,,,,,,,,,,,,,,,,,,,
1772263617.1519694,,999,79.1,0,0,,,,1.53,-24.1,,,,TOUCH_TRACKING,TOUCH TARGET,1,6400,4.7,CLEAR,100,8.4,100.0,8.2,113.3,86.7,0,0,0,,,0.874,>> HUNTING: TOUCH TARGET
1772263617.2032745,,999,79.1,0,0,,,,1.53,-24.1,,,,TOUCH_TRACKING,TOUCH TARGET,1,6400,6.7,CLEAR,100,12.1,100.0,10.9,116.5,83.5,0,0,0,,,0.873,>> HUNTING: TOUCH TARGET
1772263617.253629,,999,79.1,0,0,,,,1.53,13.1,,,,TOUCH_TRACKING,TOUCH TARGET,1,6400,9.1,CLEAR,100,16.3,100.0,14.7,115.4,84.6,0,0,0,,,0.89,>> HUNTING: TOUCH TARGET
1772263617.3063624,,999,86.6,0,0,,,,0.79,13.1,,,,TOUCH_TRACKING,TOUCH TARGET,1,6400,9.7,CLEAR,100,17.4,100.0,16.6,117.6,82.4,0,0,0,,,0.894,>> HUNTING: TOUCH TARGET
1772263617.3571167,,999,86.6,0,0,,,,0.79,13.1,,,,TOUCH_TRACKING,TOUCH TARGET,1,6400,9.8,CLEAR,100,17.7,100.0,17.4,118.5,81.5,0,0,0,,,0.891,>> HUNTING: TOUCH TARGET
1772263617.380891,,999,86.6,False,False,0.006,0.077,0.786,0.79,13.88,342.0,11.81,5.81,,,,,,,,,,,,,,,,,,,
1772263617.4076104,,999,86.6,0,0,,,,0.79,4.3,,,,TOUCH_TRACKING,TOUCH TARGET,1,6400,9.7,CLEAR,100,17.4,100.0,17.4,119.9,80.1,0,0,0,,,0.904,>> HUNTING: TOUCH TARGET
1772263617.4580038,,181.0,77.2,0,0,,,,0.74,4.3,,,,TOUCH_TRACKING,TOUCH TARGET,1,6400,8.9,CLEAR,100,16.0,100.0,16.4,118.8,81.2,0,0,0,,,0.907,>> HUNTING: TOUCH TARGET
1772263617.5084057,,181.0,77.2,0,0,,,,0.74,4.3,,,,TOUCH_TRACKING,TOUCH TARGET,1,6400,8.8,CLEAR,100,15.8,100.0,16.0,118.2,81.8,0,0,0,,,0.912,>> HUNTING: TOUCH TARGET
1772263617.5588129,,181.0,77.2,0,0,,,,0.74,4.3,,,,TOUCH_TRACKING,TOUCH TARGET,1,6400,9.7,CLEAR,100,17.4,100.0,17.0,119.4,80.6,0,0,0,,,0.901,>> HUNTING: TOUCH TARGET
1772263617.609218,,999,73.7,0,0,,,,0.83,4.3,,,,TOUCH_TRACKING,TOUCH TARGET,1,6400,11.2,CLEAR,100,20.2,100.0,19.3,122.1,77.9,0,0,0,,,0.901,>> HUNTING: TOUCH TARGET
1772263617.6465015,,999,73.7,False,False,0.098,-0.08,0.82,0.83,5.08,342.0,11.84,5.81,,,,,,,,,,,,,,,,,,,
1772263617.6602392,,999,73.7,0,0,,,,0.83,4.3,,,,TOUCH_TRACKING,TOUCH TARGET,1,6400,14.1,CLEAR,100,25.3,100.0,23.5,127.1,72.9,0,0,0,,,0.911,>> HUNTING: TOUCH TARGET
1772263617.7109718,,999,73.7,0,0,,,,0.83,0.7,,,,TOUCH_TRACKING,TOUCH TARGET,1,6400,14.4,CLEAR,100,25.9,100.0,25.2,129.6,70.4,0,0,0,,,0.899,>> HUNTING: TOUCH TARGET
1772263617.7619019,,170.0,61.6,0,0,,,,0.97,0.7,,,,TOUCH_TRACKING,TOUCH TARGET,1,6400,15.3,CLEAR,100,27.6,100.0,26.8,131.6,68.4,0,0,0,,,0.912,>> HUNTING: TOUCH TARGET
1772263617.8127882,,170.0,61.6,0,0,,,,0.97,0.7,,,,TOUCH_TRACKING,TOUCH TARGET,1,6400,15.2,CLEAR,100,27.3,100.0,27.1,131.9,68.1,0,0,0,,,0.906,>> HUNTING: TOUCH TARGET
1772263617.863608,,170.0,61.6,0,0,,,,0.97,0.7,,,,TOUCH_TRACKING,TOUCH TARGET,1,6400,15.2,CLEAR,100,27.3,100.0,27.2,132.0,68.0,0,0,0,,,0.906,>> HUNTING: TOUCH TARGET
1772263617.9103112,,999,53.4,False,False,0.095,0.174,1.025,1.044,-10.4,342.0,11.85,5.82,,,,,,,,,,,,,,,,,,,
1772263617.9144452,,999,53.4,0,0,,,,1.04,-11.1,,,,TOUCH_TRACKING,TOUCH TARGET,1,6400,15.3,CLEAR,100,27.6,100.0,27.5,134.1,65.9,0,0,0,,,0.901,>> HUNTING: TOUCH TARGET
1772263617.965742,,999,53.4,0,0,,,,1.04,-11.1,,,,TOUCH_TRACKING,TOUCH TARGET,1,6400,16.7,CLEAR,100,30.1,100.0,29.3,136.3,63.7,0,0,0,,,0.902,>> HUNTING: TOUCH TARGET
1772263618.0179336,,999,53.4,0,0,,,,1.04,-11.1,,,,TOUCH_TRACKING,TOUCH TARGET,1,6400,19.1,CLEAR,100,34.3,100.0,32.8,140.4,59.6,0,0,0,,,0.908,>> HUNTING: TOUCH TARGET
1772263618.0691345,,999,45.0,0,0,,,,1.36,-12.0,,,,TOUCH_TRACKING,TOUCH TARGET,1,6400,19.7,CLEAR,100,35.4,100.0,34.6,142.7,57.3,0,0,0,,,0.912,>> HUNTING: TOUCH TARGET
1772263618.1197548,,999,45.0,0,0,,,,1.36,-12.0,,,,TOUCH_TRACKING,TOUCH TARGET,1,6400,20.3,CLEAR,100,36.6,100.0,36.0,144.3,55.7,0,0,0,,,0.915,>> HUNTING: TOUCH TARGET
1772263618.1669414,,999,45.0,False,False,0.089,0.278,1.329,1.361,-11.29,342.0,11.81,5.81,,,,,,,,,,,,,,,,,,,
1772263618.170222,,999,45.0,0,0,,,,1.36,-12.0,,,,TOUCH_TRACKING,TOUCH TARGET,1,6400,20.9,CLEAR,100,37.7,100.0,37.2,145.7,54.3,0,0,0,,,0.916,>> HUNTING: TOUCH TARGET
1772263618.2232544,,999,39.9,0,0,,,,1.26,-21.9,,,,TOUCH_TRACKING,TOUCH TARGET,1,6400,21.9,CLEAR,100,39.4,100.0,38.7,149.0,51.0,0,0,0,,,0.898,>> HUNTING: TOUCH TARGET
1772263618.2737286,,999,39.9,0,0,,,,1.26,-21.9,,,,TOUCH_TRACKING,TOUCH TARGET,1,6400,22.0,CLEAR,100,39.7,100.0,39.4,149.7,50.3,0,0,0,,,0.912,>> HUNTING: TOUCH TARGET
