timestamp,dt_ms,laser_front_cm,sonar_front_cm,ir_left,ir_right,accel_x,accel_y,accel_z,accel_mag,gyro_z,rpm,battery_v,current_a,vision_mode,target_name,target_found,target_bbox_area,vision_steer_pull,avoid_state,raw_throttle,raw_steering,smooth_throttle,smooth_steering,motor_L,motor_R,sweep_active,sweep_esc_angle,sweep_esc_dist,rover_heading,target_bearing,laser_healthy,touch_x,touch_y,touch_conf,status_msg
1772284677.1194408,,41.9,151.4,False,False,0.047,-0.001,0.927,0.929,0.17,0.0,12.02,5.81,,,,,,,,,,,,,,,,,,,,,,
1772284677.3815434,,41.9,148.7,False,False,-0.013,0.01,0.994,0.995,-0.31,0.0,12.02,5.81,,,,,,,,,,,,,,,,,,,,,,
1772284677.654352,,41.9,148.3,False,False,-0.025,0.004,0.99,0.991,-0.26,0.0,12.03,5.81,,,,,,,,,,,,,,,,,,,,,,
1772284677.9273458,,82.82,148.7,False,False,-0.033,-0.009,1.072,1.073,-0.02,0.0,12.03,5.81,,,,,,,,,,,,,,,,,,,,,,
1772284678.1897354,,82.82,148.7,False,False,-0.001,-0.001,0.982,0.982,-0.51,0.0,12.03,5.81,,,,,,,,,,,,,,,,,,,,,,
1772284678.4625237,,70.32,148.3,False,False,0.006,-0.01,1.047,1.047,-0.05,0.0,12.03,5.82,,,,,,,,,,,,,,,,,,,,,,
1772284678.735174,,70.32,148.7,False,False,0.035,-0.009,0.95,0.951,-0.25,0.0,12.02,5.81,,,,,,,,,,,,,,,,,,,,,,
1772284678.9970734,,70.32,147.5,False,False,-0.005,0.003,1.051,1.051,-0.53,0.0,12.03,5.81,,,,,,,,,,,,,,,,,,,,,,
1772284679.2699919,,73.02000000000001,148.7,False,False,0.012,0.004,0.96,0.961,-0.72,0.0,12.02,5.82,,,,,,,,,,,,,,,,,,,,,,
1772284679.5426452,,73.02000000000001,148.7,False,False,-0.007,0.003,1.052,1.052,-0.38,0.0,12.03,5.81,,,,,,,,,,,,,,,,,,,,,,
1772284679.804527,,73.02000000000001,148.7,False,False,-0.002,-0.012,0.996,0.996,0.3,0.0,12.02,5.81,,,,,,,,,,,,,,,,,,,,,,
1772284680.0784101,,73.02000000000001,148.3,False,False,0.019,-0.004,1.008,1.009,-0.12,0.0,12.02,5.81,,,,,,,,,,,,,,,,,,,,,,
1772284680.3524446,,73.02000000000001,149.5,False,False,0.04,0.002,0.918,0.919,-0.7,0.0,12.02,5.81,,,,,,,,,,,,,,,,,,,,,,
1772284680.6142366,,119.74000000000001,148.9,False,False,-0.009,-0.004,0.989,0.989,0.11,0.0,12.03,5.81,,,,,,,,,,,,,,,,,,,,,,
1772284680.8868778,,119.74000000000001,148.7,False,False,-0.011,-0.007,1.057,1.058,0.22,0.0,12.03,5.81,,,,,,,,,,,,,,,,,,,,,,
1772284681.1595664,,119.74000000000001,148.3,False,False,-0.01,0.003,0.998,0.998,0.29,0.0,12.03,5.81,,,,,,,,,,,,,,,,,,,,,,
