Timestamp,Sonar_Dist_cm,IR_Left,IR_Right,Laser_Left_cm,Laser_Right_cm,Laser_Active,Gyro_Z_degs,Target_Throttle,Target_Steering,Actual_PWM_L,Actual_PWM_R,Battery_V,Current_A,RPM,Status_Msg
1772089977.762,43.6,0,0,200.0,200.0,1,-1.08,21.6,26.7,20.0,10.1,8.99,5.80,0.0,🔥 HIGH-SPEED CARVE!
1772089977.817,43.6,0,0,200.0,200.0,1,-1.08,36.7,37.4,40.0,7.5,8.99,5.80,0.0,🔥 HIGH-SPEED CARVE!
1772089977.872,43.6,0,0,200.0,200.0,1,-0.76,47.3,41.6,60.0,1.9,8.76,5.79,0.0,🔥 HIGH-SPEED CARVE!
1772089977.927,44.4,0,0,200.0,200.0,1,-0.76,54.7,43.2,80.0,3.4,8.76,5.79,0.0,🔥 HIGH-SPEED CARVE!
1772089977.982,43.0,0,0,200.0,200.0,1,-0.76,59.9,44.1,100.0,6.9,8.76,5.79,0.0,🔥 HIGH-SPEED CARVE!
1772089978.037,44.2,0,0,200.0,200.0,1,-9.60,63.5,44.2,100.0,8.5,8.04,5.79,0.0,🔥 HIGH-SPEED CARVE!
1772089978.092,43.2,0,0,200.0,200.0,1,-9.60,66.1,44.4,100.0,10.2,8.04,5.79,0.0,🔥 HIGH-SPEED CARVE!
1772089978.147,43.0,0,0,200.0,200.0,1,-9.60,67.8,44.6,100.0,11.3,8.04,5.79,0.0,🔥 HIGH-SPEED CARVE!
1772089978.202,42.8,0,0,200.0,200.0,1,-1.50,69.1,44.7,100.0,13.3,7.71,5.79,0.0,🔥 HIGH-SPEED CARVE!
1772089978.257,42.6,0,0,200.0,200.0,1,-1.50,70.0,44.7,100.0,13.8,7.71,5.79,0.0,🔥 HIGH-SPEED CARVE!
1772089978.312,44.2,0,0,200.0,200.0,1,-1.50,70.6,44.5,100.0,14.5,7.71,5.79,0.0,🔥 HIGH-SPEED CARVE!
1772089978.370,92.3,0,0,200.0,200.0,1,-45.62,67.7,38.2,100.0,13.2,7.61,5.78,0.0,🐍 SLALOM (Urg: 0.67)
1772089978.426,49.1,0,0,200.0,200.0,1,-45.62,69.0,41.0,100.0,11.1,7.61,5.78,0.0,🔥 HIGH-SPEED CARVE!
1772089978.481,46.8,0,0,200.0,200.0,1,-63.47,69.9,42.5,100.0,7.8,7.54,5.79,0.0,🔥 HIGH-SPEED CARVE!
1772089978.536,43.6,0,0,200.0,200.0,1,-63.47,70.5,43.7,100.0,7.2,7.54,5.79,0.0,🔥 HIGH-SPEED CARVE!
1772089978.592,63.9,0,0,200.0,200.0,1,-63.47,71.0,40.7,100.0,10.4,7.54,5.79,0.0,🔥 HIGH-SPEED CARVE!
1772089978.647,38.5,0,0,200.0,200.0,1,-66.84,71.3,43.6,100.0,7.4,7.52,5.78,0.0,🔥 HIGH-SPEED CARVE!
1772089978.703,55.8,0,0,200.0,200.0,1,-66.84,71.5,42.0,100.0,9.1,7.52,5.78,0.0,🔥 HIGH-SPEED CARVE!
1772089978.758,55.4,0,0,200.0,200.0,1,-66.84,71.6,41.5,100.0,9.7,7.52,5.78,0.0,🔥 HIGH-SPEED CARVE!
1772089978.812,23.1,0,0,200.0,200.0,1,-56.47,71.8,43.9,100.0,8.7,7.48,5.78,39.0,🔥 HIGH-SPEED CARVE!
1772089978.866,21.9,0,0,200.0,200.0,1,-56.47,71.8,44.9,100.0,7.8,7.48,5.78,39.0,🔥 HIGH-SPEED CARVE!
1772089978.921,51.6,0,0,200.0,200.0,1,-56.47,71.9,43.3,100.0,9.4,7.48,5.78,39.0,🔥 HIGH-SPEED CARVE!
1772089980.085,91.3,0,0,200.0,87.2,1,98.71,18.0,-8.4,80.0,80.0,6.70,5.78,108.0,🐍 SLALOM (Urg: 0.68)
1772089980.140,43.2,0,0,200.0,87.2,1,98.71,34.2,-63.4,60.0,100.0,6.70,5.78,108.0,🔥 HIGH-SPEED CARVE!
1772089980.195,39.9,0,0,200.0,87.2,1,90.50,45.5,-85.3,40.0,100.0,6.69,5.78,108.0,🔥 HIGH-SPEED CARVE!
1772089980.250,38.9,0,0,118.3,87.2,1,90.50,53.5,-58.4,21.3,100.0,6.69,5.78,108.0,🔥 HIGH-SPEED CARVE!
1772089980.305,38.1,0,0,118.3,87.2,1,90.50,59.0,-47.6,8.3,100.0,6.69,5.78,108.0,🔥 HIGH-SPEED CARVE!
1772089980.359,38.3,0,0,118.3,87.2,1,72.45,62.9,-43.3,0.8,100.0,6.91,5.78,108.0,🔥 HIGH-SPEED CARVE!
1772089980.414,38.5,0,0,118.3,200.0,1,72.45,65.6,42.7,20.8,80.0,6.91,5.78,108.0,🔥 HIGH-SPEED CARVE!
1772089980.469,36.2,0,0,118.3,200.0,1,72.45,67.6,77.1,40.8,60.0,6.91,5.78,108.0,🔥 HIGH-SPEED CARVE!
1772089980.523,36.0,0,0,98.5,200.0,1,49.42,68.9,90.8,60.8,40.0,6.98,5.78,108.0,🔥 HIGH-SPEED CARVE!
1772089980.578,36.5,0,0,98.5,200.0,1,49.42,69.8,96.3,80.8,20.0,6.98,5.78,108.0,🔥 HIGH-SPEED CARVE!
1772089980.633,36.7,0,0,98.5,200.0,1,49.42,70.5,98.5,100.0,17.3,6.98,5.78,108.0,🔥 HIGH-SPEED CARVE!
1772089980.687,36.4,0,0,98.5,200.0,1,-25.48,70.9,99.4,100.0,17.0,6.87,5.78,108.0,🔥 HIGH-SPEED CARVE!
1772089980.742,35.8,0,0,98.5,200.0,1,-25.48,71.3,99.8,100.0,16.8,6.87,5.78,108.0,🔥 HIGH-SPEED CARVE!
1772089980.796,35.5,0,0,98.5,200.0,1,-25.48,71.5,99.9,100.0,16.6,6.87,5.78,108.0,🔥 HIGH-SPEED CARVE!
1772089980.851,35.7,0,0,200.0,200.0,1,-47.89,71.6,67.3,100.0,9.4,6.95,5.78,108.0,🔥 HIGH-SPEED CARVE!
1772089980.905,36.5,0,0,200.0,200.0,1,-47.89,71.7,54.2,100.0,0.4,6.95,5.78,108.0,🔥 HIGH-SPEED CARVE!
1772089980.960,36.4,0,0,200.0,200.0,1,-47.89,71.8,49.0,100.0,5.0,6.95,5.78,108.0,🔥 HIGH-SPEED CARVE!
1772089981.017,83.7,0,0,200.0,200.0,1,-64.82,67.1,42.0,100.0,6.2,7.03,5.78,45.0,🐍 SLALOM (Urg: 0.73)
1772089981.073,44.4,0,0,200.0,200.0,1,-64.82,68.6,43.3,100.0,5.9,7.03,5.78,45.0,🔥 HIGH-SPEED CARVE!
1772089981.127,37.3,0,0,200.0,200.0,1,-54.40,69.6,44.6,100.0,6.7,7.07,5.78,45.0,🔥 HIGH-SPEED CARVE!
1772089981.182,35.8,0,0,200.0,200.0,1,-54.40,70.3,45.2,100.0,6.7,7.07,5.78,45.0,🔥 HIGH-SPEED CARVE!
1772089981.236,40.6,0,0,200.0,200.0,1,-54.40,70.8,45.3,100.0,7.0,7.07,5.78,45.0,🔥 HIGH-SPEED CARVE!
1772089981.291,39.2,0,0,200.0,200.0,1,-55.29,71.2,45.4,100.0,7.0,7.08,5.79,45.0,🔥 HIGH-SPEED CARVE!
1772089981.346,39.2,0,0,200.0,200.0,1,-55.29,71.4,45.5,100.0,7.1,7.08,5.79,45.0,🔥 HIGH-SPEED CARVE!
1772089981.404,105.1,0,0,200.0,200.0,1,-55.29,70.1,38.7,100.0,13.1,7.08,5.79,45.0,🐍 SLALOM (Urg: 0.59)
1772089981.459,30.1,0,0,200.0,200.0,1,-58.17,70.7,42.8,100.0,8.8,7.08,5.78,45.0,🔥 HIGH-SPEED CARVE!
1772089981.513,28.8,0,0,200.0,200.0,1,-58.17,71.1,44.4,100.0,7.5,7.08,5.78,45.0,🔥 HIGH-SPEED CARVE!
1772089981.567,28.7,0,0,200.0,200.0,1,-58.17,71.3,45.1,100.0,7.1,7.08,5.78,45.0,🔥 HIGH-SPEED CARVE!
1772089981.622,25.7,0,0,200.0,200.0,1,-49.96,71.5,45.3,100.0,8.0,7.08,5.79,45.0,🔥 HIGH-SPEED CARVE!
1772089981.676,23.9,0,0,200.0,200.0,1,-49.96,71.7,45.4,100.0,8.0,7.08,5.79,45.0,🔥 HIGH-SPEED CARVE!
1772089982.838,31.1,0,0,200.0,200.0,1,-60.94,21.6,27.3,80.0,80.0,6.52,5.78,75.0,🔥 HIGH-SPEED CARVE!
1772089982.892,32.7,0,0,200.0,200.0,1,-60.94,36.7,38.2,91.0,60.0,6.52,5.78,75.0,🔥 HIGH-SPEED CARVE!
1772089982.947,35.5,0,0,90.6,200.0,1,-60.94,47.3,75.3,100.0,40.0,6.52,5.78,75.0,🔥 HIGH-SPEED CARVE!
1772089983.001,33.2,0,0,90.6,200.0,1,-42.99,54.7,90.1,100.0,29.3,6.54,5.78,75.0,🔥 HIGH-SPEED CARVE!
1772089983.056,33.7,0,0,90.6,200.0,1,-42.99,59.9,96.0,100.0,25.1,6.54,5.78,75.0,🔥 HIGH-SPEED CARVE!
1772089983.111,35.8,0,0,90.6,200.0,1,-42.99,63.5,98.4,100.0,22.3,6.54,5.78,75.0,🔥 HIGH-SPEED CARVE!
1772089983.166,43.4,0,0,90.6,200.0,1,-29.52,66.1,99.4,100.0,20.4,6.76,5.78,117.0,🔥 HIGH-SPEED CARVE!
1772089983.221,39.6,0,0,200.0,200.0,1,-29.52,67.8,67.0,100.0,10.4,6.76,5.78,117.0,🔥 HIGH-SPEED CARVE!
1772089983.276,43.6,0,0,200.0,200.0,1,-29.52,69.1,53.5,100.0,1.1,6.76,5.78,117.0,🔥 HIGH-SPEED CARVE!
1772089983.332,41.9,0,0,200.0,200.0,1,-42.96,70.0,48.4,100.0,4.8,6.88,5.79,117.0,🔥 HIGH-SPEED CARVE!
1772089983.387,41.9,0,0,200.0,200.0,1,-42.96,70.6,46.3,100.0,7.2,6.88,5.79,117.0,🔥 HIGH-SPEED CARVE!
1772089983.441,29.6,0,0,200.0,200.0,1,-42.96,71.0,45.8,100.0,8.0,6.88,5.79,117.0,🔥 HIGH-SPEED CARVE!
1772089983.496,38.1,0,0,200.0,200.0,1,-52.70,71.3,45.6,100.0,7.2,6.96,5.78,117.0,🔥 HIGH-SPEED CARVE!
1772089983.551,35.5,0,0,70.5,200.0,1,-52.70,71.5,78.3,100.0,16.6,6.96,5.78,117.0,🔥 HIGH-SPEED CARVE!
1772089983.605,35.0,0,0,70.5,200.0,1,-52.70,71.7,91.3,100.0,16.5,6.96,5.78,117.0,🔥 HIGH-SPEED CARVE!
1772089983.660,33.7,0,0,70.5,200.0,1,-62.53,71.8,96.5,100.0,16.4,6.96,5.78,117.0,🔥 HIGH-SPEED CARVE!
1772089983.714,33.0,0,0,70.5,200.0,1,-62.53,71.8,98.6,100.0,16.4,6.96,5.78,117.0,🔥 HIGH-SPEED CARVE!
1772089983.769,32.2,0,0,70.5,200.0,1,-64.63,71.9,99.4,100.0,16.4,6.90,5.78,117.0,🔥 HIGH-SPEED CARVE!
1772089983.823,21.6,0,0,200.0,200.0,1,-64.63,71.9,67.1,100.0,10.5,6.90,5.78,117.0,🔥 HIGH-SPEED CARVE!
1772089984.986,45.2,0,0,69.6,115.5,1,-75.23,21.6,34.6,80.0,80.0,6.55,5.78,12.0,🔥 HIGH-SPEED CARVE!
1772089985.041,36.2,0,0,200.0,115.5,1,-80.24,36.7,-46.1,60.0,79.1,6.53,5.78,12.0,🔥 HIGH-SPEED CARVE!
1772089985.096,45.2,0,0,200.0,115.5,1,-80.24,47.3,-78.5,40.0,99.1,6.53,5.78,12.0,🔥 HIGH-SPEED CARVE!
1772089985.150,28.8,0,0,200.0,115.5,1,-80.24,54.7,-91.4,27.3,100.0,6.53,5.78,12.0,🔥 HIGH-SPEED CARVE!
1772089985.205,36.2,0,0,200.0,200.0,1,-82.10,59.9,-9.3,47.3,80.0,6.50,5.78,12.0,🔥 HIGH-SPEED CARVE!
1772089985.260,37.8,0,0,200.0,200.0,1,-82.10,63.5,23.6,67.3,60.0,6.50,5.78,12.0,🔥 HIGH-SPEED CARVE!
1772089985.315,36.9,0,0,200.0,200.0,1,-82.10,66.1,36.7,87.3,40.0,6.50,5.78,12.0,🔥 HIGH-SPEED CARVE!
1772089985.370,36.2,0,0,200.0,200.0,1,29.87,67.8,42.0,100.0,20.2,6.62,5.78,144.0,🔥 HIGH-SPEED CARVE!
1772089985.425,35.8,0,0,200.0,200.0,1,29.87,69.1,44.1,100.0,18.5,6.62,5.78,144.0,🔥 HIGH-SPEED CARVE!
1772089985.481,58.5,0,0,200.0,200.0,1,-9.53,70.0,41.8,100.0,15.9,6.81,5.78,144.0,🔥 HIGH-SPEED CARVE!
1772089985.536,55.9,0,0,200.0,200.0,1,-9.53,70.6,41.3,100.0,16.9,6.81,5.78,144.0,🔥 HIGH-SPEED CARVE!
1772089985.592,52.7,0,0,200.0,200.0,1,-9.53,71.0,41.7,100.0,16.8,6.81,5.78,144.0,🔥 HIGH-SPEED CARVE!
1772089985.648,53.0,0,0,200.0,200.0,1,-22.53,71.3,41.7,100.0,15.1,6.88,5.78,144.0,🔥 HIGH-SPEED CARVE!
1772089985.704,54.4,0,0,200.0,200.0,1,-22.53,71.5,41.5,100.0,15.4,6.88,5.78,144.0,🔥 HIGH-SPEED CARVE!
1772089985.759,53.0,0,0,200.0,200.0,1,-22.53,71.7,41.7,100.0,15.4,6.88,5.78,144.0,🔥 HIGH-SPEED CARVE!
1772089985.813,22.5,0,0,200.0,200.0,1,-31.11,71.8,44.0,100.0,11.8,6.92,5.79,144.0,🔥 HIGH-SPEED CARVE!
1772089985.867,20.3,0,0,200.0,200.0,1,-31.11,71.8,44.9,100.0,11.0,6.92,5.79,144.0,🔥 HIGH-SPEED CARVE!
1772089985.923,49.6,0,0,83.6,200.0,1,-31.11,71.9,78.0,100.0,14.7,6.92,5.79,144.0,🔥 HIGH-SPEED CARVE!
