timestamp,pico_timestamp_ms,frame,mag_x,mag_y,mag_z,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,raw_field_norm,accel_norm
1774622448.734788,9070803,80223,-0.105700000,-0.284000000,0.295700000,0.000000000,0.021000000,-0.865000000,1.730000000,8.430000000,0.490000000,0.423399315,0.865254876
1774622448.838975,9070907,80224,-0.108700000,-0.305000000,0.289000000,0.250000000,0.102000000,-0.641000000,0.640000000,1.960000000,0.030000000,0.434006555,0.695546548
1774622448.946032,9071014,80225,-0.108700000,-0.317300000,0.284300000,0.250000000,0.129000000,-0.988000000,3.420000000,1.110000000,0.280000000,0.439683375,1.027270656
1774622449.052566,9071121,80226,-0.110300000,-0.337300000,0.272300000,0.008000000,0.008000000,-0.976000000,4.150000000,4.430000000,3.940000000,0.447308249,0.976065572
1774622449.159166,9071227,80227,-0.107000000,-0.345700000,0.270000000,0.072000000,0.001000000,-0.928000000,0.050000000,3.910000000,0.030000000,0.451505803,0.930789450
1774622449.264704,9071334,80228,-0.108700000,-0.353300000,0.270000000,0.068000000,0.000000000,-0.953000000,0.500000000,0.340000000,0.010000000,0.457751658,0.955422943
1774622449.372090,9071440,80229,-0.106000000,-0.356700000,0.268300000,0.125000000,0.104000000,-0.938000000,3.500000000,1.970000000,-1.470000000,0.458754597,0.951990021
1774622449.476417,9071546,80230,-0.107700000,-0.368300000,0.262000000,0.126000000,0.000000000,-0.500000000,1.500000000,1.020000000,0.850000000,0.464637687,0.515631651
1774622449.583561,9071652,80231,-0.110300000,-0.377300000,0.252300000,0.017000000,0.010000000,-0.477000000,3.450000000,0.490000000,-1.950000000,0.467093856,0.477407583
1774622449.690173,9071758,80232,-0.108700000,-0.383300000,0.245700000,0.031000000,0.031000000,-0.476000000,3.970000000,0.080000000,0.240000000,0.468084469,0.478014644
1774622449.796709,9071865,80233,-0.111000000,-0.390700000,0.244000000,0.125000000,0.094000000,-0.468000000,0.030000000,0.990000000,0.090000000,0.473817992,0.493441993
1774622449.903100,9071972,80234,-0.107000000,-0.391700000,0.239300000,0.125000000,0.032000000,-0.482000000,4.000000000,0.610000000,-1.180000000,0.471319828,0.498971943
1774622450.010385,9072078,80235,-0.112700000,-0.396700000,0.232700000,0.021000000,0.034000000,-0.426000000,0.000000000,2.500000000,0.730000000,0.473520295,0.427870307
1774622450.116415,9072185,80236,-0.107000000,-0.405700000,0.237000000,0.016000000,0.033000000,-0.438000000,3.540000000,0.240000000,-1.150000000,0.481882237,0.439532706
1774622450.222808,9072292,80237,-0.112700000,-0.408300000,0.233700000,0.028000000,0.010000000,-0.375000000,0.020000000,0.520000000,0.060000000,0.483762204,0.376176820
1774622450.329254,9072398,80238,-0.113700000,-0.415700000,0.219300000,0.062000000,0.004000000,-0.390000000,3.280000000,1.220000000,0.060000000,0.483556274,0.394917713
1774622450.434249,9072504,80239,-0.112700000,-0.420000000,0.222300000,0.031000000,0.038000000,-0.480000000,0.050000000,0.980000000,0.370000000,0.488383640,0.482498705
1774622450.539553,9072608,80240,-0.116000000,-0.401700000,0.236000000,0.125000000,0.009000000,-0.500000000,2.000000000,3.910000000,-3.880000000,0.480119662,0.515466779
1774622450.646398,9072715,80241,-0.117000000,-0.379000000,0.252300000,0.125000000,0.031000000,-0.490000000,1.100000000,0.240000000,-2.870000000,0.470090725,0.506641885
1774622450.752323,9072822,80242,-0.121000000,-0.356700000,0.262000000,0.025000000,0.000000000,-0.871000000,4.400000000,0.140000000,-2.920000000,0.458824465,0.871358709
1774622450.859765,9072927,80243,-0.119300000,-0.327300000,0.277700000,0.010000000,0.000000000,-0.961000000,0.610000000,0.270000000,-6.810000000,0.445505410,0.961052028
1774622450.964922,9073033,80244,-0.130300000,-0.292300000,0.290700000,0.012000000,0.000000000,-0.686000000,6.350000000,2.210000000,-6.110000000,0.432346932,0.686104948
1774622451.074567,9073140,80245,-0.129300000,-0.258300000,0.300300000,0.008000000,0.009000000,-0.731000000,4.640000000,0.070000000,-7.270000000,0.416674297,0.731099172
1774622451.179727,9073245,80246,-0.137700000,-0.225000000,0.307700000,0.002000000,0.001000000,-1.000000000,4.890000000,16.440000000,-3.630000000,0.405296904,1.000002500
1774622451.285664,9073352,80247,-0.145300000,-0.185000000,0.309300000,0.040000000,0.005000000,-1.000000000,5.870000000,5.010000000,1.390000000,0.388591791,1.000812170
1774622451.389314,9073456,80248,-0.152000000,-0.145700000,0.309300000,0.000000000,0.008000000,-0.916000000,9.770000000,1.950000000,0.980000000,0.374164376,0.916034934
1774622451.496007,9073563,80249,-0.157700000,-0.109000000,0.303700000,0.002000000,0.031000000,-0.931000000,8.460000000,0.130000000,1.220000000,0.359143398,0.931518116
1774622451.601084,9073668,80250,-0.162300000,-0.075700000,0.291700000,0.062000000,0.035000000,-1.857000000,9.770000000,0.990000000,0.760000000,0.342287408,1.858364335
1774622451.708642,9073775,80251,-0.167300000,-0.024000000,0.279300000,0.000000000,0.001000000,-1.851000000,8.120000000,0.060000000,0.000000000,0.326456398,1.851000270
1774622451.816095,9073882,80252,-0.177300000,0.005700000,0.262000000,0.001000000,0.001000000,-0.984000000,8.820000000,0.500000000,1.490000000,0.316404456,0.984001016
1774622451.920765,9073988,80253,-0.176700000,0.035000000,0.250700000,0.017000000,-0.031000000,-1.922000000,7.960000000,0.490000000,0.000000000,0.308704357,1.922325155
1774622452.027142,9074094,80254,-0.184000000,0.054000000,0.237000000,0.002000000,-0.023000000,-1.871000000,8.310000000,0.050000000,2.080000000,0.304862264,1.871142432
1774622452.132170,9074199,80255,-0.181700000,0.075000000,0.228300000,0.033000000,-0.043000000,-1.000000000,4.400000000,0.240000000,1.100000000,0.301265298,1.001467923
1774622452.237431,9074304,80256,-0.188300000,0.098300000,0.207300000,0.008000000,0.001000000,-1.875000000,9.770000000,0.120000000,0.730000000,0.296804767,1.875017333
1774622452.344274,9074410,80257,-0.186700000,0.125700000,0.184000000,0.007000000,0.000000000,-0.992000000,0.340000000,1.740000000,0.000000000,0.290711850,0.992024697
1774622452.450985,9074516,80258,-0.192300000,0.134000000,0.172000000,0.008000000,0.002000000,-0.998000000,0.270000000,0.300000000,1.590000000,0.290722015,0.998034068
1774622452.557056,9074623,80259,-0.189000000,0.146700000,0.150300000,0.013000000,0.036000000,-0.979000000,2.060000000,0.240000000,0.270000000,0.282545536,0.979747927
1774622452.662638,9074729,80260,-0.191700000,0.168300000,0.135000000,0.012000000,0.031000000,-0.999000000,0.120000000,0.260000000,0.150000000,0.288615280,0.999552900
1774622452.767949,9074836,80261,-0.190700000,0.177300000,0.112300000,0.064000000,0.031000000,-0.924000000,1.030000000,0.050000000,1.890000000,0.283571984,0.926732432
1774622452.875724,9074942,80262,-0.187300000,0.195700000,0.095700000,0.501000000,0.024000000,-0.906000000,0.560000000,0.040000000,0.000000000,0.287294744,1.035573754
1774622452.981857,9075047,80263,-0.186700000,0.208300000,0.078700000,0.065000000,0.032000000,-0.984000000,4.410000000,0.270000000,-2.930000000,0.290584704,0.986663570
1774622453.084929,9075153,80264,-0.198300000,0.219000000,0.050000000,0.016000000,0.031000000,-0.980000000,0.440000000,0.490000000,-7.290000000,0.299639600,0.980620722
1774622453.191848,9075259,80265,-0.199000000,0.224000000,0.030000000,0.012000000,0.034000000,-0.876000000,0.240000000,0.490000000,-3.810000000,0.301126219,0.876741695
1774622453.299288,9075364,80266,-0.199000000,0.230700000,0.009000000,0.033000000,0.032000000,-0.857000000,0.550000000,0.020000000,0.010000000,0.304802379,0.858231903
1774622453.404731,9075471,80267,-0.195700000,0.241700000,-0.020300000,0.250000000,0.031000000,-0.742000000,9.830000000,0.530000000,0.980000000,0.311656012,0.783597473
1774622453.510269,9075577,80268,-0.195000000,0.249000000,-0.039300000,0.028000000,0.002000000,-0.984000000,8.790000000,0.020000000,1.240000000,0.318701255,0.984400325
1774622453.619012,9075684,80269,-0.195700000,0.252300000,-0.066700000,0.063000000,0.002000000,-0.952000000,9.770000000,1.710000000,0.600000000,0.326194221,0.954084378
1774622453.722208,9075790,80270,-0.195000000,0.260700000,-0.097300000,0.001000000,0.002000000,-0.499000000,0.050000000,0.620000000,4.530000000,0.339789317,0.499005010
1774622453.827792,9075895,80271,-0.194000000,0.260000000,-0.116700000,0.016000000,-0.062000000,-0.467000000,7.820000000,0.750000000,0.180000000,0.344753376,0.471369282
1774622453.932112,9076000,80272,-0.188300000,0.260700000,-0.115000000,0.125000000,0.004000000,-0.839000000,3.930000000,0.240000000,1.960000000,0.341535328,0.848270004
1774622454.038274,9076107,80273,-0.193300000,0.258300000,-0.127000000,0.125000000,0.000000000,-0.492000000,0.560000000,0.030000000,-7.820000000,0.346717147,0.507630771
1774622454.144053,9076213,80274,-0.195700000,0.260000000,-0.127700000,0.015000000,0.006000000,-0.434000000,3.910000000,0.310000000,0.980000000,0.349579433,0.434300587
1774622454.250907,9076319,80275,-0.191700000,0.257300000,-0.142300000,0.070000000,0.000000000,-0.500000000,3.930000000,0.010000000,0.130000000,0.351000670,0.504876222
1774622454.357012,9076426,80276,-0.189000000,0.261700000,-0.152700000,0.062000000,0.000000000,-0.498000000,0.310000000,0.000000000,1.190000000,0.357106679,0.501844597
1774622454.463624,9076531,80277,-0.184000000,0.260700000,-0.164000000,0.063000000,0.020000000,-0.498000000,0.010000000,0.050000000,-1.680000000,0.358770804,0.502367395
1774622454.568246,9076637,80278,-0.180000000,0.265000000,-0.165000000,0.024000000,0.016000000,-0.495000000,0.250000000,0.030000000,0.060000000,0.360347055,0.495839692
1774622454.675412,9076742,80279,-0.187300000,0.258300000,-0.163300000,0.069000000,0.004000000,-0.498000000,0.440000000,0.000000000,0.680000000,0.358423032,0.502773309
1774622454.777459,9076847,80280,-0.180000000,0.266700000,-0.140700000,0.023000000,0.000000000,-0.367000000,3.050000000,0.520000000,3.920000000,0.351177135,0.367720002
1774622454.881646,9076952,80281,-0.178300000,0.265700000,-0.103700000,0.000000000,0.006000000,-0.469000000,2.970000000,0.010000000,2.760000000,0.336364490,0.469038378
1774622454.989940,9077057,80282,-0.175000000,0.263300000,-0.063700000,0.027000000,0.004000000,-0.984000000,5.620000000,0.500000000,-0.460000000,0.322505163,0.984378484
1774622455.094697,9077163,80283,-0.175700000,0.254000000,-0.026700000,0.002000000,0.000000000,-0.998000000,0.270000000,0.000000000,2.690000000,0.309999000,0.998002004
1774622455.201941,9077270,80284,-0.170000000,0.245000000,0.016000000,0.002000000,0.024000000,-0.744000000,7.850000000,1.620000000,4.290000000,0.298631880,0.744389683
1774622455.309120,9077378,80285,-0.160700000,0.230000000,0.062000000,0.001000000,0.000000000,-0.914000000,5.200000000,0.150000000,4.410000000,0.287347333,0.914000547
1774622455.416396,9077484,80286,-0.159000000,0.207300000,0.100300000,0.016000000,-0.042000000,-0.988000000,2.930000000,0.750000000,-0.300000000,0.279847065,0.989021739
1774622455.521792,9077589,80287,-0.151000000,0.179000000,0.142300000,0.004000000,-0.035000000,-0.976000000,3.930000000,1.300000000,0.060000000,0.274027900,0.976635551
1774622455.626927,9077694,80288,-0.155300000,0.154000000,0.176000000,0.000000000,-0.029000000,-0.979000000,8.730000000,0.180000000,-3.790000000,0.280731348,0.979429426
1774622455.732967,9077801,80289,-0.149300000,0.128300000,0.196000000,0.004000000,-0.015000000,-0.962000000,3.180000000,1.060000000,-1.690000000,0.277790173,0.962125252
1774622455.836627,9077906,80290,-0.146000000,0.100000000,0.214300000,0.012000000,-0.023000000,-1.840000000,4.420000000,0.020000000,-1.940000000,0.277921734,1.840182871
1774622455.942968,9078012,80291,-0.148700000,0.083300000,0.230000000,0.016000000,-0.033000000,-1.874000000,3.180000000,0.120000000,-2.920000000,0.286270117,1.874358824
1774622456.051299,9078119,80292,-0.140300000,0.066700000,0.248300000,0.031000000,0.003000000,-1.869000000,3.920000000,0.020000000,-2.930000000,0.292892250,1.869259479
1774622456.157393,9078225,80293,-0.138700000,0.036700000,0.260300000,0.028000000,0.014000000,-2.000000000,7.980000000,0.120000000,0.500000000,0.297221584,2.000244985
1774622456.261663,9078331,80294,-0.139300000,0.011700000,0.275000000,0.032000000,0.000000000,-1.922000000,0.790000000,1.220000000,0.030000000,0.308490486,1.922266371
1774622456.369000,9078437,80295,-0.137000000,-0.014000000,0.284300000,0.000000000,0.005000000,-1.999000000,2.740000000,31.300000000,0.330000000,0.315897911,1.999006253
1774622456.474425,9078541,80296,-0.132700000,-0.037300000,0.295700000,0.031000000,0.039000000,-0.977000000,2.850000000,0.000000000,0.030000000,0.326250011,0.978269390
1774622456.579664,9078647,80297,-0.121000000,-0.082300000,0.304300000,0.023000000,0.008000000,-0.998000000,7.820000000,1.960000000,3.950000000,0.337657785,0.998297050
1774622456.687716,9078755,80298,-0.117000000,-0.130700000,0.314000000,0.504000000,0.039000000,-0.868000000,7.850000000,35.270000000,0.660000000,0.359676924,1.004470507
1774622456.792496,9078861,80299,-0.111000000,-0.151700000,0.312300000,0.000000000,0.051000000,-0.870000000,3.910000000,3.910000000,-2.870000000,0.364506763,0.871493546
1774622456.899016,9078967,80300,-0.108700000,-0.193300000,0.312300000,0.003000000,0.000000000,-0.992000000,0.010000000,0.520000000,2.030000000,0.383029855,0.992004536
1774622457.005269,9079074,80301,-0.103300000,-0.230000000,0.308700000,0.001000000,0.018000000,-0.922000000,8.900000000,7.880000000,4.210000000,0.398580707,0.922176230
1774622457.111459,9079180,80302,-0.097300000,-0.255700000,0.304300000,0.062000000,0.039000000,-0.843000000,8.310000000,0.120000000,8.840000000,0.409204435,0.846176105
1774622457.217293,9079286,80303,-0.090000000,-0.280000000,0.297300000,0.017000000,0.000000000,-0.750000000,4.050000000,0.310000000,6.960000000,0.418195277,0.750192642
1774622457.322700,9079391,80304,-0.095700000,-0.310000000,0.290700000,0.034000000,0.045000000,-0.633000000,4.400000000,0.090000000,2.030000000,0.435620225,0.635507671
1774622457.428227,9079497,80305,-0.090700000,-0.335000000,0.277700000,0.000000000,0.000000000,-0.990000000,4.670000000,2.200000000,-4.620000000,0.444487098,0.990000000
1774622457.532897,9079603,80306,-0.084000000,-0.360700000,0.268300000,0.000000000,0.000000000,-0.498000000,7.820000000,1.430000000,-6.470000000,0.457324152,0.498000000
1774622457.640006,9079708,80307,-0.078300000,-0.384000000,0.252300000,0.139000000,0.034000000,-0.484000000,7.940000000,0.250000000,-3.390000000,0.466092459,0.504710808
1774622457.747368,9079815,80308,-0.081700000,-0.398300000,0.242000000,0.027000000,0.001000000,-0.483000000,0.240000000,0.000000000,2.710000000,0.473161473,0.483755103
1774622457.852586,9079919,80309,-0.080000000,-0.412300000,0.228300000,0.016000000,0.018000000,-0.497000000,3.930000000,0.130000000,2.700000000,0.478029476,0.497583159
1774622457.956998,9080026,80310,-0.079000000,-0.421700000,0.218700000,0.012000000,0.004000000,-0.499000000,3.920000000,0.890000000,0.850000000,0.481561606,0.499160295
1774622458.063492,9080133,80311,-0.075700000,-0.433300000,0.203300000,1.000000000,0.004000000,-0.422000000,3.930000000,0.000000000,2.210000000,0.484572255,1.085403151
1774622458.172904,9080239,80312,-0.078300000,-0.441700000,0.195300000,0.037000000,0.063000000,-0.249000000,1.520000000,0.030000000,0.070000000,0.489256446,0.259497592
1774622458.276663,9080346,80313,-0.075000000,-0.440000000,0.197700000,0.033000000,0.039000000,-0.236000000,3.920000000,15.730000000,0.010000000,0.488170349,0.241466354
1774622458.383815,9080452,80314,-0.075700000,-0.453300000,0.188700000,0.031000000,0.062000000,-0.246000000,5.260000000,0.510000000,-1.100000000,0.496808887,0.255579733
1774622458.491180,9080558,80315,-0.074000000,-0.453300000,0.188700000,0.042000000,0.006000000,-0.216000000,3.420000000,0.000000000,0.180000000,0.496552696,0.220127236
1774622458.595979,9080663,80316,-0.075000000,-0.450700000,0.189300000,0.021000000,0.034000000,-0.225000000,0.150000000,0.010000000,-1.830000000,0.494560391,0.228521334
1774622458.698918,9080768,80317,-0.074000000,-0.425000000,0.216000000,0.032000000,0.050000000,-0.480000000,4.520000000,0.020000000,-2.440000000,0.482448961,0.483656903
1774622458.802989,9080872,80318,-0.081700000,-0.397300000,0.233700000,0.012000000,0.057000000,-0.491000000,8.870000000,2.140000000,-7.690000000,0.468121640,0.494443121
1774622458.907881,9080977,80319,-0.090000000,-0.355000000,0.262000000,0.019000000,0.057000000,-0.500000000,5.860000000,0.000000000,-14.630000000,0.450298790,0.503597061
1774622459.015851,9081083,80320,-0.096700000,-0.310000000,0.284300000,0.017000000,0.080000000,-0.996000000,5.190000000,0.630000000,-7.790000000,0.431598633,0.999352290
1774622459.122096,9081190,80321,-0.105000000,-0.264000000,0.301000000,0.006000000,0.004000000,-0.749000000,4.890000000,0.240000000,-6.760000000,0.413910618,0.749034712
1774622459.229084,9081297,80322,-0.109300000,-0.219000000,0.311700000,0.001000000,0.020000000,-0.998000000,9.770000000,63.150000000,-6.340000000,0.396313487,0.998200882
1774622459.334253,9081401,80323,-0.121000000,-0.166700000,0.309300000,0.003000000,0.000000000,-0.841000000,8.790000000,4.020000000,-14.600000000,0.371613213,0.841005351
1774622459.441016,9081509,80324,-0.131000000,-0.120700000,0.308700000,0.062000000,0.047000000,-0.916000000,8.990000000,60.130000000,-6.690000000,0.356405920,0.919298102
1774622459.545810,9081613,80325,-0.141000000,-0.085000000,0.298300000,0.005000000,0.047000000,-0.986000000,9.280000000,0.170000000,-6.200000000,0.340718197,0.987132210
1774622459.652811,9081721,80326,-0.147700000,-0.030700000,0.286000000,0.008000000,0.024000000,-1.000000000,4.930000000,3.660000000,-7.690000000,0.323347769,1.000319949
1774622459.758681,9081826,80327,-0.154300000,0.003300000,0.273300000,0.125000000,0.000000000,-1.904000000,4.980000000,0.090000000,-6.170000000,0.313866644,1.908098792
1774622459.861728,9081932,80328,-0.160000000,0.038300000,0.254000000,0.002000000,0.000000000,-0.997000000,0.000000000,0.010000000,0.850000000,0.302626651,0.997002006
1774622459.968934,9082038,80329,-0.167300000,0.069000000,0.230700000,0.004000000,0.004000000,-0.990000000,8.370000000,0.490000000,0.240000000,0.293211153,0.990016161
1774622460.075763,9082143,80330,-0.164000000,0.098300000,0.216000000,0.031000000,-0.031000000,-1.906000000,7.890000000,0.020000000,3.910000000,0.288469912,1.906504131
1774622460.181258,9082250,80331,-0.168300000,0.115700000,0.198700000,0.036000000,-0.049000000,-1.874000000,8.370000000,0.310000000,0.010000000,0.284943977,1.874986133
1774622460.287227,9082355,80332,-0.174000000,0.137300000,0.173700000,0.012000000,0.008000000,-1.842000000,8.320000000,0.550000000,4.100000000,0.281600746,1.842056460
1774622460.393736,9082462,80333,-0.172300000,0.163300000,0.155700000,0.018000000,0.000000000,-0.998000000,8.150000000,0.090000000,2.000000000,0.283895527,0.998162311
1774622460.500486,9082569,80334,-0.174000000,0.179000000,0.129300000,0.126000000,0.004000000,-1.816000000,4.410000000,7.820000000,0.120000000,0.281132513,1.820370292
