timestamp,dt_ms,laser_front_cm,sonar_front_cm,ir_left,ir_right,accel_x,accel_y,accel_z,accel_mag,gyro_z,rpm,battery_v,current_a,vision_mode,target_name,target_found,target_bbox_area,vision_steer_pull,avoid_state,raw_throttle,raw_steering,smooth_throttle,smooth_steering,motor_L,motor_R,sweep_active,sweep_esc_angle,sweep_esc_dist,rover_heading,target_bearing,laser_healthy,touch_x,touch_y,touch_conf,status_msg
1772279368.780469,,100,25.7,False,False,-0.005,-0.007,1.009,1.009,2.74,0.0,12.13,5.81,,,,,,,,,,,,,,,,,,,,,,
1772279369.035667,,100,25.7,False,False,0.012,0.007,1.032,1.032,-3.22,0.0,12.13,5.81,,,,,,,,,,,,,,,,,,,,,,
1772279369.2948728,,62.4,25.7,False,False,-0.018,0.006,0.983,0.983,-2.37,0.0,12.13,5.81,,,,,,,,,,,,,,,,,,,,,,
1772279369.5545616,,62.160000000000004,25.7,False,False,-0.048,0.039,0.927,0.929,-3.01,0.0,12.13,5.81,,,,,,,,,,,,,,,,,,,,,,
1772279369.809989,,62.160000000000004,32.4,False,False,-0.062,0.034,0.935,0.937,-3.82,0.0,12.13,5.81,,,,,,,,,,,,,,,,,,,,,,
1772279370.068444,,61.58,25.7,False,False,-0.002,-0.005,0.984,0.984,1.75,0.0,12.13,5.81,,,,,,,,,,,,,,,,,,,,,,
1772279370.3268616,,62.120000000000005,25.7,False,False,-0.003,-0.003,0.999,0.999,-1.65,0.0,12.13,5.81,,,,,,,,,,,,,,,,,,,,,,
1772279370.5814128,,62.120000000000005,25.7,False,False,-0.017,0.014,0.998,0.998,-3.93,0.0,12.13,5.81,,,,,,,,,,,,,,,,,,,,,,
1772279370.8400419,,62.42,26.7,False,False,-0.011,0.012,0.998,0.998,-3.86,0.0,12.13,5.81,,,,,,,,,,,,,,,,,,,,,,
1772279371.09853,,61.98,25.7,False,False,0.015,-0.002,1.022,1.022,-3.35,0.0,12.13,5.81,,,,,,,,,,,,,,,,,,,,,,
1772279371.3536406,,62.06,25.7,False,False,-0.04,0.045,0.934,0.936,-2.19,0.0,12.13,5.81,,,,,,,,,,,,,,,,,,,,,,
1772279371.612148,,62.58,25.7,False,False,-0.027,0.028,0.959,0.96,2.23,0.0,12.13,5.81,,,,,,,,,,,,,,,,,,,,,,
1772279371.8705697,,61.98,25.7,False,False,0.02,-0.013,1.032,1.032,2.43,0.0,12.13,5.8,,,,,,,,,,,,,,,,,,,,,,
1772279372.1253095,,61.98,25.7,False,False,-0.008,-0.014,0.979,0.979,1.91,0.0,12.13,5.81,,,,,,,,,,,,,,,,,,,,,,
1772279372.3837833,,62.1,26.7,False,False,0.01,0.005,0.933,0.933,2.65,0.0,12.13,5.82,,,,,,,,,,,,,,,,,,,,,,
1772279372.6422966,,62.279999999999994,25.7,False,False,-0.006,0.003,0.922,0.922,1.28,0.0,12.14,5.81,,,,,,,,,,,,,,,,,,,,,,
1772279372.8973503,,61.98,25.7,False,False,-0.039,0.042,0.932,0.934,-0.83,0.0,12.13,5.81,,,,,,,,,,,,,,,,,,,,,,
1772279373.156161,,62.5,25.7,False,False,-0.049,0.028,0.946,0.948,-2.67,0.0,12.13,5.81,,,,,,,,,,,,,,,,,,,,,,
1772279373.4152038,,62.14,26.0,False,False,-0.023,0.009,0.989,0.989,-2.02,0.0,12.13,5.81,,,,,,,,,,,,,,,,,,,,,,
