timestamp,dt_ms,laser_front_cm,sonar_rear_cm,ir_left,ir_right,accel_x,accel_y,accel_z,accel_mag,gyro_z,rpm,battery_v,current_a,vision_mode,target_name,target_found,target_bbox_area,vision_steer_pull,avoid_state,raw_throttle,raw_steering,smooth_throttle,smooth_steering,motor_L,motor_R,sweep_active,sweep_esc_angle,sweep_esc_dist,touch_x,touch_y,touch_conf,status_msg
1772263539.4832628,,999,61.5,0,0,,,,0.58,-8.1,,,,TOUCH_TRACKING,TOUCH TARGET,1,6400,7.8,CLEAR,100,14.1,100.0,13.9,117.6,82.4,0,0,0,,,0.918,>> HUNTING: TOUCH TARGET
1772263539.5352662,,999,53.4,0,0,,,,0.93,-8.1,,,,TOUCH_TRACKING,TOUCH TARGET,1,6400,9.7,CLEAR,100,17.4,100.0,16.4,120.5,79.5,0,0,0,,,0.918,>> HUNTING: TOUCH TARGET
1772263539.5581,,999,53.4,False,False,0.393,-0.058,0.843,0.931,-7.22,339.0,11.79,5.82,,,,,,,,,,,,,,,,,,,
1772263539.5861022,,999,53.4,0,0,,,,0.93,-8.1,,,,TOUCH_TRACKING,TOUCH TARGET,1,6400,10.0,CLEAR,100,18.0,100.0,17.5,121.9,78.1,0,0,0,,,0.915,>> HUNTING: TOUCH TARGET
1772263539.6370313,,999,53.4,0,0,,,,0.93,-22.1,,,,TOUCH_TRACKING,TOUCH TARGET,1,6400,10.6,CLEAR,100,19.1,100.0,18.6,125.3,74.7,0,0,0,,,0.917,>> HUNTING: TOUCH TARGET
1772263539.6883943,,167.7,44.2,0,0,,,,0.64,-22.1,,,,TOUCH_TRACKING,TOUCH TARGET,1,6400,12.0,CLEAR,100,21.7,100.0,20.8,127.8,72.2,0,0,0,,,0.918,>> HUNTING: TOUCH TARGET
1772263539.7392213,,167.7,44.2,0,0,,,,0.64,-22.1,,,,TOUCH_TRACKING,TOUCH TARGET,1,6400,12.3,CLEAR,100,22.2,100.0,21.8,129.0,71.0,0,0,0,,,0.909,>> HUNTING: TOUCH TARGET
1772263539.7903523,,167.7,44.2,0,0,,,,0.64,-11.1,,,,TOUCH_TRACKING,TOUCH TARGET,1,6400,13.4,CLEAR,100,24.2,100.0,23.5,129.3,70.7,0,0,0,,,0.906,>> HUNTING: TOUCH TARGET
1772263539.8208625,,999,36.2,False,False,0.078,-0.169,0.701,0.725,-10.22,339.0,11.78,5.82,,,,,,,,,,,,,,,,,,,
1772263539.8409429,,999,36.2,0,0,,,,0.72,-11.1,,,,TOUCH_TRACKING,TOUCH TARGET,1,6400,13.9,CLEAR,100,25.0,100.0,24.6,130.6,69.4,0,0,0,,,0.879,>> HUNTING: TOUCH TARGET
1772263539.8926625,,999,36.2,0,0,,,,0.72,-11.1,,,,TOUCH_TRACKING,TOUCH TARGET,1,6400,15.0,CLEAR,100,27.0,100.0,26.3,132.7,67.3,0,0,0,,,0.895,>> HUNTING: TOUCH TARGET
1772263539.944804,,999,36.2,0,0,,,,0.72,-4.8,,,,TOUCH_TRACKING,TOUCH TARGET,1,6400,15.8,CLEAR,100,28.4,100.0,27.8,133.5,66.5,0,0,0,,,0.887,>> HUNTING: TOUCH TARGET
1772263539.9958043,,999,29.4,0,0,,,,0.66,-4.8,,,,TOUCH_TRACKING,TOUCH TARGET,1,6400,16.2,CLEAR,100,29.2,100.0,28.8,134.7,65.3,0,0,0,,,0.89,>> HUNTING: TOUCH TARGET
1772263540.0468416,,999,29.4,0,0,,,,0.66,-4.8,,,,TOUCH_TRACKING,TOUCH TARGET,1,6400,16.6,CLEAR,100,29.8,100.0,29.5,135.5,64.5,0,0,0,,,0.858,>> HUNTING: TOUCH TARGET
1772263540.0764136,,999,29.4,False,False,0.357,-0.059,0.557,0.664,-3.93,339.0,11.79,5.82,,,,,,,,,,,,,,,,,,,
1772263540.0976124,,999,29.4,0,0,,,,0.66,-20.5,,,,TOUCH_TRACKING,TOUCH TARGET,1,6400,17.2,CLEAR,100,30.9,100.0,30.5,139.1,60.9,0,0,0,,,0.783,>> HUNTING: TOUCH TARGET
1772263540.1484346,,999,19.7,0,0,,,,1.44,-20.5,,,,TOUCH_TRACKING,TOUCH TARGET,1,6400,18.3,CLEAR,100,32.9,100.0,32.2,141.1,58.9,0,0,0,,,0.824,>> HUNTING: TOUCH TARGET
1772263540.1996377,,999,19.7,0,0,,,,1.44,-20.5,,,,TOUCH_TRACKING,TOUCH TARGET,1,6400,21.4,CLEAR,100,38.5,100.0,36.6,146.3,53.7,0,0,0,,,0.862,>> HUNTING: TOUCH TARGET
1772263540.2500508,,999,19.7,0,0,,,,1.44,-2.9,,,,TOUCH_TRACKING,TOUCH TARGET,1,6400,25.6,CLEAR,100,46.1,100.0,43.3,151.5,48.5,0,0,0,,,0.874,>> HUNTING: TOUCH TARGET
1772263540.3006406,,999,14.5,0,0,,,,1.62,-2.9,,,,TOUCH_TRACKING,TOUCH TARGET,1,6400,26.2,CLEAR,100,47.2,100.0,46.1,154.8,45.2,0,0,0,,,0.84,>> HUNTING: TOUCH TARGET
1772263540.3347974,,999,14.5,False,False,-0.071,-0.137,1.609,1.616,-2.1,333.0,11.8,5.82,,,,,,,,,,,,,,,,,,,
1772263540.3513694,,999,14.5,0,0,,,,1.62,-2.9,,,,TOUCH_TRACKING,TOUCH TARGET,1,6400,31.9,CLEAR,100,57.4,100.0,54.0,164.1,35.9,0,0,0,,,0.591,>> HUNTING: TOUCH TARGET
1772263540.402019,,999,14.5,0,0,,,,1.62,-17.1,,,,TOUCH_TRACKING,TOUCH TARGET,1,6400,31.1,CLEAR,100,56.0,100.0,55.4,167.9,32.1,0,0,0,,,0.626,>> HUNTING: TOUCH TARGET
1772263540.4526236,,112.2,3.9,0,0,,,,1.42,-17.1,,,,TOUCH_TRACKING,TOUCH TARGET,1,6400,28.6,CLEAR,100,51.5,100.0,52.6,164.7,35.3,0,0,0,,,0.652,>> HUNTING: TOUCH TARGET
1772263540.5042715,,112.2,3.9,0,0,,,,1.42,-17.1,,,,TOUCH_TRACKING,TOUCH TARGET,1,6400,26.9,CLEAR,100,48.4,100.0,49.7,161.2,38.8,0,0,0,,,0.676,>> HUNTING: TOUCH TARGET
1772263540.5555303,,112.2,3.9,0,0,,,,1.42,-21.7,,,,TOUCH_TRACKING,TOUCH TARGET,1,6400,21.2,CLEAR,100,38.2,100.0,41.7,152.4,47.6,0,0,0,,,0.688,>> HUNTING: TOUCH TARGET
1772263540.5917766,,97.7,1.7,False,True,0.165,0.015,0.496,0.522,-20.87,333.0,11.83,5.81,,,,,,,,,,,,,,,,,,,
1772263540.6064289,,97.7,1.7,0,1,,,,0.52,-21.7,,,,TOUCH_TRACKING,TOUCH TARGET,1,6400,18.1,CLEAR,100,8.6,100.0,18.5,125.1,74.9,0,0,0,,,0.665,>> HUNTING: TOUCH TARGET [IR-R]
1772263540.6575205,,97.7,1.7,0,1,,,,0.52,-21.7,,,,TOUCH_TRACKING,TOUCH TARGET,1,6400,11.6,CLEAR,100,-3.2,100.0,3.3,107.2,92.8,0,0,0,,,0.685,>> HUNTING: TOUCH TARGET [IR-R]
1772263540.7081454,,97.7,1.7,0,1,,,,0.52,-21.7,,,,TOUCH_TRACKING,TOUCH TARGET,1,6400,7.8,CLEAR,100,-9.9,100.0,-6.0,96.2,103.8,0,0,0,,,0.676,>> HUNTING: TOUCH TARGET [IR-R]
1772263540.7589307,,999,27.4,0,0,,,,0.54,-37.1,,,,TOUCH_TRACKING,TOUCH TARGET,1,6400,2.3,CLEAR,100,4.2,100.0,1.2,106.9,93.1,0,0,0,,,0.685,>> HUNTING: TOUCH TARGET
1772263540.8095114,,999,27.4,0,0,,,,0.54,-37.1,,,,TOUCH_TRACKING,TOUCH TARGET,1,6400,1.6,CLEAR,100,2.8,100.0,2.3,108.3,91.7,0,0,0,,,0.7,>> HUNTING: TOUCH TARGET
1772263540.8467357,,999,27.4,False,False,0.534,-0.024,0.046,0.536,-36.24,333.0,11.79,5.81,,,,,,,,,,,,,,,,,,,
1772263540.861066,,999,27.4,0,0,,,,0.54,-37.1,,,,TOUCH_TRACKING,TOUCH TARGET,1,6400,2.8,CLEAR,100,5.1,100.0,4.2,110.6,89.4,0,0,0,,,0.69,>> HUNTING: TOUCH TARGET
1772263540.912179,,999,29.9,0,0,,,,2.21,0.9,,,,TOUCH_TRACKING,TOUCH TARGET,1,6400,3.1,CLEAR,0,0,50.0,1.3,51.4,48.6,0,0,0,,,0.681,!! TILT/COLLISION STOP
1772263540.9629495,,999,29.9,0,0,,,,2.21,0.9,,,,TOUCH_TRACKING,TOUCH TARGET,1,6400,5.2,CLEAR,0,0,25.0,0.4,25.3,24.7,0,0,0,,,0.67,!! TILT/COLLISION STOP
1772263541.0140288,,999,29.9,0,0,,,,2.21,0.9,,,,TOUCH_TRACKING,TOUCH TARGET,1,6400,7.2,CLEAR,0,0,12.5,0.1,12.5,12.5,0,0,0,,,0.623,!! TILT/COLLISION STOP
1772263541.0649228,,67.9,28.0,0,0,,,,2.25,-31.2,,,,TOUCH_TRACKING,TOUCH TARGET,1,6400,10.6,CLEAR,0,0,6.2,0.0,11.0,1.5,0,0,0,,,0.625,!! TILT/COLLISION STOP
1772263541.1059623,,67.9,28.0,False,False,-0.608,-0.303,2.145,2.25,-30.36,333.0,11.73,5.81,,,,,,,,,,,,,,,,,,,
1772263541.115718,,67.9,28.0,0,0,,,,2.25,-31.2,,,,TOUCH_TRACKING,TOUCH TARGET,1,6400,17.2,CLEAR,0,0,3.1,0.0,7.8,-1.6,0,0,0,,,0.616,!! TILT/COLLISION STOP
1772263541.1664257,,67.9,28.0,0,0,,,,2.25,-31.2,,,,TOUCH_TRACKING,TOUCH TARGET,1,6400,20.2,CLEAR,0,0,1.6,0.0,6.2,-3.1,0,0,0,,,0.607,!! TILT/COLLISION STOP
1772263541.2176077,,55.5,25.1,0,0,,,,1.17,6.2,,,,TOUCH_TRACKING,TOUCH TARGET,1,6400,22.8,CLEAR,70.0,41.1,35.8,28.7,68.8,2.8,0,0,0,,,0.595,>> HUNTING: TOUCH TARGET [SLOW 56cm]
1772263541.2683227,,55.5,25.1,0,0,,,,1.17,6.2,,,,TOUCH_TRACKING,TOUCH TARGET,1,6400,19.2,CLEAR,70.0,34.6,52.9,32.8,90.7,15.1,0,0,0,,,0.551,>> HUNTING: TOUCH TARGET [SLOW 56cm]
1772263541.3187304,,55.5,25.1,0,0,,,,1.17,6.2,,,,TOUCH_TRACKING,TOUCH TARGET,1,6400,20.0,CLEAR,70.0,36.0,61.4,35.1,101.9,21.0,0,0,0,,,0.507,>> HUNTING: TOUCH TARGET [SLOW 56cm]
1772263541.3648567,,50.9,21.9,False,False,0.328,0.21,0.375,0.54,-9.47,294.0,11.9,5.81,,,,,,,,,,,,,,,,,,,
1772263541.3703573,,50.9,21.9,0,0,,,,0.54,-10.3,,,,TOUCH_TRACKING,TOUCH TARGET,1,6400,23.0,CLEAR,70.0,41.3,65.7,39.5,113.8,17.6,0,0,0,,,0.505,>> HUNTING: TOUCH TARGET [SLOW 51cm]
1772263541.4215736,,50.9,21.9,0,0,,,,0.54,-10.3,,,,TOUCH_TRACKING,TOUCH TARGET,1,6400,26.9,CLEAR,70.0,48.4,67.9,45.7,123.3,12.4,0,0,0,,,0.494,>> HUNTING: TOUCH TARGET [SLOW 51cm]
1772263541.472015,,50.9,21.9,0,0,,,,0.54,-10.3,,,,TOUCH_TRACKING,TOUCH TARGET,1,6400,29.2,CLEAR,70.0,52.6,68.9,50.5,130.1,7.8,0,0,0,,,0.493,>> HUNTING: TOUCH TARGET [SLOW 51cm]
1772263541.5227015,,42.3,20.3,0,0,,,,1.73,-2.8,,,,TOUCH_TRACKING,TOUCH TARGET,1,6400,31.4,CLEAR,70.0,56.5,69.5,54.7,134.5,4.5,0,0,0,,,0.504,>> HUNTING: TOUCH TARGET [SLOW 42cm]
1772263541.5730543,,42.3,20.3,0,0,,,,1.73,-2.8,,,,TOUCH_TRACKING,TOUCH TARGET,1,6400,31.2,CLEAR,70.0,56.2,69.7,55.8,136.0,3.5,0,0,0,,,0.501,>> HUNTING: TOUCH TARGET [SLOW 42cm]
1772263541.62029,,42.3,20.3,False,False,-0.252,0.075,1.715,1.735,-1.93,294.0,11.77,5.81,,,,,,,,,,,,,,,,,,,
1772263541.6236455,,42.3,20.3,0,0,,,,1.73,-2.8,,,,TOUCH_TRACKING,TOUCH TARGET,1,6400,30.3,CLEAR,70.0,54.6,69.9,54.9,135.1,4.6,0,0,0,,,0.497,>> HUNTING: TOUCH TARGET [SLOW 42cm]
1772263541.6755073,,44.0,20.6,0,0,,,,1.0,-7.5,,,,TOUCH_TRACKING,TOUCH TARGET,1,6400,29.1,CLEAR,70.0,52.3,69.9,53.1,133.7,6.1,0,0,0,,,0.502,>> HUNTING: TOUCH TARGET [SLOW 44cm]
1772263541.726024,,44.0,20.6,0,0,,,,1.0,-7.5,,,,TOUCH_TRACKING,TOUCH TARGET,1,6400,32.3,CLEAR,70.0,58.2,70.0,56.7,138.0,2.0,0,0,0,,,0.497,>> HUNTING: TOUCH TARGET [SLOW 44cm]
1772263541.7767305,,44.0,20.6,0,0,,,,1.0,-7.5,,,,TOUCH_TRACKING,TOUCH TARGET,1,6400,32.3,CLEAR,70.0,58.2,70.0,57.8,139.3,0.7,0,0,0,,,0.498,>> HUNTING: TOUCH TARGET [SLOW 44cm]
1772263541.829818,,41.0,22.2,0,0,,,,0.82,-7.4,,,,TOUCH_TRACKING,TOUCH TARGET,1,6400,26.9,CLEAR,70.0,48.4,70.0,51.2,131.5,8.5,0,0,0,,,0.499,>> HUNTING: TOUCH TARGET [SLOW 41cm]
1772263541.8798518,,41.0,22.2,False,False,0.809,-0.062,-0.109,0.818,-6.61,294.0,11.82,5.81,,,,,,,,,,,,,,,,,,,
1772263541.881232,,41.0,22.2,0,0,,,,0.82,-7.4,,,,TOUCH_TRACKING,TOUCH TARGET,1,6400,26.4,CLEAR,70.0,47.5,70.0,48.6,128.5,11.5,0,0,0,,,0.495,>> HUNTING: TOUCH TARGET [SLOW 41cm]
1772263541.931845,,41.0,22.2,0,0,,,,0.82,-7.4,,,,TOUCH_TRACKING,TOUCH TARGET,1,6400,24.4,CLEAR,70.0,43.9,70.0,45.3,124.6,15.4,0,0,0,,,0.497,>> HUNTING: TOUCH TARGET [SLOW 41cm]
1772263541.9846015,,39.4,21.9,0,0,,,,1.33,-9.9,,,,TOUCH_TRACKING,TOUCH TARGET,1,6400,21.9,SWEEP_WAIT,20.0,39.4,45.0,41.2,95.0,-5.1,0,0,0,,,0.498,>> HUNTING: TOUCH TARGET [OBS 39cm -> SWEEP]
1772263542.0353599,,39.4,21.9,0,0,,,,1.33,-9.9,,,,TOUCH_TRACKING,TOUCH TARGET,1,6400,23.0,SWEEP_WAIT,0,0,22.5,12.3,38.6,6.4,1,0,0,,,0.501,>> HUNTING: TOUCH TARGET [SWEEPING...]
1772263542.0859954,,39.4,21.9,0,0,,,,1.33,-9.9,,,,TOUCH_TRACKING,TOUCH TARGET,1,6400,16.4,SWEEP_WAIT,0,0,11.2,3.7,17.1,5.4,1,0,0,,,0.505,>> HUNTING: TOUCH TARGET [SWEEPING...]
1772263542.136914,,39.4,21.9,0,0,,,,1.33,-3.4,,,,TOUCH_TRACKING,TOUCH TARGET,1,6400,15.0,SWEEP_WAIT,0,0,5.6,1.1,7.4,3.8,1,0,0,,,0.499,>> HUNTING: TOUCH TARGET [SWEEPING...]
1772263542.1879938,,39.4,21.9,0,0,,,,1.33,-3.4,,,,TOUCH_TRACKING,TOUCH TARGET,1,6400,14.7,SWEEP_WAIT,0,0,2.8,0.3,3.7,1.9,1,0,0,,,0.495,>> HUNTING: TOUCH TARGET [SWEEPING...]
1772263542.2384388,,39.4,21.9,0,0,,,,1.33,-3.4,,,,TOUCH_TRACKING,TOUCH TARGET,1,6400,11.9,SWEEP_WAIT,0,0,1.4,0.1,2.0,0.8,1,0,0,,,0.496,>> HUNTING: TOUCH TARGET [SWEEPING...]
1772263542.2890382,,39.4,21.9,0,0,,,,1.33,-14.3,,,,TOUCH_TRACKING,TOUCH TARGET,1,6400,4.4,SWEEP_WAIT,0,0,0.7,0.0,2.9,-1.5,1,0,0,,,0.494,>> HUNTING: TOUCH TARGET [SWEEPING...]
1772263542.339639,,39.4,21.9,0,0,,,,1.33,-14.3,,,,TOUCH_TRACKING,TOUCH TARGET,1,6400,1.2,SWEEP_WAIT,0,0,0.4,0.0,2.5,-1.8,1,0,0,,,0.495,>> HUNTING: TOUCH TARGET [SWEEPING...]
1772263542.390336,,39.4,21.9,0,0,,,,1.33,-14.3,,,,TOUCH_TRACKING,TOUCH TARGET,1,6400,0.9,SWEEP_WAIT,0,0,0.2,0.0,2.3,-2.0,1,0,0,,,0.498,>> HUNTING: TOUCH TARGET [SWEEPING...]
1772263542.4409757,,39.4,21.9,0,0,,,,1.33,-6.4,,,,TOUCH_TRACKING,TOUCH TARGET,1,6400,0.6,SWEEP_WAIT,0,0,0.1,0.0,1.0,-0.9,1,0,0,,,0.493,>> HUNTING: TOUCH TARGET [SWEEPING...]
1772263542.491635,,39.4,21.9,0,0,,,,1.33,-6.4,,,,TOUCH_TRACKING,TOUCH TARGET,1,6400,1.2,SWEEP_WAIT,0,0,0.0,0.0,1.0,-0.9,1,0,0,,,0.493,>> HUNTING: TOUCH TARGET [SWEEPING...]
1772263542.5421672,,39.4,21.9,0,0,,,,1.33,-6.4,,,,TOUCH_TRACKING,TOUCH TARGET,1,6400,1.1,SWEEP_WAIT,0,0,0.0,0.0,1.0,-0.9,1,0,0,,,0.493,>> HUNTING: TOUCH TARGET [SWEEPING...]
1772263542.5930073,,39.4,21.9,0,0,,,,1.33,-2.5,,,,TOUCH_TRACKING,TOUCH TARGET,1,6400,1.1,SWEEP_WAIT,0,0,0.0,0.0,0.4,-0.4,1,0,0,,,0.493,>> HUNTING: TOUCH TARGET [SWEEPING...]
1772263542.6434143,,39.4,21.9,0,0,,,,1.33,-2.5,,,,TOUCH_TRACKING,TOUCH TARGET,1,6400,1.1,SWEEP_WAIT,0,0,0.0,0.0,0.4,-0.4,1,0,0,,,0.498,>> HUNTING: TOUCH TARGET [SWEEPING...]
1772263542.6949952,,39.4,21.9,0,0,,,,1.33,-2.5,,,,TOUCH_TRACKING,TOUCH TARGET,1,6400,1.1,SWEEP_WAIT,0,0,0.0,0.0,0.4,-0.4,1,0,0,,,0.499,>> HUNTING: TOUCH TARGET [SWEEPING...]
1772263542.7457478,,39.4,21.9,0,0,,,,1.33,-0.8,,,,TOUCH_TRACKING,TOUCH TARGET,1,6400,1.2,SWEEP_WAIT,0,0,0.0,0.0,0.1,-0.1,1,0,0,,,0.496,>> HUNTING: TOUCH TARGET [SWEEPING...]
1772263542.796121,,39.4,21.9,0,0,,,,1.33,-0.8,,,,TOUCH_TRACKING,TOUCH TARGET,1,6400,0.2,SWEEP_WAIT,0,0,0.0,0.0,0.1,-0.1,1,0,0,,,0.498,>> HUNTING: TOUCH TARGET [SWEEPING...]
1772263542.8465135,,39.4,21.9,0,0,,,,1.33,-0.8,,,,TOUCH_TRACKING,TOUCH TARGET,1,6400,0.0,SWEEP_WAIT,0,0,0.0,0.0,0.1,-0.1,1,0,0,,,0.494,>> HUNTING: TOUCH TARGET [SWEEPING...]
1772263542.8979356,,39.4,21.9,0,0,,,,1.33,-1.7,,,,TOUCH_TRACKING,TOUCH TARGET,1,6400,0.2,SWEEP_WAIT,0,0,0.0,0.0,0.2,-0.2,1,0,0,,,0.497,>> HUNTING: TOUCH TARGET [SWEEPING...]
1772263542.9488394,,39.4,21.9,0,0,,,,1.33,-1.7,,,,TOUCH_TRACKING,TOUCH TARGET,1,6400,3.3,SWEEP_WAIT,0,0,0.0,0.0,0.2,-0.2,1,0,0,,,0.495,>> HUNTING: TOUCH TARGET [SWEEPING...]
1772263542.9993274,,39.4,21.9,0,0,,,,1.33,-1.7,,,,TOUCH_TRACKING,TOUCH TARGET,1,6400,3.0,SWEEP_WAIT,0,0,0.0,0.0,0.2,-0.2,1,0,0,,,0.495,>> HUNTING: TOUCH TARGET [SWEEPING...]
1772263543.0496974,,39.4,21.9,0,0,,,,1.33,-1.7,,,,TOUCH_TRACKING,TOUCH TARGET,1,6400,-0.2,SWEEP_WAIT,0,0,0.0,0.0,0.2,-0.2,1,0,0,,,0.498,>> HUNTING: TOUCH TARGET [SWEEPING...]
1772263543.1003044,,39.4,21.9,0,0,,,,1.33,-1.5,,,,TOUCH_TRACKING,TOUCH TARGET,1,6400,0.0,SWEEP_WAIT,0,0,0.0,0.0,0.2,-0.2,1,0,0,,,0.498,>> HUNTING: TOUCH TARGET [SWEEPING...]
1772263543.151096,,39.4,21.9,0,0,,,,1.33,-1.5,,,,TOUCH_TRACKING,TOUCH TARGET,1,6400,-0.2,SWEEP_WAIT,0,0,0.0,0.0,0.2,-0.2,1,0,0,,,0.496,>> HUNTING: TOUCH TARGET [SWEEPING...]
1772263543.2019255,,39.4,21.9,0,0,,,,1.33,-1.5,,,,TOUCH_TRACKING,TOUCH TARGET,1,6400,-0.5,SWEEP_WAIT,0,0,0.0,0.0,0.2,-0.2,1,0,0,,,0.5,>> HUNTING: TOUCH TARGET [SWEEPING...]
1772263543.2537403,,39.4,21.9,0,0,,,,1.33,0.1,,,,TOUCH_TRACKING,TOUCH TARGET,1,6400,-0.2,SWEEP_WAIT,0,0,0.0,0.0,-0.0,0.0,1,0,0,,,0.497,>> HUNTING: TOUCH TARGET [SWEEPING...]
1772263543.3041997,,39.4,21.9,0,0,,,,1.33,0.1,,,,TOUCH_TRACKING,TOUCH TARGET,1,6400,-0.6,SWEEP_WAIT,0,0,0.0,0.0,-0.0,0.0,1,0,0,,,0.499,>> HUNTING: TOUCH TARGET [SWEEPING...]
1772263544.442233,,39.4,,,,,,,,,,,,,,,,,,,,,,,,True,60,999.0,,,,"SWEEP_DONE:[(-60, 516.85), (-50, 516.85), (-40, 515.85), (-30, 37.650000000000006), (-20, 33.05), (-10, 511.25), (0, 509.5), (10, 512.0), (20, 55.95), (30, 60.7), (40, 516.75), (50, 526.2), (60, 999.0)]"
1772263544.5480766,,18.8,29.6,False,False,-0.083,-0.033,1.118,1.121,0.36,0.0,12.2,5.82,,,,,,,,,,,,,,,,,,,
1772263544.8053293,,32.8,29.6,False,False,-0.003,-0.025,0.955,0.955,0.23,0.0,12.2,5.82,,,,,,,,,,,,,,,,,,,
1772263545.065101,,33.0,29.6,False,False,-0.051,-0.012,1.039,1.04,-0.25,0.0,12.2,5.82,,,,,,,,,,,,,,,,,,,
1772263545.3263261,,33.8,29.6,False,False,-0.056,-0.044,1.08,1.082,-0.28,0.0,12.2,5.82,,,,,,,,,,,,,,,,,,,
1772263545.5833364,,33.3,29.8,False,False,-0.085,-0.021,1.106,1.109,-0.12,0.0,12.2,5.82,,,,,,,,,,,,,,,,,,,
1772263545.8426814,,34.4,29.6,False,False,0.004,-0.015,0.925,0.925,0.11,0.0,12.2,5.82,,,,,,,,,,,,,,,,,,,
1772263546.10337,,33.4,29.6,False,False,-0.048,-0.021,1.01,1.011,0.36,0.0,12.2,5.82,,,,,,,,,,,,,,,,,,,
1772263546.3584468,,33.8,29.6,False,False,-0.09,-0.016,1.087,1.09,-0.13,0.0,12.2,5.82,,,,,,,,,,,,,,,,,,,
1772263546.6179702,,999,29.6,False,False,-0.073,-0.029,1.079,1.081,-0.23,0.0,12.2,5.82,,,,,,,,,,,,,,,,,,,
1772263546.8778138,,999,29.6,False,False,-0.085,-0.036,1.098,1.102,-0.24,0.0,12.2,5.82,,,,,,,,,,,,,,,,,,,
1772263547.1331415,,33.1,29.6,False,False,-0.037,-0.042,1.042,1.043,0.21,0.0,12.2,5.82,,,,,,,,,,,,,,,,,,,
1772263547.3929179,,34.2,40.9,False,False,-0.045,-0.046,1.067,1.069,0.05,0.0,12.21,5.82,,,,,,,,,,,,,,,,,,,
1772263547.6571064,,32.9,29.6,False,False,-0.098,-0.019,1.144,1.148,-0.17,0.0,12.2,5.82,,,,,,,,,,,,,,,,,,,
1772263547.9123037,,999,29.6,False,False,-0.008,-0.007,0.948,0.948,-0.24,0.0,12.2,5.82,,,,,,,,,,,,,,,,,,,
1772263548.1716497,,999,29.6,False,False,-0.016,-0.018,0.949,0.949,0.14,0.0,12.21,5.82,,,,,,,,,,,,,,,,,,,
1772263548.4321406,,34.3,28.0,False,False,-0.064,-0.014,1.05,1.052,-0.03,0.0,12.2,5.82,,,,,,,,,,,,,,,,,,,
1772263548.688363,,33.8,29.6,False,False,-0.07,-0.012,1.065,1.067,0.02,0.0,12.21,5.82,,,,,,,,,,,,,,,,,,,
1772263548.9488382,,34.3,29.6,False,False,-0.044,-0.039,1.048,1.049,0.21,0.0,12.21,5.82,,,,,,,,,,,,,,,,,,,
1772263549.2106762,,33.1,29.6,False,False,-0.084,-0.019,1.095,1.098,0.16,0.0,12.21,5.82,,,,,,,,,,,,,,,,,,,
1772263549.4670355,,32.1,29.6,False,False,-0.066,-0.016,1.048,1.05,0.23,0.0,12.21,5.82,,,,,,,,,,,,,,,,,,,
1772263549.72739,,33.3,29.6,False,False,-0.085,-0.019,1.072,1.075,0.2,0.0,12.21,5.82,,,,,,,,,,,,,,,,,,,
1772263549.989904,,999,30.1,False,False,-0.063,-0.026,1.114,1.116,-0.38,0.0,12.21,5.82,,,,,,,,,,,,,,,,,,,
1772263550.245696,,999,31.2,False,False,-0.003,-0.007,0.951,0.951,-0.42,0.0,12.21,5.82,,,,,,,,,,,,,,,,,,,
1772263550.5077848,,34.5,29.6,False,False,-0.021,-0.024,0.956,0.956,0.49,0.0,12.21,5.82,,,,,,,,,,,,,,,,,,,
1772263550.767236,,32.5,29.6,False,False,-0.046,-0.045,1.059,1.061,0.15,0.0,12.21,5.82,,,,,,,,,,,,,,,,,,,
1772263551.0239458,,34.2,29.6,False,False,-0.03,-0.018,1.012,1.012,-0.39,0.0,12.21,5.82,,,,,,,,,,,,,,,,,,,
1772263551.2839231,,33.3,29.6,False,False,-0.0,-0.005,0.94,0.94,-0.09,0.0,12.21,5.82,,,,,,,,,,,,,,,,,,,
1772263551.5361257,,33.2,999,False,False,0.003,-0.018,0.938,0.938,0.52,0.0,12.21,5.82,,,,,,,,,,,,,,,,,,,
1772263551.78695,,33.1,999,False,False,-0.081,-0.031,1.088,1.091,0.17,0.0,12.21,5.82,,,,,,,,,,,,,,,,,,,
