Timestamp,Sonar_Dist_cm,IR_Left,IR_Right,Laser_Left_cm,Laser_Right_cm,Laser_Active,Gyro_Z_degs,Target_Throttle,Target_Steering,Actual_PWM_L,Actual_PWM_R,Battery_V,Current_A,RPM,Status_Msg
1772089571.466,72.2,0,0,200.0,200.0,1,-23.64,53.1,35.7,98.8,7.4,7.59,5.80,0.0,🐍 SLALOM (Urg: 0.80)
1772089571.523,71.6,0,0,200.0,200.0,1,-23.64,52.2,31.7,93.1,11.2,7.59,5.80,0.0,🐍 SLALOM (Urg: 0.80)
1772089571.579,67.8,0,0,200.0,200.0,1,-22.35,58.1,35.2,100.0,12.8,7.63,5.80,0.0,🔥 HIGH-SPEED CARVE!
1772089571.635,67.7,0,0,200.0,200.0,1,-22.35,62.3,36.7,100.0,14.4,7.63,5.80,0.0,🔥 HIGH-SPEED CARVE!
1772089571.692,63.9,0,0,200.0,200.0,1,-22.35,65.2,37.9,100.0,15.1,7.63,5.80,0.0,🔥 HIGH-SPEED CARVE!
1772089571.747,57.1,0,0,200.0,200.0,1,-40.41,67.2,39.5,100.0,12.1,7.60,5.80,117.0,🔥 HIGH-SPEED CARVE!
1772089571.804,60.2,0,0,200.0,200.0,1,-40.41,68.7,39.7,100.0,13.0,7.60,5.80,117.0,🔥 HIGH-SPEED CARVE!
1772089571.859,60.5,0,0,200.0,200.0,1,-37.18,69.7,39.7,100.0,14.2,7.61,5.79,117.0,🔥 HIGH-SPEED CARVE!
1772089571.915,59.6,0,0,200.0,200.0,1,-37.18,70.4,39.8,100.0,14.5,7.61,5.79,117.0,🔥 HIGH-SPEED CARVE!
1772089571.971,57.7,0,0,200.0,200.0,1,-37.18,70.9,40.2,100.0,14.4,7.61,5.79,117.0,🔥 HIGH-SPEED CARVE!
1772089572.027,56.7,0,0,200.0,200.0,1,-54.09,71.2,40.5,100.0,12.0,7.58,5.80,117.0,🔥 HIGH-SPEED CARVE!
1772089572.083,57.3,0,0,200.0,200.0,1,-54.09,71.4,40.6,100.0,12.1,7.58,5.80,117.0,🔥 HIGH-SPEED CARVE!
1772089572.138,56.4,0,0,200.0,200.0,1,-54.09,71.6,40.7,100.0,12.1,7.58,5.80,117.0,🔥 HIGH-SPEED CARVE!
1772089572.194,56.3,0,1,200.0,33.8,1,-43.68,71.7,-63.9,80.0,32.1,7.53,5.79,117.0,⚡ SWERVE LEFT (IR)
1772089572.250,56.3,0,1,200.0,33.8,1,-43.68,71.8,-84.8,60.0,52.1,7.53,5.79,117.0,⚡ SWERVE LEFT (IR)
1772089572.306,57.6,0,1,200.0,33.8,1,-43.68,71.9,-89.0,40.0,72.1,7.53,5.79,117.0,⚡ SWERVE LEFT (IR)
1772089572.362,56.4,0,1,78.0,33.8,1,-0.71,63.2,-89.8,22.5,92.1,7.32,5.79,117.0,⚡ SWERVE LEFT (IR)
1772089572.418,57.7,0,1,78.0,33.8,1,-0.71,57.1,-90.0,27.3,100.0,7.32,5.79,117.0,⚡ SWERVE LEFT (IR)
1772089572.474,56.4,0,1,78.0,33.8,1,-0.71,52.9,-90.0,30.8,100.0,7.32,5.79,117.0,⚡ SWERVE LEFT (IR)
1772089572.530,56.8,0,1,78.0,200.0,1,11.85,58.6,-90.0,26.1,100.0,7.28,5.79,117.0,⚡ SWERVE LEFT (IR)
1772089572.585,56.0,0,1,78.0,200.0,1,11.85,62.6,-90.0,23.0,100.0,7.28,5.79,117.0,⚡ SWERVE LEFT (IR)
1772089572.641,58.9,0,1,200.0,200.0,1,2.07,65.4,-90.0,20.9,100.0,7.27,5.79,117.0,⚡ SWERVE LEFT (IR)
1772089572.697,54.6,0,1,200.0,200.0,1,2.07,67.4,-90.0,19.5,100.0,7.27,5.79,117.0,⚡ SWERVE LEFT (IR)
1772089572.752,54.4,0,1,200.0,200.0,1,2.07,68.8,-90.0,18.5,100.0,7.27,5.79,117.0,⚡ SWERVE LEFT (IR)
1772089572.808,53.9,0,1,200.0,200.0,1,17.86,69.8,-90.0,17.8,100.0,7.30,5.80,81.0,⚡ SWERVE LEFT (IR)
1772089572.864,53.4,0,1,200.0,200.0,1,17.86,70.4,-90.0,17.4,100.0,7.30,5.80,81.0,⚡ SWERVE LEFT (IR)
1772089572.920,54.2,0,1,200.0,200.0,1,17.86,70.9,-90.0,17.0,100.0,7.30,5.80,81.0,⚡ SWERVE LEFT (IR)
1772089572.976,54.2,0,1,16.1,200.0,1,2.98,71.2,-90.0,16.8,100.0,7.29,5.80,81.0,⚡ SWERVE LEFT (IR)
1772089573.032,53.4,0,1,16.1,200.0,1,2.98,71.5,-90.0,16.6,100.0,7.29,5.80,81.0,⚡ SWERVE LEFT (IR)
1772089573.087,55.1,0,1,16.1,75.4,1,2.98,62.6,-90.0,23.0,100.0,7.29,5.80,81.0,⚡ SWERVE LEFT (IR)
1772089573.143,54.2,0,1,16.1,75.4,1,0.11,56.4,-90.0,27.8,100.0,7.29,5.80,81.0,⚡ SWERVE LEFT (IR)
1772089573.199,53.4,0,1,16.1,75.4,1,0.11,51.8,-90.0,31.7,100.0,7.29,5.80,81.0,⚡ SWERVE LEFT (IR)
1772089573.255,53.3,0,1,25.2,75.4,1,0.11,48.6,-90.0,34.6,100.0,7.29,5.80,81.0,⚡ SWERVE LEFT (IR)
1772089573.311,53.4,0,1,25.2,75.4,1,-1.49,46.3,-90.0,36.7,100.0,7.20,5.79,81.0,⚡ SWERVE LEFT (IR)
1772089573.366,53.4,0,1,25.2,75.4,1,-1.49,44.7,-90.0,38.2,100.0,7.20,5.79,81.0,⚡ SWERVE LEFT (IR)
1772089573.422,53.4,0,1,25.2,200.0,1,0.53,52.9,-90.0,30.8,100.0,7.12,5.79,81.0,⚡ SWERVE LEFT (IR)
1772089573.478,53.4,0,1,25.2,200.0,1,0.53,58.6,-90.0,26.1,100.0,7.12,5.79,81.0,⚡ SWERVE LEFT (IR)
1772089573.533,53.4,0,1,25.2,200.0,1,0.53,62.6,-90.0,23.0,100.0,7.12,5.79,81.0,⚡ SWERVE LEFT (IR)
1772089573.589,53.4,0,1,200.0,200.0,1,0.47,65.4,-90.0,20.9,100.0,7.18,5.79,81.0,⚡ SWERVE LEFT (IR)
1772089573.645,53.4,0,1,200.0,200.0,1,0.47,67.4,-90.0,19.5,100.0,7.18,5.79,81.0,⚡ SWERVE LEFT (IR)
1772089573.701,53.3,0,1,200.0,200.0,1,0.47,68.8,-90.0,18.5,100.0,7.18,5.79,81.0,⚡ SWERVE LEFT (IR)
1772089573.756,53.4,0,1,200.0,200.0,1,-1.35,69.8,-90.0,17.8,100.0,7.22,5.79,81.0,⚡ SWERVE LEFT (IR)
1772089573.812,53.4,0,1,200.0,200.0,1,-1.35,70.4,-90.0,17.4,100.0,7.22,5.79,81.0,⚡ SWERVE LEFT (IR)
1772089573.868,53.3,0,1,200.0,200.0,1,-1.35,70.9,-90.0,17.0,100.0,7.22,5.79,81.0,⚡ SWERVE LEFT (IR)
1772089573.924,53.4,0,1,200.0,200.0,1,-3.13,71.2,-90.0,16.8,100.0,7.24,5.79,9.0,⚡ SWERVE LEFT (IR)
1772089573.980,53.4,0,1,200.0,200.0,1,-3.13,71.5,-90.0,16.6,100.0,7.24,5.79,9.0,⚡ SWERVE LEFT (IR)
1772089574.035,53.4,0,1,200.0,62.5,1,-3.13,71.6,-90.0,16.5,100.0,7.24,5.79,9.0,⚡ SWERVE LEFT (IR)
1772089574.091,53.4,0,1,200.0,62.5,1,-6.57,71.7,-90.0,16.5,100.0,7.24,5.79,9.0,⚡ SWERVE LEFT (IR)
1772089574.147,53.4,0,1,200.0,62.5,1,-6.57,71.8,-90.0,16.4,100.0,7.24,5.79,9.0,⚡ SWERVE LEFT (IR)
1772089574.202,53.4,0,1,200.0,62.5,1,1.27,71.9,-90.0,16.4,100.0,7.25,5.79,9.0,⚡ SWERVE LEFT (IR)
1772089574.258,54.2,0,1,200.0,62.5,1,1.27,71.9,-90.0,16.3,100.0,7.25,5.79,9.0,⚡ SWERVE LEFT (IR)
1772089574.314,53.8,0,1,200.0,200.0,1,1.27,71.9,-90.0,16.3,100.0,7.25,5.79,9.0,⚡ SWERVE LEFT (IR)
1772089574.370,53.4,0,1,200.0,200.0,1,0.51,72.0,-90.0,16.3,100.0,7.23,5.79,9.0,⚡ SWERVE LEFT (IR)
1772089574.425,53.4,0,1,200.0,200.0,1,0.51,72.0,-90.0,16.3,100.0,7.23,5.79,9.0,⚡ SWERVE LEFT (IR)
1772089574.481,53.4,0,1,200.0,200.0,1,0.51,72.0,-90.0,16.3,100.0,7.23,5.79,9.0,⚡ SWERVE LEFT (IR)
1772089574.537,53.4,0,1,200.0,200.0,1,-0.95,72.0,-90.0,16.3,100.0,7.22,5.79,9.0,⚡ SWERVE LEFT (IR)
1772089574.592,53.4,0,1,200.0,200.0,1,-0.95,72.0,-90.0,16.3,100.0,7.22,5.79,9.0,⚡ SWERVE LEFT (IR)
1772089574.648,53.3,0,1,200.0,200.0,1,-0.95,72.0,-90.0,16.3,100.0,7.22,5.79,9.0,⚡ SWERVE LEFT (IR)
1772089574.704,53.4,0,1,200.0,200.0,1,1.95,72.0,-90.0,16.3,100.0,7.22,5.79,9.0,⚡ SWERVE LEFT (IR)
1772089574.760,54.2,0,1,200.0,200.0,1,1.95,72.0,-90.0,16.3,100.0,7.22,5.79,9.0,⚡ SWERVE LEFT (IR)
1772089574.815,53.3,0,1,200.0,200.0,1,-1.17,72.0,-90.0,16.3,100.0,7.22,5.79,9.0,⚡ SWERVE LEFT (IR)
1772089574.871,53.4,0,1,200.0,200.0,1,-1.17,72.0,-90.0,16.3,100.0,7.22,5.79,9.0,⚡ SWERVE LEFT (IR)
1772089574.927,53.3,0,1,200.0,200.0,1,-1.17,72.0,-90.0,16.3,100.0,7.22,5.79,9.0,⚡ SWERVE LEFT (IR)
1772089574.982,53.4,0,1,200.0,200.0,1,-0.55,72.0,-90.0,16.3,100.0,7.22,5.79,0.0,⚡ SWERVE LEFT (IR)
1772089575.038,52.8,0,1,200.0,200.0,1,-0.55,72.0,-90.0,16.3,100.0,7.22,5.79,0.0,⚡ SWERVE LEFT (IR)
1772089575.094,53.4,0,1,200.0,200.0,1,-0.55,72.0,-90.0,16.3,100.0,7.22,5.79,0.0,⚡ SWERVE LEFT (IR)
1772089575.149,54.2,0,1,200.0,200.0,1,-0.07,72.0,-90.0,16.3,100.0,7.22,5.79,0.0,⚡ SWERVE LEFT (IR)
1772089575.205,53.3,0,1,200.0,30.8,1,-0.07,72.0,-90.0,16.3,100.0,7.22,5.79,0.0,⚡ SWERVE LEFT (IR)
1772089575.261,53.4,0,1,200.0,30.8,1,-0.07,72.0,-90.0,16.3,100.0,7.22,5.79,0.0,⚡ SWERVE LEFT (IR)
1772089575.317,53.4,0,1,200.0,30.8,1,-3.30,72.0,-90.0,16.3,100.0,7.22,5.79,0.0,⚡ SWERVE LEFT (IR)
